date,index_all_shortage,energy_shortage,food_shortage,industry_shortage,labor_shortage
1916m2,90.262703,8.1188679,18.148058,52.533848,11.461931
1916m3,101.73592,7.6189899,21.064266,61.400093,11.652573
1916m4,77.75528,7.2330494,21.247084,33.00079,16.274363
1916m5,71.879166,3.783114,25.063131,26.954687,16.078236
1916m6,69.635094,5.3193474,27.080313,22.728119,14.507311
1916m7,78.381668,6.2512989,35.103447,22.11998,14.906943
1916m8,128.57394,12.425213,39.976768,50.241077,25.93088
1916m9,116.83013,8.7349634,33.847984,48.042297,26.204889
1916m10,124.62147,15.640751,36.326904,51.967655,20.686153
1916m11,224.70303,45.150608,27.300367,116.55157,35.700481
1916m12,165.25777,25.961946,29.456821,84.376328,25.462677
1917m1,120.99824,20.757019,26.325975,58.727177,15.188063
1917m2,212.9608,42.267029,62.858662,84.534058,23.301056
1917m3,160.27327,11.945833,68.190796,56.244968,23.891666
1917m4,193.07761,14.39396,102.7431,39.707478,36.233074
1917m5,202.61617,23.318996,82.393784,57.520191,39.383194
1917m6,159.34137,27.64085,49.861923,47.694016,34.144581
1917m7,166.3714,23.552578,45.100681,63.140949,34.577187
1917m8,170.6586,39.76511,47.497211,54.124729,29.271538
1917m9,160.35616,30.034962,46.834179,51.415787,32.071232
1917m10,214.48882,64.398575,45.182873,61.801861,43.105499
1917m11,221.63852,61.828243,45.585228,72.307602,41.91745
1917m12,349.93524,140.36951,57.334023,91.932137,60.29958
1918m1,551.84375,248.97833,109.27106,115.75747,77.836914
1918m2,372.0737,132.72479,97.738762,78.857414,62.752731
1918m3,248.15033,51.389339,72.222855,75.926598,48.611542
1918m4,221.54686,47.116299,45.612587,82.202911,46.615063
1918m5,180.63574,34.430573,41.915478,56.386299,47.903404
1918m6,200.90582,36.172829,48.882198,52.303951,63.546856
1918m7,190.51564,29.149935,54.135593,50.491852,56.738266
1918m8,196.63774,34.599014,37.482265,50.168575,74.387878
1918m9,179.80165,38.755833,42.567883,40.026516,58.45142
1918m10,134.28529,28.639046,24.184082,44.549625,36.912544
1918m11,114.74718,20.513462,26.282871,28.847055,39.103786
1918m12,97.99437,17.162857,21.59198,27.682024,31.557508
