date,index_all_shortage,energy_shortage,food_shortage,industry_shortage,labor_shortage,index_can,index_deu,index_fra,index_gbr,index_jpn,index_usa
1937m4,66.501488,2.0674038,20.32947,29.288219,14.816394,145.06055,120.30063,117.36172,151.09581,90.240707,71.604088
1937m5,46.68721,3.3348007,13.339203,18.674885,11.338322,88.395531,63.204689,65.952782,70.595703,27.292816,47.793152
1937m6,64.800484,5.5862484,13.406997,26.813993,18.993246,69.682182,111.44897,73.653305,76.022675,54.863052,66.183006
1937m7,82.295059,8.4602404,33.071846,23.457937,17.305037,149.90341,95.901596,71.828964,125.01981,50.356838,82.66983
1937m8,60.794643,3.7996652,29.63739,14.058762,13.298829,77.019417,136.45004,166.99216,132.14586,205.24272,64.801956
1937m9,68.076408,3.5010724,21.784451,23.72949,19.061394,127.37653,151.33838,119.67609,102.93832,171.92177,73.034103
1937m10,58.07906,2.4789844,27.977108,14.873906,12.749062,88.350143,42.391895,70.038849,66.936989,162.30887,62.935146
1937m11,41.507835,1.4957778,15.331724,10.84439,13.835945,23.322689,29.841658,12.325913,42.408096,48.967236,43.409817
1937m12,35.902702,2.6179056,18.699324,6.7317572,7.8537164,40.819294,52.228771,41.090996,48.067909,42.851147,41.27076
1938m1,38.846806,1.4387705,14.028013,12.948935,10.431086,39.259167,68.172775,59.280727,59.828018,70.651482,41.755375
1938m2,30.703226,3.2750108,12.690667,9.8250332,4.9125166,44.681973,53.08746,49.477322,40.236156,53.606968,32.855389
1938m3,33.879269,3.6825292,14.730117,6.9968057,8.4698172,22.967712,62.448353,28.322721,36.194283,36.166454,38.52697
1938m4,32.135395,1.5675802,13.324432,10.973061,6.2703209,30.552818,54.729774,90.42318,47.406746,64.147278,35.383934
1938m5,33.723232,2.6229181,11.990482,10.11697,8.9928627,64.267426,52.328777,57.637547,39.661137,36.799885,39.201744
1938m6,32.236404,3.6265955,13.297518,8.4620562,6.8502359,18.849047,80.39193,61.983398,51.791199,105.53222,35.805035
1938m7,36.240505,2.4431801,15.880672,13.844687,4.0719666,31.745764,105.60961,62.635853,46.179146,99.977898,43.768463
1938m8,42.86557,3.4292455,12.431015,15.431605,11.573705,40.102493,136.83099,70.646492,51.853611,70.164444,41.774696
1938m9,52.675659,5.3498716,20.576429,18.518785,8.2305717,89.833755,114.94336,81.388535,96.452194,40.416595,56.619629
1938m10,44.620056,3.3465042,16.360687,13.386017,11.526848,34.786575,111.27458,81.708939,109.6387,85.208984,51.158279
1938m11,37.496773,6.0600848,9.4688816,12.498924,9.4688816,35.434105,56.672947,66.583931,68.725883,61.996498,39.62574
1938m12,38.029228,4.1832156,14.451107,10.648184,8.7467232,47.437199,98.631744,83.567665,74.755173,24.899235,40.331562
1939m1,51.149666,5.2654066,20.309425,12.787416,12.787416,46.914322,153.8203,128.10213,105.20976,49.249565,54.979385
1939m2,36.289978,3.4561882,10.800589,10.368565,11.664636,40.417564,94.810379,71.201538,65.326256,70.715706,38.387947
1939m3,33.310951,3.9400051,8.9545565,8.5963745,11.820015,22.339611,139.34602,102.3218,89.365204,29.314505,36.446705
1939m4,67.251846,31.456507,9.4007959,15.909039,10.485503,56.37711,140.6636,87.398643,82.00927,76.938393,74.100838
1939m5,69.0308,29.263056,12.005357,13.506027,14.256361,52.647667,116.0146,82.44149,93.602928,85.972908,69.897926
1939m6,55.693699,1.6026963,29.649881,7.6128073,16.828312,31.237249,191.84846,215.71388,175.69914,327.92139,68.333557
1939m7,68.835968,3.2975314,22.670528,19.372997,23.494911,77.124382,242.59219,131.33717,121.53853,134.93898,66.162636
1939m8,84.751411,13.381802,34.468277,17.436893,19.464439,88.519753,339.78625,307.4259,239.13638,179.21439,90.079956
1939m9,152.01465,25.2045,52.771919,47.258442,26.779781,202.63927,628.55597,428.37491,455.55408,103.13986,150.69719
1939m10,100.18411,18.739473,26.667713,36.397823,18.379099,101.14352,370.2688,249.45103,288.80872,94.380547,102.26217
1939m11,75.948227,16.625483,23.426817,23.804668,12.09126,147.28995,297.76563,228.33633,239.96686,123.69726,79.603973
1939m12,82.980911,16.964987,31.71715,24.709871,9.5889053,74.756783,331.1037,230.97304,242.58578,132.80879,87.740395
1940m1,115.09754,32.727417,41.552788,26.47611,14.341228,114.67355,451.18292,327.26343,314.15976,186.59151,111.72578
1940m2,99.742065,24.337065,38.300957,26.331907,10.772143,111.97534,346.24496,232.32982,274.49231,222.0372,98.919128
1940m3,62.391373,15.083628,20.568583,17.826107,8.9130535,32.071255,263.31143,180.79446,202.16136,89.780411,65.343231
1940m4,78.0448,14.289893,26.38134,23.816488,13.557077,68.557846,321.64209,165.0589,213.30719,83.9655,77.718048
1940m5,86.649445,10.831181,25.633795,30.327305,19.857162,151.99518,356.54602,313.38077,240.20807,100.46434,95.206841
1940m6,77.318108,10.238471,16.946436,26.831856,23.301348,121.10758,295.83005,290.93039,213.53914,52.010147,81.4627
1940m7,103.6701,12.471591,34.686615,31.178978,25.33292,164.07681,427.65192,359.70123,356.53952,146.72639,117.29702
1940m8,126.24361,14.688723,46.845112,36.9203,27.789474,210.46153,471.25403,388.2067,396.19284,155.95596,135.9803
1940m9,101.84262,12.637405,32.70858,34.938709,21.557926,121.70539,296.61618,228.69559,230.43225,48.671806,113.46304
1940m10,97.040367,8.0866976,29.534025,36.91753,22.502113,153.5016,308.63977,231.78502,220.6337,189.91785,100.77879
1940m11,103.5549,12.273173,25.696957,37.586594,27.998177,155.48616,275.46423,193.84538,287.07309,100.44662,109.93417
1940m12,159.53357,19.086409,41.774029,59.780075,38.893059,162.83879,510.10849,328.41061,520.03442,170.94438,168.76871
1941m1,199.68591,20.080147,47.597385,84.782845,47.225533,231.92345,471.08871,281.91159,593.2066,225.20776,207.84212
1941m2,153.52238,7.7992654,38.585842,68.140945,38.996326,160.01166,388.99994,270.60889,378.62589,120.94308,178.25368
1941m3,211.72791,13.166273,40.922203,103.19511,54.444317,177.55081,404.66147,390.9776,521.93121,221.33661,236.6328
1941m4,256.31519,59.819496,29.531145,116.98876,49.97578,277.4566,456.97968,332.78705,526.68854,167.32387,270.75845
1941m5,313.49539,49.097305,50.915722,150.20139,63.280972,289.20486,536.9223,331.6597,668.16016,178.58856,321.59171
1941m6,381.2453,97.792908,44.1171,176.83604,62.499229,475.79001,557.43616,339.3093,794.95428,445.31357,396.74957
1941m7,381.52737,85.640724,59.258507,174.93436,61.69379,379.71753,453.46286,254.19293,678.17303,431.83685,393.2243
1941m8,515.79523,169.19398,50.922455,228.74039,66.938393,454.62943,581.70374,424.13708,909.7157,712.52814,541.46613
1941m9,414.26135,103.26282,45.580853,207.73573,57.681961,396.23795,547.22852,279.21277,622.13489,389.55112,430.10324
1941m10,368.29965,88.860794,54.829002,170.91524,53.694611,306.58945,539.39166,257.58749,657.5376,266.14557,378.26273
1941m11,249.39241,35.305553,36.432323,130.70566,46.948872,245.96649,322.2103,198.08296,312.36203,184.43565,254.60802
1941m12,266.15839,35.097809,39.485035,144.04726,47.528282,239.42506,350.11108,204.86589,353.80923,724.10681,287.13434
1942m1,416.10852,58.368164,67.782387,209.74883,80.20916,328.80914,507.11206,310.31039,464.06879,788.97412,433.36685
1942m2,403.79718,72.476418,63.416866,175.15134,92.752556,242.15948,352.88007,260.69989,384.87512,564.91864,413.62744
1942m3,454.63498,95.986763,67.711594,194.20578,96.730843,411.87131,445.3472,269.79028,517.55902,791.6687,460.68195
1942m4,490.91592,100.61036,64.202721,227.84137,98.261482,616.51331,503.76166,412.92535,526.84149,692.05688,507.75473
1942m5,777.30682,341.02432,79.254814,243.86096,113.16673,552.53119,752.58118,464.70358,697.15295,935.53937,796.73413
1942m6,667.06769,307.07614,69.99836,188.74557,101.24762,357.31628,581.87872,306.72144,595.37524,736.56451,672.97406
1942m7,698.13507,251.0388,94.192833,242.08836,110.81509,465.19513,599.47424,295.02365,551.026,599.97412,732.3869
1942m8,726.2536,240.01189,118.14056,244.15717,123.94396,478.29678,616.1214,359.80899,611.13794,563.17163,731.32104
1942m9,815.69299,263.16702,165.88252,200.80518,185.83832,479.70139,609.63641,306.05063,622.36243,755.36908,795.43524
1942m10,712.77515,196.28258,140.86162,164.7234,210.90755,606.10022,579.71478,321.37781,599.41718,566.97321,656.93005
1942m11,809.41028,290.04843,145.6082,178.31165,195.44203,491.71198,555.362,466.26355,618.13586,484.32437,743.21466
1942m12,1029.303,382.38126,230.8717,213.63649,202.41356,618.72113,687.70551,656.18335,709.11139,721.68781,931.74023
1943m1,1084.8579,332.44257,287.16827,238.44453,226.80258,645.42383,670.98474,620.61786,746.53143,811.64954,1010.9771
1943m2,968.61005,154.48326,329.5643,207.00758,277.55493,409.48865,606.13312,396.04901,576.19873,615.30652,893.71716
1943m3,953.07886,120.88683,428.79788,179.14029,224.25385,560.0094,616.04846,418.67776,649.04736,372.80502,887.59564
1943m4,641.40192,119.15371,243.80032,125.06915,153.37872,480.9422,404.62766,362.11273,421.67984,435.72,620.69489
1943m5,610.38116,162.47557,191.8968,126.02835,129.98045,492.9812,538.78723,352.20856,488.03848,467.20575,589.68726
1943m6,727.69995,182.16093,235.95976,138.74434,170.83488,448.8584,517.82916,337.03271,463.83307,556.17181,716.24194
1943m7,681.69214,163.82523,229.05653,122.49545,166.31497,729.83417,456.98138,393.92001,542.12286,472.73889,693.6604
1943m8,596.97412,145.8141,142.76573,125.99964,182.39465,483.23566,471.33145,262.3652,395.64459,399.17868,599.2572
1943m9,562.82196,109.84351,142.09114,109.33964,201.54771,424.25131,432.25717,243.59103,449.52133,478.35944,578.42389
1943m10,495.06186,95.07811,129.73712,103.04031,167.20633,408.96304,415.81519,231.57289,488.66806,398.65414,504.77536
1943m11,431.50925,88.673347,115.99711,95.375397,131.46338,482.31125,365.1311,300.2142,366.3894,438.80997,444.0531
1943m12,414.564,75.950661,92.828583,110.23394,135.55083,370.07785,357.76993,162.26237,255.21101,336.69922,423.3045
1944m1,438.60754,77.239067,94.893707,113.65177,152.82301,361.30154,522.82751,230.3474,417.11844,487.65335,453.06387
1944m2,341.47339,57.415882,96.096054,79.173485,108.78798,245.01537,349.67313,219.13568,292.44138,326.46063,366.39084
1944m3,372.22513,68.287918,99.073456,85.639763,119.22398,453.83597,390.84802,233.69981,330.08746,320.67166,384.25131
1944m4,391.5452,68.466919,82.909157,94.67691,145.4922,266.89005,304.13858,158.68115,307.35114,402.7515,403.99619
1944m5,393.58334,60.507782,114.79514,90.478928,127.80149,308.60788,428.71326,217.46342,290.72794,314.7131,391.4447
1944m6,340.08667,52.454048,73.781517,79.545692,134.30542,242.66821,339.24655,354.66339,257.12247,358.53345,338.7016
1944m7,400.84116,56.031563,72.656311,118.22043,153.93286,316.82306,601.92621,514.15686,335.177,372.90787,400.62958
1944m8,363.37451,62.039551,71.493202,75.038315,154.80345,276.38348,689.59015,558.30115,343.96991,444.88284,370.04675
1944m9,305.00742,57.73563,66.483452,79.896782,100.89155,263.70493,634.1048,435.72089,282.18835,525.0249,306.74014
1944m10,276.06961,44.782288,50.577641,81.134964,99.57473,221.80055,467.73859,289.43301,227.04535,336.32596,278.61823
1944m11,291.21237,34.879047,64.221741,81.93808,110.17351,233.077,502.56393,377.1434,276.26028,289.98969,299.13089
1944m12,366.33582,53.700893,78.690414,97.831337,136.11316,265.2905,668.27704,426.45551,329.62823,452.55563,394.71689
1945m1,563.32904,105.18593,121.54818,134.40424,202.19072,309.79584,716.99493,635.63971,441.80997,487.82468,566.14496
1945m2,507.02521,108.64825,99.117706,134.69844,164.56082,406.18326,690.84241,474.70773,374.68964,520.00214,496.27109
1945m3,477.73633,46.836895,167.51077,126.73513,136.65352,781.84753,780.51874,508.55646,537.41437,532.14459,497.51422
1945m4,391.25714,41.68222,150.61177,107.81802,91.145126,519.93896,781.69,488.50644,432.79001,709.5658,403.02863
1945m5,418.31546,57.82914,154.57135,104.30864,101.60634,370.78928,738.6001,576.00391,429.04483,973.11493,441.50296
1945m6,459.26648,48.465309,190.97639,109.04694,110.77785,440.81793,610.0752,431.07349,431.85431,802.74768,468.01944
1945m7,488.43207,58.03722,170.08928,143.08186,117.2237,492.78726,785.29285,599.79053,586.50189,1044.0389,480.11978
1945m8,555.80939,153.9592,126.16872,150.06853,125.61292,372.65405,559.98071,396.94464,508.46567,1755.8673,526.53003
1945m9,462.21637,99.724762,131.91106,119.77525,110.8053,526.54163,373.702,434.80368,450.78561,993.22473,443.88974
1945m10,357.06525,79.566116,64.340508,115.41999,97.738632,199.11227,289.06204,286.00906,345.33972,514.51923,349.8367
1945m11,325.55811,33.19836,82.460442,107.62694,102.27236,275.51828,309.79813,341.2272,360.3009,499.58371,315.40067
1945m12,390.32352,48.596569,75.996765,156.12941,109.60077,217.64719,371.30954,374.8974,277.51501,473.88641,386.76224
1946m1,417.80658,37.671085,106.16396,151.66281,122.30872,305.13281,283.05527,360.1496,303.30646,504.50607,401.05988
1946m2,469.33194,62.472595,157.49394,146.99434,102.37106,499.32574,408.47272,409.53561,650.93384,455.43558,469.48639
1946m3,427.53473,31.535755,145.06447,149.11908,101.81544,533.86365,350.53036,465.29007,514.31897,464.57327,412.57401
1946m4,485.50192,52.371925,178.34766,155.70033,99.082031,485.54672,461.24057,430.27332,538.64532,440.20901,445.61194
1946m5,589.07941,132.60062,191.73958,144.1512,120.58802,540.30182,354.87894,492.40915,492.53055,415.94397,544.29114
1946m6,473.68225,37.988377,175.87213,157.58142,102.24033,563.07721,304.09195,432.84833,382.94809,268.68427,452.35208
1946m7,380.97391,28.365192,112.48267,144.7603,95.365738,320.2717,380.52063,413.75116,495.46497,240.15271,361.66232
1946m8,406.73642,33.574944,98.806252,176.50826,97.84697,463.68219,287.07431,268.76834,351.75427,282.63647,381.51007
1946m9,492.93243,20.373215,189.32182,168.45171,114.78568,255.68262,312.27853,458.61234,338.11826,211.47427,477.85269
1946m10,558.62329,33.884476,243.30939,183.07031,98.359108,352.22574,328.61865,496.39832,537.2738,192.58249,567.2312
1946m11,409.4444,94.147697,73.552887,146.61542,95.128403,328.76715,396.20444,350.19708,452.29175,192.63188,393.54309
1946m12,348.18521,79.821106,59.636463,115.14425,93.583374,264.65601,375.2392,332.66196,419.66647,262.81189,341.21777
1947m1,316.51169,54.301075,63.595856,121.81052,76.80423,274.59933,326.95358,343.99817,458.62479,208.19356,304.97943
1947m2,432.77109,135.8943,75.787209,141.121,79.968575,643.82306,620.44128,511.10324,995.81543,282.32565,419.48047
1947m3,351.93799,40.716228,70.200401,170.82097,70.200401,379.45755,401.48807,344.51953,573.20996,252.79633,355.48398
1947m4,301.60522,39.096973,65.500122,134.55452,62.453606,380.01889,349.48404,323.57217,422.27515,216.0898,285.98337
1947m5,356.36993,42.195011,102.1831,145.39487,66.596947,491.45779,588.25665,435.68069,603.4386,166.42612,354.81973
1947m6,322.57034,89.241364,67.395821,124.56607,41.367088,413.09631,370.92047,362.5885,411.15088,289.10593,319.74368
1947m7,277.99261,53.167988,58.737968,118.99502,47.091648,292.12866,272.75989,278.17728,329.23788,140.90239,297.53674
1947m8,321.91711,57.176323,59.098213,135.97394,69.668633,374.58533,282.77899,316.74606,490.40332,188.75087,329.83789
1947m9,413.9993,59.210972,148.02742,144.68488,62.076015,394.6098,447.74854,655.81482,624.56403,242.29846,427.03244
1947m10,352.10626,56.660778,117.81844,124.11408,53.512955,350.58514,318.4903,548.43567,448.7829,206.10023,371.21906
1947m11,339.11838,66.907135,104.02686,118.23316,49.951221,271.52808,425.13647,684.7771,433.09186,142.52193,343.49237
1947m12,359.57953,86.006302,91.038589,124.89213,57.642525,242.52855,269.24664,356.87943,318.20767,89.859123,356.67044
1948m1,459.72977,126.72631,135.5139,136.90141,60.588127,447.1152,507.4985,411.61575,468.56674,227.11508,462.66589
1948m2,331.6077,115.30038,77.184555,96.718918,42.403862,312.0155,270.90439,282.68311,320.5943,116.98094,318.19775
1948m3,234.49591,59.07843,47.71719,85.436493,42.263798,297.60922,140.53131,209.7131,223.33115,119.01837,214.27785
1948m4,236.91379,60.024223,46.382355,92.309975,38.197235,226.88934,195.05043,204.84587,233.78244,66.989014,220.92665
1948m5,182.51974,37.91473,36.592121,67.893814,40.119072,158.10619,149.52516,121.09892,209.99088,115.4617,175.01895
1948m6,177.75237,33.216351,37.256176,74.512352,32.767479,223.96581,188.05952,226.86565,264.70685,110.20972,173.04868
1948m7,203.62035,40.539795,59.427658,66.337852,37.315037,158.02766,298.70197,227.77293,254.25655,90.487503,214.57448
1948m8,209.65492,24.95892,53.094429,93.482491,38.119076,226.42509,253.49942,214.39876,209.28751,111.41992,210.06874
1948m9,211.1476,38.228828,45.78569,80.458351,46.674732,159.416,212.84311,229.55202,171.40089,50.932976,187.29909
1948m10,162.74863,26.262615,30.639719,73.614906,32.231392,136.49863,158.77419,148.64958,150.42308,52.106575,151.69507
1948m11,132.34462,21.141314,33.826099,49.470673,27.906534,164.82135,139.18797,139.37149,143.85497,27.684099,135.73935
1948m12,131.29124,18.873116,22.975967,57.850204,31.591955,121.54887,155.52322,139.74562,127.18035,120.88343,141.12138
1949m1,167.95798,18.844067,31.543327,87.665871,29.904713,198.01132,167.54308,216.04726,195.12267,100.58114,186.11092
1949m2,126.20046,18.862703,24.252047,60.181004,22.904711,77.029816,134.40076,98.690506,132.4249,44.107697,133.23576
1949m3,102.83515,13.950505,22.719395,45.040203,21.125051,105.65313,91.448288,91.96698,111.49979,39.145481,101.10928
1949m4,75.474869,9.6978874,12.227772,32.045193,21.504011,85.468124,33.648457,46.327625,98.823761,20.705181,77.349068
1949m5,77.038757,10.452495,14.32379,33.293133,18.969343,60.362572,61.787704,102.08412,70.245392,31.683613,78.784424
1949m6,90.493591,12.627013,28.200329,29.46303,20.203222,65.628258,67.177711,110.98936,95.466507,68.89502,94.705414
1949m7,94.156639,12.781444,33.231754,28.971273,19.172167,119.57565,67.999313,93.62233,170.72021,34.868816,92.200111
1949m8,90.787193,16.828846,25.686134,27.900455,20.371761,103.57943,53.01244,68.12233,120.5379,65.241165,92.03109
1949m9,68.496498,13.125077,18.45714,18.867298,18.046982,83.139381,45.006001,76.611076,102.33312,20.141027,67.599823
1949m10,133.49939,23.999889,18.374916,57.749733,33.374847,64.318138,48.629345,74.163887,124.74763,49.105225,116.08572
1949m11,123.01238,21.446238,25.088051,48.962166,27.515928,164.04391,68.619888,124.487,131.55098,26.493767,116.56471
1949m12,177.25925,35.529087,76.85096,39.77713,25.102072,120.43085,96.307938,144.26662,145.98782,82.176582,197.58784
1950m1,196.4621,68.216003,60.419891,38.200962,29.625237,97.247787,174.97926,145.61894,200.40454,89.327408,203.90924
1950m2,226.36075,116.93099,49.861137,30.44618,29.122435,185.76292,145.25247,126.05145,250.20467,86.670937,223.86327
1950m3,128.66721,48.546215,34.337566,22.102341,23.681082,92.310905,55.119354,86.730331,98.472412,12.920779,135.75545
1950m4,74.746498,11.173446,26.585094,22.346891,14.641067,42.053165,53.807522,33.866463,52.43388,31.533167,80.066887
1950m5,96.642159,17.896696,31.020941,33.00946,14.715061,80.614883,71.40995,104.87267,177.40373,58.588364,103.16556
1950m6,97.120636,14.111546,31.543455,34.448772,17.016863,71.186867,103.50504,63.843174,128.65598,81.523987,105.8794
1950m7,170.99184,14.668417,40.233372,79.628548,36.461494,104.55547,75.251221,101.30447,117.23771,219.51979,178.98938
1950m8,190.65565,17.294897,34.589794,91.415878,47.355072,243.98538,131.44513,117.63397,124.53146,134.80536,198.29135
1950m9,180.52998,16.16098,24.044386,91.841675,48.482941,184.3812,74.707344,103.94074,122.18507,96.779549,185.85556
1950m10,156.13194,13.350949,30.039637,77.509682,35.231674,92.521179,99.884773,89.644379,117.76313,97.126579,170.08086
1950m11,160.92148,19.147617,22.814184,81.071831,37.88784,165.15883,170.6837,156.66635,194.04742,106.69533,169.90482
1950m12,198.99553,20.017303,30.2222,106.36645,42.38958,159.11833,156.61061,129.3741,213.65755,102.79306,200.8165
1951m1,285.51633,25.770098,46.631603,136.62242,76.492188,172.20702,199.93896,229.21153,349.46555,167.38788,288.42734
1951m2,278.92188,38.351761,47.503883,133.35953,59.706715,298.99698,147.8112,220.26787,293.25336,128.40549,278.56931
1951m3,198.62068,19.105797,35.823368,107.47011,36.221405,211.0155,131.02789,196.80095,213.66464,130.3054,199.08804
1951m4,221.47452,14.037118,48.73999,119.70542,38.991993,237.11093,105.01833,167.08243,262.37103,114.88317,221.29237
1951m5,190.76263,11.151052,39.825188,96.376953,43.409451,155.24205,91.371658,131.2713,222.8127,71.706573,203.1906
1951m6,205.72029,21.543604,40.552662,102.64893,40.97509,276.63617,151.69684,194.93427,265.0798,179.77528,217.94478
1951m7,223.00127,39.914623,32.10524,111.06678,39.914623,189.41473,90.884399,138.23975,206.64986,142.03084,229.43855
1951m8,188.64497,30.011702,27.868008,91.32132,39.443951,187.18115,196.73256,183.71638,272.28406,133.33823,201.54045
1951m9,208.98592,21.019859,36.380524,122.88533,28.700191,296.23465,133.06573,151.00667,281.16721,178.64822,226.51607
1951m10,205.44966,24.525303,30.556114,107.34846,43.019791,238.22078,144.38196,150.19455,249.25781,92.134239,214.3499
1951m11,164.08418,14.372337,23.155432,89.028641,37.527771,149.399,103.5438,157.91309,175.0666,71.88298,174.5101
1951m12,188.71162,14.485327,22.130363,111.85892,40.237019,156.84741,164.56427,207.78511,188.61139,105.37906,196.64188
1952m1,271.42776,19.674498,44.56876,154.98686,52.197647,256.68646,200.26425,238.2276,306.60507,131.4456,295.77844
1952m2,178.93262,14.802211,46.148071,86.636475,31.34586,217.22469,147.65645,95.668381,171.15967,71.261696,191.54988
1952m3,129.39716,6.2548475,35.574448,60.202908,27.364958,170.67358,97.49057,128.85721,156.64734,89.584579,144.54805
1952m4,107.57213,5.9541769,27.389214,53.190647,21.038092,154.73265,67.313972,65.420288,99.036392,84.466072,118.32857
1952m5,166.22084,51.968803,31.339968,50.778683,32.133385,222.68217,114.76126,191.7851,191.95605,77.922195,172.83864
1952m6,142.4368,10.44258,28.403816,68.503319,35.087067,136.77245,104.16783,119.32511,107.3735,82.046013,142.47562
1952m7,163.77151,8.5969296,27.08033,88.978226,39.116028,241.28339,98.620468,94.457001,133.24399,119.61091,152.16199
1952m8,169.20229,11.025713,36.893734,83.965042,37.317799,152.08022,88.833847,111.82407,134.65826,76.354485,164.09407
1952m9,112.19312,11.261019,18.768364,50.883121,31.280607,149.57303,70.727562,73.320374,85.138916,40.961292,117.75408
1952m10,94.627136,7.1267295,21.776119,39.988873,25.735415,123.46939,78.990273,104.40462,113.75011,110.173,102.70514
1952m11,89.193443,9.8665314,22.495691,31.967562,24.863659,86.151741,86.610992,86.725182,107.41808,103.36011,93.32634
1952m12,81.07148,10.64575,23.338758,32.346703,14.740269,82.996124,81.688095,89.975372,77.39151,93.829506,85.087692
1953m1,90.058189,10.315035,23.010462,38.086281,18.646408,111.34773,75.192894,43.590118,98.983238,84.420746,89.835968
1953m2,87.55899,11.556008,24.00094,31.112331,20.889709,69.30204,97.540062,78.134926,80.648468,50.92617,90.452095
1953m3,71.877579,6.8094554,16.645334,28.751034,19.671759,141.56718,90.568451,58.191372,82.944618,49.537983,73.192978
1953m4,66.088753,1.5829641,20.182793,24.535942,19.78705,74.046387,55.266884,39.133106,65.823982,38.866089,74.29818
1953m5,59.828465,3.7160535,17.837057,15.979031,22.296322,69.530403,37.068741,32.663498,47.761868,12.165234,59.647987
1953m6,73.138992,5.3416114,27.940739,23.420914,16.435728,57.661114,90.173203,99.321297,83.877045,73.982697,74.787407
1953m7,92.284065,6.9648352,45.706734,21.329807,18.282694,47.511684,217.11343,76.524689,105.31525,21.375711,93.578896
1953m8,71.809013,6.7984867,25.06942,22.519987,17.421124,99.379097,72.055481,79.365524,96.374893,62.595524,74.292999
1953m9,68.142761,4.2063432,24.396791,24.817427,14.722202,59.028095,62.939289,46.216331,73.144714,34.425735,62.695137
1953m10,61.162136,5.0006776,22.695383,18.079372,15.386701,53.980827,49.883244,46.491005,72.706947,37.778545,70.014023
1953m11,49.961571,1.1354902,23.088301,14.761373,10.976405,64.918182,41.531792,49.903854,65.817345,37.172508,50.447647
1953m12,46.972519,3.3854067,16.080683,12.695275,14.811154,46.188137,25.327831,27.897345,47.991302,27.706991,47.305462
1954m1,50.232224,1.9776465,18.985407,14.634584,14.634584,61.67231,35.509701,34.766373,77.750359,58.267941,57.819542
1954m2,56.497471,4.0678177,25.310867,13.107413,14.011373,35.237129,85.664017,64.558449,102.51575,81.380463,60.241772
1954m3,41.577396,2.0183201,16.550224,13.724576,9.2842722,18.88221,36.240017,26.611052,54.934216,33.036842,50.909466
1954m4,48.354607,3.4815316,25.531233,11.218269,8.1235743,30.158476,30.870502,76.505219,46.794868,18.9958,55.994457
1954m5,39.651005,1.9436767,15.549414,7.7747068,14.383208,18.183891,50.410755,34.169193,41.146458,6.3630085,46.798195
1954m6,49.557209,6.0330515,11.635171,13.3589,18.530087,53.753967,38.688095,56.817352,26.064501,14.107417,56.818874
1954m7,63.709949,5.0057817,34.130329,11.376777,13.197061,35.478134,59.0131,64.999992,106.65748,29.795294,60.653793
1954m8,51.970966,1.7469233,26.640581,8.7346163,14.848847,40.857956,82.77388,28.790939,56.132343,35.743111,57.583424
1954m9,59.139301,9.2933187,23.233297,10.560589,16.052095,59.279182,71.634621,74.260674,105.39318,82.973206,58.72401
1954m10,63.249237,8.2826385,18.447693,18.824179,17.694727,70.443153,86.377319,41.365353,125.24174,55.462185,67.984886
1954m11,36.842052,3.6041136,10.812342,9.6109695,12.814626,49.95253,35.952103,52.799274,60.553093,39.329254,40.748356
1954m12,39.356266,6.3606086,11.528604,11.131065,10.335989,24.794207,27.758921,21.839336,42.078197,26.028381,37.032909
1955m1,55.466713,5.2251253,16.077309,14.87151,19.292768,50.1366,72.169174,48.577679,88.125526,52.632236,61.635784
1955m2,55.100418,3.0611343,17.054892,16.180281,18.804111,34.093052,74.158188,62.462364,89.268555,21.474056,63.299683
1955m3,62.605694,5.4103684,18.936291,21.641474,16.617559,42.180176,104.08507,55.199215,84.731956,31.628407,72.554764
1955m4,45.771297,2.4520338,18.390253,13.894858,11.034152,44.605129,48.919533,40.411823,46.346493,26.757387,55.055267
1955m5,50.918381,5.052969,15.158907,12.438077,18.268425,42.424122,58.159462,38.435852,79.344612,50.898117,55.148575
1955m6,73.55307,7.1862197,15.640596,26.208567,24.517691,46.138252,54.817696,69.668037,92.682976,34.596329,67.246605
1955m7,70.975105,7.7427392,17.206087,28.820196,17.206087,67.070831,90.10881,61.440712,84.556282,7.0409393,72.744461
1955m8,88.626839,4.8262134,34.660992,31.151016,17.988615,95.775284,131.29886,72.309586,126.05147,86.179428,92.432999
1955m9,63.550354,3.4120996,20.046085,22.60516,17.487011,66.503304,72.328003,60.920826,93.514748,20.944086,66.016312
1955m10,60.1329,3.3407168,9.2797689,24.127398,23.385015,69.452827,74.054756,73.410873,81.385216,18.227491,71.284927
1955m11,54.688168,1.1975511,8.7820415,23.152655,21.55592,68.466324,43.801739,39.473537,48.288441,39.204193,55.493275
1955m12,60.901512,7.4573283,8.7002163,22.786282,21.957687,90.437874,33.06181,22.759958,46.984264,33.90699,65.312943
1956m1,72.497726,10.411907,11.954412,23.523197,26.608206,102.2179,46.160831,42.369881,75.803673,25.248465,80.136482
1956m2,69.079109,12.319841,18.039766,15.399802,23.3197,61.7449,114.11593,106.35563,139.7162,50.41428,73.778313
1956m3,62.777111,5.0689597,14.816958,27.684317,15.206879,91.19651,70.012207,55.694145,70.751732,25.529594,68.175934
1956m4,54.969582,3.4119048,14.784922,18.196827,18.575928,59.110676,30.253126,45.818184,54.457588,55.847713,59.76445
1956m5,54.343575,3.4935153,13.197725,18.632082,19.02025,48.419651,30.976759,34.119358,58.694923,38.122368,59.525043
