DAY,N10D,GPRD,GPRD_ACT,GPRD_THREAT
20110530,721,114.88539,104.92789,130.44008
20110531,868,139.16728,154.20235,121.09642
20110601,951,94.358643,146.8634,52.355152
20110602,1024,84.261444,96.612167,97.245598
20110603,1062,68.247002,65.756638,67.719887
20110604,1211,54.149979,62.471519,36.546288
20110605,586,82.455429,109.23906,56.643627
20110606,838,61.778316,69.444656,52.813313
20110607,961,104.151,145.33516,80.59388
20110608,959,122.36273,127.43348,126.91165
20110609,1013,98.804657,120.64038,70.995583
20110610,1066,87.416901,120.10147,83.034813
20110611,1226,53.487461,61.707188,36.099148
20110612,611,90.379021,133.34283,63.380291
20110613,824,104.71325,120.06172,100.70742
20110614,894,42.466259,45.566257,30.940683
20110615,989,80.263924,94.147018,55.937256
20110616,1035,120.04691,123.69872,106.9023
20110617,1138,78.85331,107.38902,77.781288
20110618,1221,70.666435,76.258308,81.555687
20110619,564,61.194126,92.863762,49.044277
20110620,839,74.045624,55.48951,52.750362
20110621,909,79.734123,70.422531,85.204315
20110622,934,55.428513,49.845501,59.231201
20110623,1042,129.17715,150.79221,111.49335
20110624,1041,112.72416,167.70784,106.28616
20110625,1198,69.142212,77.722366,69.267876
20110626,566,67.075684,82.253883,68.419365
20110627,838,107.08242,173.61163,66.016632
20110628,906,64.760406,83.50222,73.274094
20110629,954,79.590851,91.500984,75.386292
20110630,1045,95.779053,55.688633,127.05518
20110701,1069,83.943001,87.101402,72.451561
20110702,1163,53.417263,80.061394,23.784155
20110703,567,91.305519,102.63602,78.055649
20110704,655,68.500046,71.0774,67.568787
20110705,822,83.974426,84.95565,87.492119
20110706,918,41.35603,63.392834,54.237198
20110707,937,92.085075,118.00404,64.945717
20110708,1025,63.976215,62.452766,64.767151
20110709,1168,67.963196,54.806583,71.04702
20110710,567,79.131454,82.10881,78.055649
20110711,776,84.504669,119.98891,64.162048
20110712,874,75.02932,66.584236,82.286636
20110713,939,91.888947,123.9502,70.698967
20110714,973,74.48954,101.67611,45.485668
20110715,1037,89.861534,134.68379,37.343643
20110716,1197,51.899982,72.925591,32.352013
20110717,560,61.631229,72.743279,39.515675
20110718,761,77.09977,91.765503,65.426735
20110719,886,124.65368,151.06956,118.63622
20110720,915,90.527176,89.040955,90.691704
20110721,927,93.078438,125.55473,47.742775
20110722,1021,60.846497,79.796738,43.34726
20110723,1125,82.832367,103.45711,54.092567
20110724,553,31.205685,10.52344,40.015873
20110725,788,83.217796,103.39146,70.205505
20110726,826,91.924538,119.77101,66.975716
20110727,979,88.134544,142.66302,56.508625
20110728,927,104.24786,119.27701,89.517708
20110729,1018,91.538719,137.19754,65.212509
20110730,1184,75.789749,93.386642,56.069534
20110731,548,56.682732,95.575111,40.380978
20110801,784,88.044609,111.34175,49.394592
20110802,819,88.496124,106.58356,108.07706
20110803,850,81.208206,109.54282,78.101563
20110804,906,76.188713,83.50222,73.274094
20110805,1010,51.257656,80.665817,54.7742
20110806,1107,31.177496,36.798767,24.987328
20110807,531,71.496864,76.71608,72.929115
20110808,798,99.47496,123.97351,83.190895
20110809,830,66.532021,56.091206,93.314117
20110810,872,43.537655,26.69478,63.442593
20110811,917,94.093475,101.53914,114.62562
20110812,1018,67.806458,91.465027,48.909378
20110813,1107,46.766243,31.541801,69.964516
20110814,563,36.781693,31.009569,29.478834
20110815,770,129.98586,204.05907,64.66201
20110816,828,54.187843,77.311699,26.725574
20110817,898,38.433727,51.843765,49.28458
20110818,954,108.53298,115.90125,86.984192
20110819,1030,117.27884,152.54901,80.565933
20110820,1134,112.61014,143.69043,68.298691
20110821,578,35.827148,50.34137,28.71381
20110822,801,142.1904,188.89641,62.159485
20110823,864,195.73621,242.4776,134.46306
20110824,913,158.76959,210.342,90.890373
20110825,953,108.64686,140.44872,92.880486
20110826,998,93.373161,128.28474,44.346245
20110827,1163,89.02877,105.08057,61.838799
20110828,604,51.42738,67.444099,45.796307
20110829,785,127.50205,177.91988,91.615959
20110830,801,60.3232,79.917709,27.626438
20110831,959,89.972595,109.22869,86.53067
20110901,929,92.878059,87.699112,89.324982
20110902,1015,102.01031,86.001907,92.65744
20110903,1161,95.127617,50.124565,133.4207
20110904,556,62.074619,104.66659,39.799957
20110905,706,122.2149,90.671509,117.53954
20110906,796,143.08356,131.59589,125.09987
20110907,955,90.349442,103.59252,98.478844
20110908,1031,93.732063,101.6007,69.756088
20110909,1111,93.195732,94.284721,74.692085
20110910,1254,99.081779,139.22159,70.586212
20110911,646,48.083805,72.067642,51.382607
20110912,893,100.4872,110.78484,68.145729
20110913,971,110.18724,125.8586,108.25097
20110914,997,76.158142,81.717621,77.683769
20110915,1028,87.290916,96.236237,96.86721
20110916,1119,74.023567,109.21243,54.382607
20110917,1287,69.724213,81.391083,73.074829
20110918,620,50.100224,37.544918,35.691574
20110919,865,55.859978,80.732422,51.164799
20110920,906,68.569847,83.50222,91.592613
20110921,955,104.80535,134.06091,81.100227
20110922,1000,86.283714,110.56978,82.98291
20110923,1109,90.251678,131.18715,84.803696
20110924,1302,58.317722,67.044502,55.236965
20110925,588,35.217842,19.794088,47.042469
20110926,863,71.986412,87.662811,44.872952
20110927,895,84.837624,91.030701,55.631004
20110928,963,57.343281,54.387497,68.936996
20110929,1006,96.061394,109.91032,71.489586
20110930,1089,66.554939,80.157883,40.640545
20111001,1250,82.832367,83.800255,97.366615
20111002,613,33.781555,56.96048,45.123932
20111003,888,89.393036,124.51553,56.069534
20111004,958,72.053207,85.044334,75.071526
20111005,917,67.747299,69.808159,90.493904
20111006,1013,88.583481,80.426918,70.995583
20111007,1086,73.094856,101.8138,56.035114
20111008,1219,50.96331,81.157387,40.844746
20111009,578,35.827148,50.34137,57.42762
20111010,827,54.253365,70.368347,33.447365
20111011,866,83.693214,141.11861,63.882149
20111012,943,135.41876,185.13666,105.59862
20111013,1004,134.06633,144.90694,154.2843
20111014,1055,75.242676,99.289406,83.900574
20111015,1249,71.845528,65.230164,70.868782
20111016,562,49.129517,82.839317,49.218807
20111017,836,94.953369,104.41618,52.939655
20111018,924,108.32155,144.85675,71.84668
20111019,960,50.332169,30.3097,74.915131
20111020,1024,70.77961,68.196823,48.622799
20111021,1088,111.02685,171.16066,45.762638
20111022,1228,64.642525,104.25747,49.555489
20111023,622,66.585503,56.136292,88.942024
20111024,797,103.9302,124.12906,90.236542
20111025,935,81.208206,112.03243,71.001427
20111026,964,64.444275,60.367867,51.649117
20111027,1043,52.944946,39.056793,84.865875
20111028,1096,50.384651,31.85837,65.619095
20111029,1205,48.691227,57.953152,41.319294
20111030,516,53.509281,67.668167,32.163921
20111031,846,81.592171,103.18196,65.392365
20111101,888,77.733078,72.087936,49.839588
20111102,1019,37.25695,22.843817,54.290424
20111103,1116,108.24123,78.218582,133.8434
20111104,1121,110.83725,119.40021,88.830956
20111105,1245,60.98769,37.394135,84.427055
20111106,605,28.523542,57.713673,18.288246
20111107,852,64.814064,81.964256,77.918228
20111108,908,79.821938,83.318298,121.85449
20111109,1001,110.33282,52.322834,149.22003
20111110,1104,81.281761,68.526276,95.209862
20111111,1113,65.119789,52.286274,84.498924
20111112,1246,52.62891,56.046188,75.479378
20111113,593,75.661942,78.508766,93.291634
20111114,842,98.375732,82.937706,111.69513
20111115,963,111.1026,90.645836,160.853
20111116,976,81.333008,95.401016,85.023476
20111117,1069,106.54304,92.545235,129.37779
20111118,1126,107.27993,82.692184,137.56789
20111119,1277,75.675613,54.685627,73.647064
20111120,648,53.261555,26.941956,76.836029
20111121,820,109.43301,134.8412,80.958939
20111122,898,57.650589,58.32423,80.087448
20111123,962,104.04273,114.93741,138.01732
20111124,896,65.483177,38.969612,74.091888
20111125,1007,82.256577,52.011082,82.406067
20111126,1160,50.580112,55.184559,76.306129
20111127,568,103.29741,92.209785,87.658005
20111128,856,104.83069,88.379684,109.86834
20111129,917,105.38469,126.92393,114.62562
20111130,1029,83.852005,84.83181,118.27821
20111201,1074,106.04703,32.51096,159.68158
20111202,1117,101.96465,46.889133,158.48721
20111203,1158,77.491417,60.305305,62.105804
20111204,583,53.279823,49.909622,37.956738
20111205,855,96.879967,81.676666,103.52644
20111206,955,72.279556,60.936779,98.478844
20111207,915,49.035553,31.800339,66.507256
20111208,1020,87.975555,39.937485,119.32184
20111209,1084,70.045822,53.685074,91.863007
20111210,1156,29.855957,35.23896,28.71381
20111211,565,36.651489,30.899799,39.165977
20111212,810,98.001259,129.32138,81.958427
20111213,911,87.136139,127.75988,36.435966
20111214,937,110.50209,93.161079,118.08312
20111215,1069,80.714424,59.88221,108.67734
20111216,1123,113.71318,129.5517,128.08286
20111217,1142,48.355148,61.150215,62.975937
20111218,552,75.02932,31.627514,100.22091
20111219,814,89.039703,100.08904,74.759384
20111220,877,177.09314,126.07729,176.6265
20111221,917,79.038521,101.53914,60.329269
20111222,929,81.732689,75.170662,77.414993
20111223,849,73.17347,54.835926,84.709686
20111224,875,94.665565,106.41302,120.12764
20111225,486,56.812321,83.819412,45.532459
20111226,452,99.264458,180.24883,24.478735
20111227,612,67.673508,66.562477,54.237198
20111228,729,85.218483,95.793617,37.943718
20111229,726,114.09417,80.157883,129.54173
20111230,819,122.20893,127.90028,87.812614
20111231,893,57.973377,19.550266,55.755596
20120101,574,72.153633,60.830616,57.827812
20120102,537,57.843834,75.858917,51.510189
20120103,786,87.820572,81.442856,105.57623
20120104,866,79.707817,40.319603,108.59965
20120105,943,80.519264,43.198555,99.732025
20120106,975,99.115654,95.498863,141.85114
20120107,1124,73.694275,67.306946,59.062572
20120108,610,56.579483,66.780708,45.345852
20120109,830,87.32328,56.091206,86.648827
20120110,898,65.337341,51.843765,104.72974
20120111,975,102.65549,59.686794,113.48091
20120112,1016,101.9099,103.10072,103.45639
20120113,1080,95.870796,64.66069,117.81525
20120114,1239,103.06691,56.362835,138.41649
20120115,577,53.833858,40.342892,47.939293
20120116,719,72.003105,72.844452,53.860027
20120117,867,55.731121,33.560913,76.570168
20120118,946,72.967201,86.123123,87.71978
20120119,1018,101.70969,74.315338,103.25314
20120120,992,69.583641,46.931145,89.228935
20120121,1190,60.906155,53.79335,60.435738
20120122,584,41.368904,59.788994,37.891739
20120123,809,106.65478,86.320824,129.92792
20120124,953,101.40374,48.851727,185.76097
20120125,1011,61.448345,28.780724,93.02404
20120126,993,83.416283,58.604858,122.56624
20120127,1036,56.634102,67.406898,69.419426
20120128,1198,51.856659,68.007072,46.178585
20120129,589,35.158051,39.520966,28.177559
20120130,789,126.85565,81.133186,154.25636
20120131,909,68.343536,96.030731,66.946243
20120201,917,131.73087,133.27013,144.79025
20120202,1045,56.146339,100.23954,74.115517
20120203,1023,101.21257,79.640732,118.97192
20120204,1146,66.256256,66.014839,62.756126
20120205,564,42.835888,41.272781,19.61771
20120206,815,122.80872,107.10667,122.18343
20120207,893,143.00101,110.78484,154.87666
20120208,934,81.295151,62.306877,88.846802
20120209,1062,84.496292,82.195793,104.18445
20120210,1085,66.800301,64.362717,66.284355
20120211,1210,51.342377,57.713673,50.292671
20120212,581,41.582512,60.097717,28.565546
20120213,793,60.931755,58.708321,69.762856
20120214,918,78.952423,95.089256,114.50075
20120215,932,125.90757,131.12523,112.78078
20120216,1029,83.852005,84.83181,96.773079
20120217,1059,52.145023,98.914375,57.463776
20120218,1171,91.367897,69.575127,122.83266
20120219,619,44.605476,65.809753,44.686543
20120220,700,152.84544,74.821655,181.77209
20120221,834,140.70247,62.799953,172.46649
20120222,970,99.626564,71.993347,131.17574
20120223,1037,66.564102,50.506424,85.356903
20120224,1040,149.3372,106.3171,154.26311
20120225,1203,134.84071,72.561874,142.55862
20120226,585,53.097672,0,75.653938
20120227,826,54.319046,49.317478,53.580574
20120228,921,112.42178,88.460876,120.13451
20120229,962,143.50722,108.88807,149.51877
20120301,1040,89.602325,72.743279,95.749519
20120302,1022,101.31161,56.941902,108.26212
20120303,1167,70.978889,49.866859,85.329475
20120304,601,91.88282,67.780754,92.04982
20120305,839,123.40936,83.234268,131.8759
20120306,954,108.53298,122.0013,110.17997
20120307,923,134.61382,100.87909,167.82388
20120308,1033,157.03134,129.57176,155.30846
20120309,1127,128.62169,108.43719,112.90192
20120310,1238,25.09058,23.503481,22.343271
20120311,586,47.117386,69.515762,47.203022
20120312,895,73.26886,65.021919,74.174667
20120313,924,63.498837,88.173676,53.885006
20120314,1014,68.073936,74.60849,60.013943
20120315,1026,63.913864,68.063889,64.704025
20120316,1070,70.962303,97.897491,62.043297
20120317,1223,53.61866,47.5835,63.328472
20120318,609,34.003433,47.778835,45.420311
20120319,809,106.65478,143.86804,88.898048
20120320,865,103.73996,141.28174,70.351601
20120321,850,121.81231,123.23567,123.66081
20120322,1085,66.800301,80.453392,35.691574
20120323,1053,91.773758,138.16388,63.044949
20120324,1201,51.727123,72.682709,55.275879
20120325,588,52.826767,89.073402,37.633972
20120326,831,78.911705,77.032593,86.544556
20120327,905,114.40935,64.303452,91.693825
20120328,959,154.75285,133.50174,132.68036
20120329,965,82.260124,72.366371,63.061279
20120330,997,103.85201,116.73946,83.232613
20120331,1240,94.633751,79.782951,98.151833
20120401,582,130.46335,99.990761,152.08781
20120402,810,153.39328,79.029732,218.55583
20120403,916,131.87468,127.06249,150.98782
20120404,931,122.33567,150.01837,112.90192
20120405,1064,116.77496,153.14374,124.78633
20120406,922,89.839882,75.741379,84.002953
20120407,1185,93.200974,78.57502,88.701851
20120408,583,71.039764,79.8554,47.445915
20120409,767,125.99448,106.22226,129.82985
20120410,820,113.64196,63.872147,134.93156
20120411,935,88.590767,49.792191,124.25249
20120412,984,133.2838,88.711319,163.04231
20120413,1059,110.80817,120.89535,125.3755
20120414,1150,84.032837,55.664421,96.212067
20120415,602,51.598236,38.667522,82.707222
20120416,804,137.36711,137.52461,123.85509
20120417,891,116.20703,130.62766,111.7615
20120418,949,98.194328,98.115273,110.76048
20120419,965,64.377487,42.213718,103.19118
20120420,1027,97.457748,45.331741,134.66879
20120421,1208,48.570305,52.991791,54.955574
20120422,574,54.115227,20.276873,57.827812
20120423,814,93.279694,71.492165,88.35199
20120424,869,91.347549,87.057549,114.5909
20120425,1011,85.344925,126.63519,60.192024
20120426,1014,115.72569,114.7823,109.11626
20120427,1052,82.018738,88.508934,84.139832
20120428,1210,37.080605,48.094727,41.148552
20120429,595,63.80645,78.244873,55.786835
20120430,800,99.226273,123.66357,69.152428
20120501,847,73.346252,68.706757,78.378197
20120502,917,86.566002,76.154358,96.526833
20120503,1006,99.492157,63.632294,126.48158
20120504,1028,60.432171,45.287643,75.341164
20120505,1227,39.379692,90.113922,18.034863
20120506,609,22.668957,38.223068,36.33625
20120507,808,59.800598,100.83227,68.467751
20120508,870,83.308418,86.957481,89.023811
20120509,964,53.70356,30.183933,91.820656
20120510,1017,54.298508,57.221848,48.95747
20120511,1051,108.36775,99.667282,115.80235
20120512,1216,31.221081,33.500195,13.648505
20120513,566,54.880104,61.690411,58.645168
20120514,844,65.428413,82.741165,78.656784
20120515,901,91.933815,51.671143,98.240967
20120516,941,66.019424,61.84338,76.427757
20120517,976,53.04327,83.475891,62.350548
20120518,996,142.07359,70.113998,194.40442
20120519,1191,78.242157,48.861988,83.609985
20120520,604,68.569847,77.078972,27.477787
20120521,763,58.804108,61.016644,43.50349
20120522,871,114.91286,133.62715,107.97623
20120523,899,88.29924,64.73262,104.61324
20120524,930,111.33382,68.832352,142.7663
20120525,1074,80.338654,59.603432,77.265282
20120526,1252,57.89003,37.185062,79.536339
20120527,565,42.760071,41.199734,19.582989
20120528,664,155.93443,157.75652,141.6375
20120529,831,95.524689,77.032593,73.230003
20120530,908,91.225075,64.090988,109.66904
20120531,1037,93.189743,106.62466,80.022095
20120601,996,65.838982,46.742668,77.761765
20120602,1184,49.554836,58.981033,46.724609
20120603,580,11.901202,50.167778,19.076532
20120604,775,40.080177,67.580856,49.968204
20120605,780,66.372093,52.225945,63.833012
20120606,868,67.595543,127.38454,70.108452
20120607,961,100.55959,115.057,92.107292
20120608,988,90.824966,76.571869,95.189575
20120609,1226,90.084145,85.44072,67.685898
20120610,561,61.521362,51.866863,69.02916
20120611,799,77.752533,58.26746,83.086769
20120612,887,89.49382,111.53423,93.554573
20120613,919,97.644249,107.65056,72.237572
20120614,1028,114.14966,101.89719,118.39326
20120615,1022,54.032856,62.636089,48.717953
20120616,1168,62.05336,69.75383,42.628208
20120617,535,64.511185,43.509998,62.043297
20120618,780,101.77054,89.53019,99.295799
20120619,878,110.06579,125.93369,100.81448
20120620,943,146.39868,67.883438,175.9977
20120621,963,71.6791,84.602776,74.681747
20120622,1027,70.572853,84.997017,48.480766
20120623,1138,45.492294,61.365154,29.167982
20120624,556,62.074619,73.266609,39.799957
20120625,767,98.995659,136.57147,79.340469
20120626,865,135.65994,148.00945,102.3296
20120627,935,47.986668,62.240238,53.251068
20120628,961,89.785347,96.890114,63.323761
20120629,1060,78.143745,76.860825,62.628613
20120630,1199,46.056362,53.389561,55.368084
20120701,572,18.101479,30.521654,19.343336
20120702,763,45.233929,22.881241,50.754074
20120703,850,77.147797,61.617836,97.626961
20120704,756,127.82773,100.07011,139.03662
20120705,827,83.466713,105.55252,46.826313
20120706,895,61.700085,39.013153,55.631004
20120707,1062,61.747292,43.837757,78.138336
20120708,514,33.573429,45.287643,32.28907
20120709,787,83.323532,59.155903,84.353661
20120710,813,106.13004,107.37015,81.656006
20120711,858,72.405914,81.391083,45.134449
20120712,905,64.831963,38.582069,85.580902
20120713,979,109.28683,71.331512,129.96983
20120714,1099,81.651566,79.428513,95.643036
20120715,536,51.512665,65.143234,30.963774
20120716,759,54.56678,84.340034,72.887932
20120717,784,158.4803,170.72403,183.46562
20120718,901,103.42554,90.4245,128.94127
20120719,962,147.09489,199.62813,120.76515
20120720,942,164.87335,142.08878,187.93018
20120721,1169,41.333519,54.759697,47.324158
20120722,581,53.463234,50.081429,57.131092
20120723,820,79.970276,92.259766,60.719204
20120724,875,106.49876,146.31792,50.580059
20120725,891,85.218483,143.69043,18.626917
20120726,1008,75.327057,115.46552,71.34774
20120727,1052,65.61499,82.977127,47.328655
20120728,1140,60.549976,66.362289,53.380821
20120729,578,65.683105,120.81929,28.71381
20120730,833,111.86845,69.861496,119.54321
20120731,905,64.831963,51.442757,61.129219
20120801,971,67.534111,35.959602,85.461288
20120802,995,52.030384,46.789646,55.599941
20120803,992,76.542007,99.728691,44.614468
20120804,1126,45.977112,46.514355,49.131386
20120805,570,48.439983,61.2575,48.528019
20120806,797,99.59977,131.43077,76.353996
20120807,937,114.18549,93.161079,112.17896
20120808,882,70.435684,39.588177,112.90192
20120809,1043,89.344597,94.852219,74.257637
20120810,1023,84.343811,91.017982,64.893776
20120811,1107,53.00174,52.569668,54.972118
20120812,585,58.997417,69.63459,47.283714
20120813,695,94.353416,100.47993,95.519905
20120814,771,107.43497,105.67117,93.279541
20120815,851,93.279694,41.030285,117.01468
20120816,956,93.865135,79.134949,98.375839
20120817,948,101.93857,92.080101,93.370361
20120818,1046,49.493526,44.508316,37.022331
20120819,543,31.780373,64.303452,30.56461
20120820,696,64.464844,75.251671,71.536995
20120821,746,78.65004,117.01332,59.326481
20120822,823,121.61497,127.27864,94.107803
20120823,956,75.81414,91.309555,75.228584
20120824,956,68.59375,54.785732,75.228584
20120825,1059,29.331575,32.971458,26.119896
20120826,553,49.929096,73.664078,20.007936
20120827,753,91.669289,108.19717,66.121841
20120828,803,77.365227,36.235756,110.23051
20120829,912,75.687469,70.19088,78.858032
20120830,989,83.753654,94.147018,89.499603
20120831,1072,67.610374,48.85743,67.088173
20120901,1130,48.868652,51.499664,34.270229
20120902,581,59.403591,70.113998,47.609241
20120903,726,61.80101,72.142097,30.48041
20120904,821,84.076706,92.147392,47.168526
20120905,935,81.208206,99.584381,76.918213
20120906,1097,53.48489,58.353767,60.516254
20120907,1131,64.083397,72.035782,78.262695
20120908,1249,63.55566,60.570866,93.015282
20120909,667,67.267662,87.248306,66.353157
20120910,788,70.07814,81.236153,84.246613
20120911,881,82.268242,52.844154,87.912277
20120912,948,98.297905,67.525406,81.699074
20120913,1118,64.828552,67.668167,29.689772
20120914,1015,74.807556,45.867683,81.756569
20120915,1243,49.979305,28.090727,44.50679
20120916,606,68.343536,67.221512,73.032272
20120917,800,94.912086,43.645966,110.64388
20120918,847,81.495834,68.706757,84.909714
20120919,925,52.236629,56.621796,59.807507
20120920,1077,51.273518,43.227203,46.230034
20120921,999,65.641266,75.728737,71.990517
20120922,1207,28.594437,38.571415,18.3337
20120923,589,46.877403,59.281448,18.78504
20120924,811,59.579388,50.229641,68.214478
20120925,894,73.350807,104.15145,86.633911
20120926,956,90.254929,73.047646,98.375839
20120927,1047,108.78176,127.8392,89.825508
20120928,1062,87.746147,54.797195,104.18445
20120929,1221,65.013115,85.790596,31.716101
20120930,575,66.025803,80.966431,57.727245
20121001,805,51.448673,72.291458,27.489162
20121002,950,79.925972,122.515,87.350433
20121003,930,63.089169,75.089836,65.434555
20121004,1116,74.222549,67.789436,59.485958
20121005,1050,85.461967,127.47394,63.225075
20121006,1181,52.603115,64.058434,46.843304
20121007,581,35.642155,30.048859,28.565546
20121008,823,92.259628,91.923454,67.219856
20121009,877,110.19129,72.992111,132.46988
20121010,979,63.456871,53.498634,56.508625
20121011,1066,90.654564,70.969048,108.98318
20121012,1123,79.906563,82.913086,78.820221
20121013,1146,75.291206,40.624519,82.065704
20121014,567,48.696278,61.581608,39.027824
20121015,732,127.30385,119.25127,98.249352
20121016,915,79.211281,50.880547,126.96838
20121017,989,97.712601,141.22052,89.499603
20121018,1148,111.23684,136.86888,81.922737
20121019,1083,105.16575,123.58969,76.623184
20121020,1202,71.783455,96.829651,46.02491
20121021,598,75.02932,48.657707,111.01392
20121022,759,168.24756,161.01279,138.48708
20121023,947,109.33523,110.6128,116.8362
20121024,941,77.022659,86.580734,64.669647
20121025,1088,88.821472,101.62664,76.271057
20121026,1050,65.739975,88.677521,47.418804
20121027,1165,53.325558,74.928696,18.994658
20121028,595,46.40469,68.464264,27.893417
20121029,797,116.92147,109.52563,118.00163
20121030,899,69.103752,84.152405,36.922321
20121031,969,74.797028,108.10146,17.127535
20121101,1048,55.985619,72.187988,36.951679
20121102,1083,54.176296,64.481575,40.8657
20121103,1173,61.788853,94.26239,33.013947
20121104,608,56.765606,76.571869,45.495018
20121105,842,65.583824,89.849182,59.132713
20121106,870,126.94616,107.02459,114.45919
20121107,968,42.785313,36.071049,91.441223
20121108,1116,58.759518,57.360294,69.400291
20121109,1080,73.500946,59.272301,87.080833
20121110,1268,57.159557,50.484295,61.081009
20121111,587,58.796398,49.569523,65.971649
20121112,835,107.46715,83.632988,86.129974
20121113,909,60.749813,57.618439,66.946243
20121114,918,56.394588,95.089256,36.158131
20121115,1183,96.276001,108.2233,93.528214
20121116,1047,98.892517,122.28096,79.257797
20121117,1209,111.33382,105.89592,137.27528
20121118,661,73.09967,88.040276,75.324883
20121119,1008,119.8385,98.145699,131.71892
20121120,908,144.4397,121.77289,182.78175
20121121,1114,130.12267,120.15047,134.08371
20121122,975,116.81488,119.37359,119.15495
20121123,911,125.02141,140.53586,109.3079
20121124,1090,66.493874,69.406433,55.829483
20121125,522,59.506012,33.445187,63.58844
20121126,814,114.47963,128.6859,88.35199
20121127,840,65.739975,62.351383,65.859459
20121128,947,58.312122,86.032173,29.209051
20121129,1106,62.411369,73.664078,50.01984
20121130,1034,66.757225,73.165382,53.502842
20121201,1126,36.781693,77.523918,39.305111
20121202,569,72.787666,51.13763,68.058632
20121203,829,62.449009,77.218437,86.753349
20121204,922,104.81319,100.9885,96.003372
20121205,945,87.653297,104.68874,87.812614
20121206,1154,38.880009,45.385754,38.351433
20121207,993,104.27036,128.93068,100.28146
20121208,1124,61.411896,51.774574,49.218807
20121209,538,19.24544,32.450535,10.282888
20121210,815,59.286968,57.123554,67.879684
20121211,878,106.13487,72.908981,126.0181
20121212,901,111.08669,116.26007,98.240967
20121213,1099,94.213341,84.723747,80.541496
20121214,1018,105.10001,108.61472,86.950012
20121215,1140,57.52248,61.2575,53.380821
20121216,584,53.188591,49.824162,47.364677
20121217,787,87.708984,81.339371,42.17683
20121218,870,79.341347,113.71363,44.511906
20121219,1148,111.23684,131.79967,110.83665
20121220,1022,84.426338,56.941902,92.022797
20121221,999,76.005676,52.427589,99.679176
20121222,1012,64.79805,51.754108,65.599136
20121223,549,69.152702,95.401016,50.384281
20121224,667,87.965408,122.14764,33.176579
20121225,254,95.115906,137.46761,43.560585
20121226,560,55.468105,51.959488,39.515675
20121227,781,61.867962,52.159069,85.001701
20121228,773,102.69213,112.92618,71.567841
20121229,811,46.812374,64.580963,13.642896
20121230,487,63.782623,59.74807,79.518196
20121231,839,53.47739,62.425701,65.93795
20130101,527,117.88287,121.46885,115.47274
20130102,710,82.637932,73.76783,85.710052
20130103,927,78.18589,106.72153,41.774929
20130104,866,83.693214,107.51894,38.329292
20130105,1056,55.561481,82.662819,26.194101
20130106,524,19.75963,33.317532,10.557623
20130107,789,83.11232,118.01191,70.116531
20130108,869,87.375916,100.45102,63.66161
20130109,943,73.199341,111.08199,29.332951
20130110,1088,57.099522,69.534019,45.762638
20130111,964,93.086166,102.62537,80.343071
20130112,1180,84.821281,113.4302,70.324501
20130113,535,58.06007,76.142494,62.043297
20130114,802,77.461693,130.61137,55.183983
20130115,894,127.39877,182.26503,105.19833
20130116,984,94.701637,112.36767,78.710083
20130117,1115,123.81521,109.60422,138.92505
20130118,1015,142.81442,183.47073,185.31488
20130119,1189,107.40109,127.25485,130.27875
20130120,564,97.910599,123.81834,88.279694
20130121,740,130.59157,125.82622,149.51877
20130122,835,148.80066,167.26598,185.5107
20130123,925,115.66682,81.787041,131.57651
20130124,1102,100.22065,105.61638,115.46322
20130125,1014,122.53309,114.7823,120.02789
20130126,1142,69.510529,112.10873,38.754425
20130127,551,68.901695,116.17801,60.241676
20130128,795,125.89825,139.08148,111.33975
20130129,856,40.319492,33.992188,64.628441
20130130,902,88.005562,70.969048,98.13205
20130131,1170,53.097672,39.791195,70.925568
20130201,1029,130.80914,113.10909,123.65449
20130202,1152,38.94751,60.6194,24.011261
20130203,534,71.0952,76.285088,72.519394
20130204,799,77.752533,65.550888,76.162872
20130205,861,80.1707,81.107491,70.678436
20130206,920,90.035179,120.18454,84.185562
20130207,1106,78.014206,115.75784,45.017853
20130208,998,89.914894,110.79136,60.976089
20130209,1141,81.67083,112.20698,63.031136
20130210,534,96.947998,119.87656,72.519394
20130211,773,98.227257,143.03983,28.627136
20130212,876,90.617607,99.648323,75.783478
20130213,942,179.52875,80.31105,223.16708
20130214,1217,85.078438,86.072571,86.369507
20130215,1007,71.974503,80.906128,43.949905
20130216,1234,67.125099,37.72747,80.69651
20130217,570,72.659973,61.2575,87.350433
20130218,658,62.942528,88.441673,67.260719
20130219,790,113.58869,95.763306,147.05832
20130220,873,86.975571,99.990761,69.706917
20130221,1135,39.530869,15.381838,58.490158
20130222,946,83.912285,86.123123,58.479851
20130223,1181,37.991138,44.348148,37.474644
20130224,546,37.92691,42.633423,30.396671
20130225,828,50.019547,63.255028,46.769756
20130226,874,114.51843,86.559509,126.59483
20130227,876,126.07666,99.648323,119.99051
20130228,1151,65.968437,20.224022,100.93491
20130301,973,56.753937,35.885689,56.857082
20130302,1202,34.456059,43.573345,36.819927
20130303,532,45.412483,54.694191,72.79203
20130304,756,45.65276,53.883911,36.588585
20130305,850,85.268616,109.54282,58.576172
20130306,917,94.093475,57.115768,114.62562
20130307,1160,89.259018,90.302002,81.075264
20130308,1016,95.115906,103.10072,119.79161
20130309,1122,58.445297,46.680176,78.890465
20130310,561,55.369228,82.986984,88.751778
20130311,825,66.935249,98.754517,73.762589
20130312,821,92.484367,106.32391,74.121964
20130313,935,103.3559,74.688286,142.00285
