date,finance,energy,telecom,transport,trade,health,housing,agriculture,finance_regulation,energy_regulation,telecom_regulation,transport_regulation,trade_regulation,health_regulation,housing_regulation,agriculture_regulation
2001-10-28,0.0,147.5,0.0,233.93,166.29,0.0,0.0,0.0,0.0,0.0,108.73,143.88,78.44,0.0,104.03,284.71
2001-10-29,0.0,861.56,0.0,0.0,0.0,0.0,812.41,0.0,0.0,249.39,508.05,0.0,0.0,0.0,243.04,0.0
2001-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.98,0.0,0.0,111.54,0.0,271.0
2001-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.06,0.0,0.0,233.44,0.0,190.13,0.0,369.54
2001-11-01,0.0,447.74,310.13,0.0,336.5,668.57,0.0,0.0,97.05,129.6,293.36,145.58,476.22,276.67,0.0,0.0
2001-11-02,0.0,0.0,0.0,0.0,296.77,0.0,0.0,0.0,0.0,228.61,194.05,385.17,0.0,0.0,0.0,0.0
2001-11-03,0.0,0.0,0.0,417.49,0.0,0.0,0.0,0.0,160.48,0.0,388.1,192.59,0.0,313.72,0.0,0.0
2001-11-04,0.0,0.0,152.07,0.0,0.0,491.75,0.0,0.0,47.59,169.47,0.0,0.0,0.0,135.66,103.22,0.0
2001-11-05,0.0,516.94,0.0,0.0,0.0,0.0,0.0,0.0,196.08,149.63,592.73,0.0,0.0,273.79,0.0,0.0
2001-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.2,162.58,161.92,0.0,0.0
2001-11-07,0.0,0.0,0.0,0.0,0.0,1035.47,0.0,0.0,75.15,133.82,227.18,150.31,0.0,326.47,0.0,0.0
2001-11-08,0.0,234.0,486.25,0.0,263.8,0.0,0.0,0.0,0.0,101.6,229.98,152.17,124.44,0.0,0.0,0.0
2001-11-09,0.0,376.58,260.84,0.0,849.05,0.0,0.0,0.0,0.0,254.34,370.1,122.44,267.02,0.0,0.0,0.0
2001-11-10,0.0,789.76,820.55,0.0,445.16,0.0,0.0,0.0,0.0,400.06,388.1,449.37,210.0,0.0,0.0,0.0
2001-11-11,0.0,0.0,0.0,0.0,159.46,0.0,0.0,0.0,0.0,0.0,208.53,0.0,75.22,0.0,0.0,182.01
2001-11-12,0.0,0.0,0.0,0.0,0.0,0.0,964.37,0.0,66.5,0.0,201.03,133.01,0.0,0.0,192.34,0.0
2001-11-13,0.0,0.0,0.0,0.0,336.5,0.0,0.0,0.0,0.0,129.6,0.0,145.58,158.74,158.09,0.0,0.0
2001-11-14,0.0,0.0,0.0,0.0,442.39,0.0,0.0,0.0,76.55,0.0,0.0,0.0,250.43,0.0,0.0,0.0
2001-11-15,0.0,0.0,0.0,0.0,2670.96,0.0,0.0,0.0,64.19,0.0,0.0,427.97,420.0,0.0,0.0,0.0
2001-11-16,0.0,0.0,0.0,0.0,0.0,585.58,0.0,0.0,0.0,0.0,0.0,425.02,0.0,311.56,0.0,0.0
2001-11-17,0.0,0.0,573.59,0.0,414.91,0.0,0.0,0.0,0.0,0.0,361.72,718.0,195.73,0.0,0.0,0.0
2001-11-18,0.0,302.06,0.0,159.68,0.0,0.0,0.0,0.0,0.0,196.73,0.0,147.32,0.0,0.0,106.51,0.0
2001-11-19,0.0,0.0,656.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.48,0.0,0.0,0.0,0.0,0.0
2001-11-20,0.0,0.0,0.0,0.0,374.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.84,0.0,0.0,0.0
2001-11-21,0.0,434.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.94,0.0,0.0,0.0,114.95,0.0,0.0
2001-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1162.07,92.67,0.0,280.13,0.0,0.0,0.0,0.0,275.07
2001-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.6,0.0,0.0,0.0,118.57,0.0,384.09
2001-11-24,0.0,0.0,0.0,724.32,0.0,0.0,0.0,0.0,0.0,264.41,0.0,222.75,0.0,0.0,0.0,0.0
2001-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.35,68.58,0.0,77.03,0.0,188.23,222.79,203.25
2001-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.19,0.0,0.0
2001-11-28,0.0,0.0,0.0,0.0,323.75,0.0,0.0,0.0,70.03,0.0,423.38,233.44,152.73,0.0,0.0,277.16
2001-11-29,0.0,0.0,0.0,435.64,619.35,0.0,0.0,0.0,156.3,0.0,0.0,178.63,292.17,145.49,0.0,0.0
2001-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.09,216.57,0.0,0.0,132.63,0.0,0.0,240.69
2001-12-01,0.0,557.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-02,0.0,222.12,0.0,234.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.66,0.0,0.0,0.0,0.0,0.0
2001-12-04,0.0,282.9,440.89,0.0,0.0,0.0,0.0,0.0,0.0,245.67,417.06,0.0,0.0,0.0,0.0,0.0
2001-12-05,0.0,0.0,0.0,417.49,197.85,0.0,0.0,0.0,149.78,0.0,194.05,299.58,186.66,244.0,185.66,0.0
2001-12-06,0.0,256.14,0.0,0.0,288.75,0.0,0.0,0.0,62.46,0.0,377.61,249.84,0.0,135.66,0.0,0.0
2001-12-07,233.19,0.0,0.0,390.38,555.0,0.0,0.0,0.0,0.0,106.88,0.0,0.0,261.82,0.0,0.0,0.0
2001-12-08,0.0,0.0,0.0,0.0,939.24,0.0,0.0,0.0,0.0,241.17,1125.91,0.0,516.92,0.0,0.0,0.0
2001-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.6,0.0,60.23,0.0,0.0
2001-12-10,0.0,0.0,0.0,0.0,296.77,0.0,0.0,0.0,224.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-11,0.0,0.0,0.0,0.0,0.0,896.92,0.0,0.0,173.59,0.0,262.37,0.0,141.97,282.79,0.0,0.0
2001-12-12,0.0,0.0,266.12,0.0,0.0,0.0,0.0,0.0,62.46,0.0,251.74,166.56,0.0,101.75,0.0,0.0
2001-12-13,0.0,276.71,0.0,0.0,0.0,0.0,652.3,0.0,89.96,240.29,203.96,0.0,0.0,256.47,195.14,0.0
2001-12-14,242.64,0.0,266.12,0.0,0.0,860.56,0.0,0.0,0.0,259.5,0.0,166.56,0.0,0.0,240.85,0.0
2001-12-15,0.0,0.0,596.77,0.0,0.0,1286.5,0.0,0.0,93.37,221.68,846.76,0.0,0.0,0.0,0.0,369.54
2001-12-16,148.39,0.0,0.0,248.43,0.0,0.0,0.0,0.0,38.2,0.0,0.0,76.4,83.3,0.0,220.95,302.35
2001-12-17,0.0,0.0,0.0,0.0,1095.78,0.0,0.0,990.74,88.88,158.27,268.68,0.0,193.84,0.0,0.0,351.78
2001-12-18,287.29,0.0,0.0,320.63,0.0,0.0,0.0,0.0,73.95,175.57,0.0,345.12,161.28,0.0,0.0,292.68
2001-12-19,201.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.04,0.0,0.0,155.36,338.82,126.54,0.0,0.0
2001-12-20,0.0,406.16,984.66,0.0,0.0,0.0,0.0,0.0,88.04,235.14,199.59,0.0,288.0,107.56,190.96,0.0
2001-12-21,321.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.44,135.3,101.06,0.0,0.0
2001-12-22,0.0,0.0,663.82,0.0,480.17,0.0,0.0,0.0,0.0,246.59,313.97,0.0,226.51,0.0,0.0,0.0
2001-12-23,0.0,637.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.58,0.0,77.68,0.0,210.9,0.0,0.0
2001-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1839.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.29,0.0,0.0,0.0,149.09,0.0,0.0
2001-12-26,244.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.32,0.0,285.13,0.0,0.0,0.0,0.0,497.75
2001-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.66,0.0,153.66,0.0,0.0
2001-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.91,170.85,0.0,0.0,0.0
2001-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.92,0.0,0.0,0.0,0.0,0.0
2001-12-30,111.35,0.0,0.0,0.0,198.77,0.0,0.0,0.0,0.0,0.0,0.0,85.99,0.0,0.0,0.0,0.0
2001-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.31,0.0,0.0,179.27,0.0,580.71
2002-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-02,0.0,0.0,0.0,683.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.13,0.0,0.0,0.0,0.0
2002-01-03,0.0,1692.35,0.0,0.0,508.75,0.0,0.0,0.0,275.11,0.0,0.0,165.07,180.0,0.0,238.7,0.0
2002-01-04,0.0,0.0,322.84,0.0,0.0,0.0,0.0,0.0,75.77,179.89,0.0,0.0,0.0,0.0,292.18,0.0
2002-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.01,0.0,0.0,312.04,0.0,190.61,0.0,0.0
2002-01-06,0.0,249.4,0.0,0.0,0.0,0.0,587.93,0.0,54.06,0.0,163.41,0.0,0.0,66.05,117.26,0.0
2002-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-08,274.13,434.07,0.0,0.0,0.0,0.0,0.0,0.0,188.17,125.65,0.0,141.13,0.0,0.0,204.08,0.0
2002-01-09,287.29,454.9,0.0,0.0,0.0,0.0,0.0,0.0,73.95,351.14,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-10,0.0,0.0,769.27,0.0,0.0,663.35,0.0,0.0,144.44,0.0,0.0,0.0,210.0,0.0,0.0,0.0
2002-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.47,568.98,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-12,0.0,0.0,0.0,0.0,464.51,0.0,0.0,0.0,267.94,0.0,0.0,0.0,219.13,0.0,0.0,0.0
2002-01-13,0.0,293.87,0.0,0.0,0.0,0.0,346.38,0.0,0.0,340.25,0.0,71.66,0.0,0.0,0.0,0.0
2002-01-14,390.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-15,0.0,486.01,336.64,0.0,0.0,0.0,1527.61,0.0,184.35,187.57,0.0,210.69,402.05,128.71,0.0,0.0
2002-01-16,0.0,454.9,315.09,0.0,0.0,0.0,0.0,0.0,73.95,307.25,0.0,0.0,0.0,120.47,0.0,292.68
2002-01-17,0.0,0.0,444.21,0.0,321.32,0.0,0.0,0.0,370.68,0.0,420.19,139.01,0.0,113.22,0.0,0.0
2002-01-18,0.0,519.3,539.54,0.0,292.71,0.0,0.0,0.0,379.88,0.0,191.39,168.84,0.0,0.0,0.0,0.0
2002-01-19,0.0,0.0,0.0,613.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.54,0.0,358.54,272.8,0.0
2002-01-20,93.88,148.66,0.0,0.0,0.0,0.0,0.0,0.0,205.42,64.55,0.0,0.0,105.41,118.11,0.0,0.0
2002-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.77,200.73,0.0,0.0,327.8,367.28,0.0,0.0
2002-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.66,319.6,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-23,287.29,0.0,0.0,0.0,341.88,0.0,0.0,0.0,246.5,131.68,223.54,0.0,376.32,321.25,213.88,0.0
2002-01-24,272.05,430.78,895.15,303.63,0.0,0.0,0.0,0.0,70.03,124.69,564.5,140.06,0.0,152.11,0.0,0.0
2002-01-25,0.0,274.7,0.0,0.0,0.0,0.0,0.0,0.0,133.97,198.79,0.0,0.0,0.0,254.61,0.0,0.0
2002-01-26,0.0,0.0,0.0,0.0,0.0,875.35,0.0,0.0,0.0,0.0,0.0,190.6,0.0,206.99,0.0,0.0
2002-01-27,0.0,317.23,0.0,0.0,0.0,0.0,560.87,0.0,116.03,0.0,0.0,128.93,0.0,0.0,261.01,0.0
2002-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.37,264.41,336.66,0.0,0.0,0.0,0.0,0.0
2002-01-29,0.0,0.0,476.45,0.0,344.64,0.0,0.0,0.0,74.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.6,0.0,223.54,0.0,161.28,120.47,0.0,0.0
2002-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.5,118.41,0.0,177.35,0.0,0.0,0.0,0.0
2002-02-01,415.63,394.88,0.0,0.0,296.77,0.0,0.0,0.0,363.76,114.3,0.0,427.97,0.0,104.57,0.0,0.0
2002-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.44,361.75,0.0,203.17,0.0,220.64,0.0,0.0
2002-02-03,0.0,72.62,0.0,153.56,0.0,0.0,855.99,0.0,118.06,231.23,0.0,0.0,0.0,0.0,102.43,0.0
2002-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.55,0.0,0.0,0.0,0.0,149.09,0.0,362.23
2002-02-05,0.0,0.0,0.0,0.0,0.0,569.86,0.0,0.0,310.2,0.0,0.0,165.44,0.0,0.0,0.0,0.0
2002-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.92,0.0,214.95,142.22,155.08,0.0,0.0,0.0
2002-02-07,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.51,0.0,0.0,0.0,0.0,0.0,268.02,0.0
2002-02-08,0.0,0.0,0.0,452.02,0.0,0.0,0.0,0.0,162.17,247.51,210.1,139.01,0.0,113.22,0.0,0.0
2002-02-09,403.49,1490.79,0.0,0.0,0.0,0.0,0.0,0.0,242.35,369.88,418.62,276.98,0.0,169.2,0.0,1096.18
2002-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.34,168.82,250.77,0.0,0.0,77.22,0.0,187.61
2002-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.09,0.0,247.28,0.0,0.0,133.26,0.0,0.0
2002-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-02-14,0.0,0.0,868.82,0.0,314.23,0.0,0.0,0.0,407.82,0.0,0.0,135.94,148.23,0.0,0.0,627.68
2002-02-15,0.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,335.78,0.0,0.0,0.0,0.0,96.53,0.0,0.0
2002-02-16,0.0,552.07,0.0,0.0,0.0,0.0,0.0,1500.53,209.41,319.6,271.29,0.0,195.73,146.2,0.0,0.0
2002-02-17,0.0,0.0,0.0,0.0,0.0,0.0,337.23,0.0,81.39,62.11,175.74,69.77,0.0,113.65,134.51,0.0
2002-02-18,275.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-02-19,0.0,0.0,0.0,0.0,282.08,0.0,0.0,0.0,0.0,217.29,553.33,0.0,0.0,0.0,0.0,0.0
2002-02-20,0.0,0.0,1291.36,492.78,0.0,0.0,0.0,0.0,101.03,0.0,763.47,303.09,0.0,164.57,0.0,0.0
2002-02-21,197.86,0.0,651.02,0.0,0.0,0.0,0.0,0.0,152.79,0.0,230.93,0.0,0.0,0.0,0.0,0.0
2002-02-22,0.0,0.0,468.89,0.0,0.0,0.0,0.0,0.0,244.55,0.0,0.0,0.0,0.0,0.0,0.0,387.14
2002-02-23,0.0,0.0,1744.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.71,0.0,0.0,0.0,0.0,0.0
2002-02-24,195.43,0.0,321.52,0.0,0.0,0.0,0.0,0.0,125.77,89.58,114.05,150.93,0.0,0.0,109.12,0.0
2002-02-25,0.0,0.0,949.07,0.0,0.0,0.0,0.0,0.0,0.0,198.31,336.66,0.0,0.0,181.43,0.0,0.0
2002-02-26,0.0,0.0,0.0,466.04,0.0,0.0,0.0,1198.1,71.66,255.19,0.0,0.0,0.0,0.0,0.0,0.0
2002-02-27,0.0,0.0,454.46,0.0,0.0,0.0,0.0,0.0,94.81,0.0,214.95,142.22,0.0,0.0,0.0,0.0
2002-02-28,456.88,0.0,1653.63,0.0,0.0,648.16,0.0,0.0,141.13,125.65,0.0,0.0,153.89,114.95,0.0,279.27
2002-03-01,0.0,389.47,0.0,0.0,292.71,0.0,0.0,0.0,0.0,225.47,446.58,168.84,276.16,103.14,0.0,0.0
2002-03-02,0.0,0.0,0.0,0.0,284.9,0.0,893.65,0.0,0.0,0.0,279.43,431.4,201.6,0.0,623.81,0.0
2002-03-03,0.0,0.0,0.0,252.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.68,0.0,126.54,112.33,256.2
2002-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.89,181.43,0.0,440.78
2002-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1226.63,0.0,0.0,517.46,0.0,320.0,239.02,0.0,290.36
2002-03-06,0.0,0.0,0.0,0.0,1059.55,0.0,0.0,0.0,76.4,0.0,0.0,0.0,777.51,165.93,0.0,0.0
2002-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.59,162.56,0.0,0.0,298.66,260.27,0.0,0.0
2002-03-08,0.0,321.26,0.0,0.0,0.0,0.0,0.0,0.0,104.45,139.49,236.8,0.0,512.54,0.0,0.0,310.04
2002-03-09,281.65,0.0,0.0,0.0,0.0,998.93,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-03-10,0.0,226.55,0.0,0.0,0.0,0.0,0.0,0.0,36.83,65.58,111.33,98.21,240.95,59.99,213.03,0.0
2002-03-11,0.0,0.0,371.57,0.0,0.0,0.0,0.0,0.0,0.0,310.56,0.0,0.0,0.0,0.0,0.0,0.0
2002-03-12,0.0,0.0,0.0,284.25,0.0,0.0,0.0,0.0,131.12,0.0,264.24,305.95,0.0,0.0,0.0,345.96
2002-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.93,0.0,236.8,0.0,0.0,0.0,0.0,0.0
2002-03-14,0.0,0.0,0.0,0.0,0.0,843.46,0.0,0.0,81.62,0.0,185.05,0.0,133.51,299.18,177.05,0.0
2002-03-15,182.75,0.0,0.0,0.0,326.22,0.0,0.0,0.0,352.82,0.0,0.0,0.0,153.89,229.9,0.0,465.46
2002-03-16,0.0,0.0,0.0,0.0,540.95,0.0,1131.2,0.0,0.0,277.8,0.0,0.0,255.19,0.0,0.0,0.0
2002-03-17,0.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,47.59,84.73,0.0,0.0,77.84,193.8,206.45,0.0
2002-03-18,0.0,0.0,447.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058.44,0.0,0.0,0.0,0.0,0.0
2002-03-19,0.0,0.0,0.0,0.0,0.0,1027.12,0.0,0.0,397.58,0.0,300.46,0.0,0.0,283.36,0.0,0.0
2002-03-20,0.0,0.0,0.0,0.0,0.0,0.0,363.27,0.0,175.36,133.82,0.0,150.31,163.9,0.0,217.36,0.0
2002-03-21,276.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.72,295.43,501.54,0.0,0.0,115.83,0.0,0.0
2002-03-22,0.0,0.0,302.97,0.0,0.0,2612.58,0.0,0.0,331.83,295.43,0.0,0.0,0.0,0.0,342.75,0.0
2002-03-23,0.0,0.0,0.0,0.0,474.84,0.0,0.0,0.0,0.0,0.0,0.0,479.33,224.0,167.32,0.0,0.0
2002-03-24,0.0,233.05,0.0,0.0,0.0,0.0,366.25,0.0,50.51,67.46,114.52,0.0,0.0,0.0,401.75,149.94
2002-03-25,0.0,0.0,419.01,0.0,0.0,0.0,0.0,0.0,0.0,233.47,396.35,0.0,0.0,0.0,0.0,0.0
2002-03-26,0.0,0.0,0.0,1104.55,0.0,0.0,0.0,0.0,121.31,216.01,0.0,145.58,317.48,0.0,0.0,0.0
2002-03-27,193.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.09,0.0,0.0,0.0,162.58,202.4,0.0,0.0
2002-03-28,0.0,1053.02,156.3,0.0,0.0,0.0,0.0,0.0,317.91,435.44,295.69,146.73,0.0,119.51,0.0,0.0
2002-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.47,0.0,203.96,0.0,0.0,183.19,0.0,0.0
2002-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1756.31,315.13,187.04,0.0,0.0,0.0,0.0,0.0,0.0
2002-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.67,141.28,159.9,0.0,0.0,64.63,114.74,0.0
2002-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.48,0.0,0.0,0.0,453.03,225.6,0.0,0.0
2002-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.35
2002-04-03,0.0,0.0,807.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.43,0.0,0.0,123.43,0.0,0.0
2002-04-04,0.0,670.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.32,576.99,0.0,178.41,133.26,0.0,0.0
2002-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5,0.0,420.19,139.01,0.0,0.0,0.0,0.0
2002-04-06,0.0,0.0,0.0,0.0,0.0,1534.5,0.0,0.0,0.0,396.62,0.0,0.0,0.0,181.43,0.0,0.0
2002-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.5,86.06,0.0,72.5,0.0,216.53,139.79,0.0
2002-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.05,406.5
2002-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.03,134.92,229.04,0.0,0.0,246.86,511.32,0.0
2002-04-10,490.59,0.0,0.0,0.0,0.0,0.0,0.0,1266.84,353.59,134.92,305.39,151.54,0.0,0.0,0.0,0.0
2002-04-11,0.0,276.71,0.0,0.0,0.0,0.0,0.0,0.0,179.93,440.53,543.9,0.0,0.0,0.0,0.0,267.04
2002-04-12,552.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.23,126.61,286.59,189.62,0.0,0.0,205.65,0.0
2002-04-13,0.0,833.16,0.0,0.0,0.0,0.0,0.0,0.0,203.16,241.17,307.07,270.89,0.0,0.0,0.0,0.0
2002-04-14,90.68,0.0,0.0,0.0,161.88,0.0,0.0,0.0,46.69,0.0,0.0,0.0,76.36,76.05,0.0,461.93
2002-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.38,0.0,0.0,0.0,0.0,0.0
2002-04-16,0.0,0.0,342.49,0.0,0.0,0.0,0.0,0.0,107.17,143.13,485.96,0.0,0.0,0.0,309.97,848.34
2002-04-17,0.0,0.0,0.0,0.0,0.0,979.72,0.0,0.0,213.32,0.0,0.0,0.0,0.0,115.83,0.0,0.0
2002-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.01,123.76,210.1,0.0,0.0,0.0,0.0,0.0
2002-04-19,0.0,526.51,273.52,0.0,0.0,0.0,0.0,0.0,0.0,152.4,258.73,0.0,0.0,0.0,0.0,508.12
2002-04-20,0.0,0.0,432.82,0.0,0.0,0.0,0.0,0.0,101.58,0.0,307.07,0.0,221.54,165.48,0.0,0.0
2002-04-21,0.0,236.93,164.11,0.0,118.71,0.0,744.71,0.0,38.52,274.33,155.24,0.0,0.0,0.0,185.66,152.44
2002-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.8,0.0
2002-04-23,467.59,296.16,0.0,0.0,0.0,0.0,0.0,0.0,168.51,300.05,291.07,0.0,0.0,0.0,0.0,0.0
2002-04-24,0.0,386.82,0.0,0.0,0.0,577.61,0.0,0.0,440.18,149.29,443.54,125.77,137.14,136.59,0.0,0.0
2002-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.5,0.0,449.66,0.0,0.0,0.0,184.38,0.0
2002-04-26,0.0,947.72,0.0,0.0,0.0,0.0,0.0,0.0,198.08,431.09,199.59,0.0,0.0,107.56,0.0,0.0
2002-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.75,0.0,0.0,217.51,0.0,0.0,0.0,573.88
2002-04-28,0.0,237.92,0.0,167.7,0.0,0.0,0.0,0.0,116.03,68.87,0.0,0.0,0.0,63.01,0.0,0.0
2002-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.7,0.0,219.13,0.0,0.0,0.0
2002-04-30,0.0,296.16,307.71,0.0,0.0,995.02,0.0,0.0,192.58,214.32,727.68,0.0,0.0,313.72,208.87,0.0
2002-05-01,0.0,723.45,0.0,0.0,326.22,0.0,0.0,0.0,94.08,418.82,0.0,0.0,153.89,268.22,0.0,0.0
2002-05-02,0.0,0.0,0.0,477.13,0.0,1347.76,0.0,0.0,73.36,0.0,739.23,195.64,0.0,278.86,0.0,0.0
2002-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.01,0.0,210.1,231.68,0.0,0.0,0.0,275.07
2002-05-04,0.0,1944.04,0.0,0.0,0.0,1632.86,0.0,0.0,158.01,633.06,0.0,0.0,258.46,450.47,342.75,0.0
2002-05-05,0.0,240.95,0.0,0.0,181.08,0.0,0.0,0.0,52.23,0.0,0.0,156.68,256.27,0.0,0.0,0.0
2002-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.55,0.0,0.0,0.0,0.0,250.98,0.0,0.0
2002-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.19,268.57,455.95,215.48,0.0,0.0,186.96,511.68
2002-05-08,0.0,0.0,557.36,0.0,0.0,0.0,0.0,0.0,116.27,724.64,263.61,0.0,0.0,189.42,0.0,0.0
2002-05-09,0.0,0.0,0.0,0.0,316.56,0.0,0.0,0.0,91.3,284.49,206.98,0.0,0.0,0.0,0.0,0.0
2002-05-10,0.0,0.0,0.0,0.0,286.81,0.0,0.0,0.0,124.08,294.58,187.54,0.0,135.3,101.06,0.0,0.0
