date,usa,canada,uk,western_europe,eastern_europe,japan,china,asia,australia,latin_america,middle_east,russia,africa
1992-12-27,61.62,0.0,650.35,196.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776.22,0.0
1992-12-28,263.85,2323.93,2784.58,842.18,0.0,1266.05,0.0,0.0,0.0,1299.03,0.0,0.0,0.0
1992-12-29,88.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4110.85,0.0,0.0
1992-12-30,59.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-12-31,80.75,0.0,1704.35,515.47,0.0,0.0,1571.88,0.0,0.0,1060.12,0.0,0.0,0.0
1993-01-01,0.0,0.0,2636.07,797.27,0.0,0.0,0.0,0.0,0.0,1229.74,0.0,0.0,0.0
1993-01-02,146.36,0.0,0.0,1401.45,0.0,0.0,0.0,1974.55,0.0,3362.58,5074.33,0.0,6259.63
1993-01-03,124.89,1099.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614.87,0.0,0.0,0.0
1993-01-04,66.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-01-05,197.49,1987.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1111.22,0.0,0.0,0.0
1993-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-01-08,228.46,4024.37,1808.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-01-09,101.81,2391.29,2148.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-01-10,91.57,0.0,828.37,250.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-01-11,90.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-01-12,279.98,0.0,0.0,487.46,0.0,0.0,0.0,0.0,0.0,0.0,3529.97,0.0,0.0
1993-01-13,128.66,0.0,0.0,492.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-01-14,52.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-01-15,113.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-01-16,133.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-01-17,79.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-01-18,53.22,0.0,0.0,0.0,0.0,1021.47,0.0,1436.04,0.0,0.0,0.0,0.0,0.0
1993-01-19,72.42,0.0,1528.65,462.33,1898.09,0.0,0.0,0.0,0.0,0.0,0.0,1824.51,0.0
1993-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-01-22,49.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-01-23,61.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-01-24,70.6,0.0,745.12,225.36,925.2,451.71,0.0,0.0,3014.59,0.0,0.0,889.33,0.0
1993-01-25,0.0,0.0,0.0,498.29,2045.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-01-26,143.37,0.0,1513.05,0.0,0.0,917.24,0.0,1289.5,0.0,0.0,0.0,0.0,0.0
1993-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-01-28,69.55,0.0,1468.11,444.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-01-31,111.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-02-02,215.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-02-03,108.41,1527.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.99,0.0,0.0,0.0
1993-02-04,43.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-02-07,93.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-02-08,121.65,0.0,0.0,0.0,0.0,0.0,0.0,1641.19,0.0,0.0,0.0,0.0,0.0
1993-02-09,144.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-02-10,37.77,0.0,1195.8,361.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-02-11,83.63,982.14,882.61,266.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-02-12,187.33,0.0,0.0,0.0,1841.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-02-14,78.06,0.0,0.0,0.0,0.0,374.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-02-15,85.67,0.0,0.0,546.91,0.0,0.0,1667.73,0.0,0.0,1499.69,0.0,0.0,0.0
1993-02-16,78.06,0.0,0.0,0.0,2045.72,0.0,0.0,0.0,0.0,1024.79,0.0,1966.41,0.0
1993-02-17,73.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-02-18,0.0,0.0,0.0,0.0,1805.05,881.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-02-19,101.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-02-20,91.23,0.0,0.0,582.42,0.0,1167.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-02-21,134.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.55,0.0,0.0,0.0
1993-02-22,86.73,2037.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138.65,0.0,0.0,0.0
1993-02-23,147.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-02-24,249.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-02-25,167.26,1473.21,882.61,266.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1580.15,0.0
1993-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-02-28,33.29,781.99,0.0,0.0,872.58,0.0,0.0,0.0,0.0,0.0,0.0,838.75,0.0
1993-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-03-04,43.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-03-05,265.1,0.0,0.0,0.0,0.0,0.0,1290.13,0.0,0.0,870.1,0.0,0.0,0.0
1993-03-06,0.0,0.0,0.0,0.0,2454.86,0.0,0.0,0.0,0.0,0.0,0.0,2359.69,0.0
1993-03-07,23.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-03-08,87.81,0.0,0.0,560.58,0.0,1123.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-03-09,78.93,1853.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1036.3,0.0,0.0,0.0
1993-03-10,246.49,1736.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970.85,0.0,0.0,0.0
1993-03-11,109.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-03-12,68.87,0.0,0.0,0.0,0.0,0.0,1340.72,0.0,0.0,904.22,0.0,0.0,0.0
1993-03-13,98.94,0.0,2088.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-03-14,47.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-03-16,182.47,0.0,1925.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-03-17,70.25,0.0,0.0,0.0,0.0,0.0,0.0,1263.71,0.0,0.0,0.0,0.0,0.0
1993-03-18,345.09,0.0,0.0,0.0,0.0,946.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-03-19,128.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3675.38
1993-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-03-21,72.42,0.0,0.0,0.0,0.0,0.0,704.92,651.4,0.0,0.0,0.0,0.0,0.0
1993-03-22,90.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5136.11
1993-03-23,125.9,0.0,0.0,0.0,0.0,0.0,1470.47,1358.83,0.0,991.73,0.0,0.0,0.0
1993-03-24,517.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-03-25,225.16,0.0,0.0,0.0,1770.33,0.0,0.0,0.0,0.0,0.0,0.0,1701.7,0.0
1993-03-26,160.7,0.0,0.0,0.0,1805.05,0.0,0.0,0.0,0.0,0.0,0.0,1735.07,0.0
1993-03-27,100.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-03-28,33.29,0.0,0.0,0.0,0.0,0.0,0.0,598.92,0.0,437.11,0.0,0.0,0.0
1993-03-29,87.81,0.0,0.0,560.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-03-31,124.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-04-01,146.36,0.0,0.0,560.58,0.0,1123.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-04-02,227.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-04-03,120.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-04-04,146.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-04-05,94.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2391.58,0.0
1993-04-06,73.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-04-08,210.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-04-09,121.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-04-10,78.06,2749.99,0.0,0.0,0.0,0.0,0.0,2106.19,0.0,0.0,0.0,0.0,0.0
1993-04-11,72.27,0.0,0.0,276.83,0.0,554.87,844.16,780.07,0.0,569.33,0.0,1092.45,0.0
1993-04-12,296.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-04-13,69.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-04-14,127.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-04-15,210.49,0.0,0.0,0.0,0.0,1009.99,0.0,0.0,0.0,1036.3,0.0,0.0,0.0
1993-04-16,270.19,1057.69,1425.76,431.21,0.0,0.0,0.0,0.0,0.0,1478.06,0.0,0.0,0.0
1993-04-17,152.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-04-18,0.0,0.0,0.0,0.0,0.0,385.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-04-19,316.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2077.27,0.0,0.0,0.0
1993-04-20,136.41,0.0,1439.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-04-21,186.27,3749.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2096.16,0.0,0.0,0.0
1993-04-22,68.2,0.0,0.0,435.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-04-23,123.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-04-24,182.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-04-26,177.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1167.48,0.0,0.0,0.0
1993-04-27,188.41,0.0,0.0,515.47,0.0,1033.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-04-28,49.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4261.88
1993-04-29,132.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-04-30,130.09,1833.32,0.0,830.49,3409.53,0.0,0.0,0.0,0.0,1024.79,0.0,1310.94,0.0
1993-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-05-02,24.39,0.0,0.0,0.0,0.0,0.0,712.26,0.0,0.0,0.0,0.0,0.0,0.0
1993-05-03,200.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-05-04,53.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-05-05,130.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-05-06,70.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-05-08,206.62,2426.46,0.0,0.0,2707.57,0.0,2011.08,0.0,0.0,0.0,0.0,2602.6,0.0
1993-05-09,0.0,0.0,828.37,250.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-05-11,234.17,1499.99,0.0,815.39,1673.77,817.18,0.0,0.0,0.0,838.46,2952.34,0.0,0.0
1993-05-12,327.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-05-14,73.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-05-15,152.06,0.0,0.0,0.0,2391.1,0.0,0.0,0.0,0.0,0.0,0.0,2298.4,0.0
1993-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.55,0.0,0.0,0.0,0.0,0.0
1993-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-05-18,0.0,0.0,1724.17,521.47,0.0,0.0,0.0,0.0,0.0,1072.45,0.0,0.0,0.0
1993-05-19,49.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-05-23,104.33,0.0,0.0,0.0,0.0,0.0,0.0,625.6,0.0,0.0,0.0,0.0,0.0
1993-05-24,225.7,1987.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1111.22,0.0,0.0,0.0
1993-05-25,71.68,0.0,0.0,0.0,0.0,0.0,1395.45,0.0,0.0,0.0,0.0,0.0,0.0
1993-05-26,48.28,0.0,0.0,462.33,0.0,926.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-05-27,234.17,1833.32,0.0,996.58,0.0,0.0,0.0,0.0,0.0,1024.79,0.0,0.0,0.0
1993-05-28,195.14,0.0,0.0,415.24,0.0,832.31,1266.24,0.0,0.0,0.0,0.0,0.0,0.0
1993-05-29,237.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1336.68,0.0,0.0,0.0
1993-05-30,68.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.23,0.0,0.0,0.0
1993-05-31,0.0,0.0,1808.28,1093.81,2245.3,1096.21,1667.73,0.0,0.0,2249.53,0.0,0.0,0.0
1993-06-01,60.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-06-02,72.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-06-03,77.2,0.0,3258.87,985.63,0.0,0.0,1502.79,0.0,0.0,0.0,0.0,0.0,0.0
1993-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-06-05,180.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-06-06,24.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-06-07,560.68,0.0,2088.43,631.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5642.49
1993-06-08,255.03,0.0,0.0,0.0,0.0,889.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-06-09,229.58,0.0,0.0,293.11,1805.05,1468.78,0.0,0.0,0.0,0.0,0.0,2891.78,0.0
1993-06-10,62.17,0.0,0.0,396.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-06-11,123.25,0.0,0.0,0.0,0.0,788.5,0.0,1108.52,0.0,0.0,0.0,0.0,0.0
1993-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-06-13,55.75,0.0,0.0,177.96,487.08,356.7,0.0,0.0,0.0,366.0,0.0,468.19,0.0
1993-06-14,364.94,0.0,0.0,0.0,0.0,1167.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-06-15,268.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-06-16,68.87,0.0,0.0,0.0,0.0,0.0,1340.72,1238.93,0.0,0.0,0.0,0.0,0.0
1993-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-06-19,96.23,2260.26,0.0,0.0,0.0,0.0,1873.34,1731.11,0.0,0.0,0.0,0.0,0.0
1993-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-06-21,182.13,0.0,0.0,0.0,2045.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-06-22,283.84,0.0,0.0,0.0,0.0,907.97,0.0,0.0,0.0,0.0,3280.37,0.0,0.0
1993-06-23,170.3,0.0,0.0,815.39,1673.77,0.0,0.0,1148.83,0.0,0.0,0.0,0.0,0.0
1993-06-24,73.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-06-25,221.84,0.0,0.0,0.0,0.0,946.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-06-26,102.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-06-27,76.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.99,1517.56,0.0,0.0
1993-06-28,150.11,0.0,0.0,0.0,0.0,1152.43,0.0,0.0,0.0,1182.45,0.0,0.0,0.0
1993-06-29,68.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895.45,0.0,0.0,0.0
1993-06-30,121.96,1718.74,0.0,467.15,0.0,936.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-07-01,368.35,0.0,0.0,1007.78,0.0,0.0,0.0,1419.9,0.0,0.0,0.0,1988.51,4501.31
1993-07-02,201.43,1774.19,0.0,482.22,1979.73,966.55,0.0,0.0,0.0,0.0,0.0,1902.98,0.0
1993-07-03,148.21,0.0,0.0,567.67,0.0,1137.84,0.0,1599.64,0.0,0.0,0.0,0.0,0.0
1993-07-04,200.04,829.14,0.0,450.72,925.2,451.71,0.0,0.0,0.0,463.47,0.0,1778.66,0.0
1993-07-05,383.18,0.0,0.0,815.39,0.0,3268.71,0.0,0.0,0.0,0.0,0.0,3217.76,0.0
1993-07-06,88.92,0.0,0.0,567.67,0.0,1137.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-07-07,286.21,0.0,0.0,0.0,0.0,998.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-07-08,355.7,2088.6,0.0,1135.35,2330.57,3413.52,0.0,1599.64,0.0,1167.48,0.0,0.0,0.0
1993-07-09,154.4,0.0,0.0,492.82,0.0,1975.59,0.0,0.0,0.0,0.0,0.0,1944.8,0.0
1993-07-10,305.44,2391.29,0.0,649.95,0.0,3908.24,0.0,0.0,0.0,0.0,4706.62,2564.88,0.0
1993-07-11,33.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.82,0.0,0.0,0.0
1993-07-12,197.89,0.0,0.0,0.0,0.0,1266.05,0.0,0.0,0.0,1299.03,0.0,0.0,0.0
1993-07-13,121.96,0.0,0.0,934.3,0.0,936.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-07-14,73.18,1718.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.74,0.0,0.0,0.0
1993-07-15,50.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-07-16,124.56,0.0,0.0,318.06,0.0,0.0,0.0,0.0,0.0,654.12,0.0,0.0,0.0
1993-07-17,101.81,0.0,0.0,0.0,0.0,1302.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-07-18,0.0,0.0,0.0,247.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-07-19,307.11,0.0,0.0,0.0,0.0,1473.6,0.0,0.0,0.0,1511.98,0.0,0.0,0.0
1993-07-20,385.99,0.0,0.0,0.0,0.0,658.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-07-21,67.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-07-22,49.82,0.0,0.0,477.09,0.0,637.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-07-23,70.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-07-24,90.06,2115.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1182.45,0.0,0.0,0.0
1993-07-25,71.58,720.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.51,0.0,0.0,0.0
1993-07-26,123.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-07-27,134.58,0.0,0.0,0.0,2116.26,688.81,0.0,0.0,0.0,0.0,0.0,2034.22,0.0
1993-07-28,49.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-07-29,124.56,0.0,1577.43,477.09,0.0,956.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-08-01,46.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-08-03,174.38,0.0,1577.43,477.09,1958.67,0.0,0.0,0.0,0.0,0.0,0.0,1882.73,0.0
1993-08-04,101.81,0.0,0.0,0.0,0.0,0.0,1486.45,0.0,0.0,0.0,0.0,0.0,0.0
1993-08-05,146.36,0.0,0.0,560.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-08-06,186.27,3749.98,0.0,509.62,0.0,1021.47,1554.02,0.0,0.0,0.0,0.0,0.0,0.0
1993-08-07,0.0,0.0,0.0,669.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-08-08,147.12,0.0,776.33,234.8,0.0,0.0,0.0,661.63,0.0,0.0,0.0,0.0,0.0
1993-08-09,309.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-08-10,78.93,1853.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1036.3,0.0,0.0,0.0
1993-08-11,286.74,0.0,0.0,0.0,0.0,917.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-08-12,123.25,1736.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970.85,0.0,0.0,0.0
1993-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-08-14,93.67,2199.99,0.0,597.95,0.0,0.0,0.0,0.0,0.0,1229.74,0.0,0.0,0.0
1993-08-15,195.14,2426.46,0.0,0.0,0.0,440.63,0.0,0.0,0.0,1356.34,0.0,0.0,0.0
1993-08-16,0.0,2037.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2656.86,0.0,0.0,0.0
