Date,GPR_AI,GPR_AER,GPR_OIL,GPR_NONOIL,GPR_OIL_MiddleEast,GPR_OIL_Russia,GPR_OIL_USA,GPR_OIL_Venezuela,GPR_OIL_Africa,GPR_OIL_Americas,GPR_OIL_Asia,GPR_OIL_NorthSea,THREATS_GPR_AI,ACTS_GPR_AI
2012-03-03,159.24,193.53,274.74,151.68,274.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,121.16,179.16
2012-03-04,48.65,56.11,0.00,51.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.28,48.69
2012-03-05,113.56,127.34,414.29,93.90,331.43,0.00,0.00,0.00,82.86,0.00,82.86,0.00,112.51,82.47
2012-03-06,162.72,177.37,284.08,154.78,284.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,200.29,112.13
2012-03-07,103.98,87.64,391.01,85.22,325.85,0.00,0.00,0.00,65.17,0.00,0.00,0.00,133.87,49.21
2012-03-08,83.95,126.14,109.43,82.28,109.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,93.35,73.24
2012-03-09,98.70,128.19,51.33,101.79,51.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,117.94,66.94
2012-03-10,116.23,68.22,0.00,123.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120.54,115.79
2012-03-11,62.45,50.27,87.22,60.83,43.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.84,77.83
2012-03-12,110.25,118.33,0.00,117.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83.10,140.05
2012-03-13,151.31,81.20,0.00,161.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,125.09,164.42
2012-03-14,133.00,95.17,144.49,132.25,61.92,0.00,0.00,0.00,82.56,0.00,144.49,0.00,129.35,148.77
2012-03-15,81.30,46.56,64.62,82.39,64.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.81,96.49
2012-03-16,89.26,62.09,161.61,84.53,161.61,53.87,0.00,0.00,0.00,0.00,0.00,0.00,73.15,97.99
2012-03-17,134.83,101.29,87.88,137.89,87.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,137.68,132.71
2012-03-18,63.80,7.88,0.00,67.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.01,69.02
2012-03-19,83.42,104.46,0.00,88.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,91.50,83.98
2012-03-20,113.32,136.44,0.00,120.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.65,124.32
2012-03-21,123.98,100.16,347.57,109.36,282.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,142.94,134.21
2012-03-22,94.92,74.28,55.24,97.51,0.00,0.00,0.00,55.24,0.00,55.24,0.00,0.00,88.47,109.96
2012-03-23,88.20,88.75,0.00,93.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.12,96.89
2012-03-24,135.68,66.19,344.56,122.02,172.28,0.00,0.00,86.14,0.00,86.14,86.14,0.00,122.96,133.04
2012-03-25,54.22,41.07,171.01,46.59,171.01,0.00,0.00,0.00,0.00,42.75,0.00,0.00,68.47,45.49
2012-03-26,111.77,64.59,0.00,119.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,119.99,92.32
2012-03-27,109.97,81.53,141.46,107.91,70.73,0.00,0.00,0.00,0.00,0.00,70.73,0.00,118.21,89.82
2012-03-28,104.54,140.25,60.84,107.40,0.00,0.00,0.00,0.00,60.84,0.00,0.00,0.00,124.97,96.06
2012-03-29,70.13,89.80,103.88,67.92,0.00,0.00,0.00,0.00,103.88,0.00,0.00,0.00,70.53,71.31
2012-03-30,74.70,82.54,107.41,72.57,53.70,0.00,0.00,0.00,53.70,0.00,0.00,0.00,76.66,55.30
2012-03-31,166.96,189.54,478.35,146.60,358.77,0.00,89.69,0.00,0.00,0.00,209.28,0.00,190.49,120.06
2012-04-01,74.08,151.94,208.14,65.32,166.51,0.00,83.25,0.00,0.00,41.63,0.00,41.63,97.10,61.44
2012-04-02,95.04,140.01,0.00,101.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,111.01,118.82
2012-04-03,97.88,153.21,72.50,99.54,0.00,0.00,0.00,0.00,72.50,0.00,0.00,0.00,123.69,84.61
2012-04-04,94.51,92.21,0.00,100.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.27,86.49
2012-04-05,69.92,69.64,51.79,71.10,0.00,0.00,0.00,0.00,51.79,0.00,0.00,0.00,79.33,63.99
2012-04-06,63.40,73.12,0.00,67.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.11,76.52
2012-04-07,89.45,105.01,0.00,95.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.64,90.68
2012-04-08,73.43,73.02,168.93,67.19,126.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83.81,69.58
2012-04-09,116.15,158.34,91.58,117.75,91.58,0.00,0.00,0.00,91.58,0.00,0.00,0.00,130.73,103.73
2012-04-10,110.13,89.94,234.08,102.03,234.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108.66,107.12
2012-04-11,88.04,94.49,122.97,85.76,122.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.61,65.42
2012-04-12,90.14,86.82,282.47,77.57,112.99,0.00,0.00,0.00,0.00,0.00,56.49,0.00,106.21,87.26
2012-04-13,90.01,134.48,166.67,85.00,50.00,0.00,0.00,0.00,66.67,0.00,0.00,0.00,90.52,90.96
2012-04-14,148.48,114.61,99.43,151.68,0.00,0.00,0.00,0.00,0.00,99.43,0.00,0.00,162.70,119.44
2012-04-15,66.10,55.71,55.24,66.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.00,63.99
2012-04-16,103.22,100.28,0.00,109.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109.04,98.54
2012-04-17,121.73,86.82,225.98,114.91,75.33,0.00,0.00,0.00,75.33,75.33,0.00,0.00,125.88,124.10
2012-04-18,102.27,112.26,129.85,100.46,64.93,0.00,0.00,0.00,0.00,64.93,0.00,0.00,122.07,98.05
2012-04-19,70.96,32.25,130.55,67.06,0.00,0.00,0.00,0.00,130.55,0.00,0.00,0.00,89.60,63.37
2012-04-20,83.22,103.58,441.13,59.82,196.06,0.00,0.00,0.00,130.71,0.00,49.01,0.00,93.86,97.57
2012-04-21,105.39,130.72,194.41,99.57,0.00,0.00,0.00,0.00,194.41,0.00,0.00,0.00,77.84,130.12
2012-04-22,48.78,59.39,132.49,43.31,44.16,0.00,0.00,0.00,44.16,0.00,0.00,0.00,59.97,56.08
2012-04-23,90.92,163.50,94.57,90.68,94.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115.23,90.88
2012-04-24,122.23,75.68,240.76,114.48,65.66,0.00,0.00,0.00,87.55,0.00,65.66,0.00,132.59,96.91
2012-04-25,78.79,52.85,183.40,71.95,0.00,0.00,0.00,0.00,183.40,0.00,0.00,0.00,88.60,66.09
2012-04-26,73.15,82.03,106.75,70.96,0.00,0.00,0.00,0.00,53.37,0.00,0.00,0.00,83.62,56.79
2012-04-27,88.46,89.01,0.00,94.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80.65,88.35
2012-04-28,101.45,80.74,0.00,108.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,93.65,118.29
2012-04-29,69.11,48.68,42.23,70.87,0.00,0.00,0.00,0.00,0.00,0.00,42.23,0.00,79.40,72.48
2012-04-30,120.53,123.80,276.19,110.35,184.13,0.00,0.00,0.00,92.06,0.00,92.06,0.00,92.95,135.87
2012-05-01,106.45,62.48,0.00,113.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,101.91,103.26
2012-05-02,120.91,127.59,154.96,118.68,66.41,0.00,0.00,0.00,88.55,0.00,0.00,0.00,138.73,104.85
2012-05-03,90.81,98.03,51.03,93.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108.37,91.07
2012-05-04,94.84,83.83,54.55,97.48,54.55,0.00,0.00,0.00,54.55,0.00,0.00,0.00,93.05,84.25
2012-05-05,120.50,52.23,90.63,122.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.97,146.19
2012-05-06,55.54,23.71,0.00,59.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.69,57.89
2012-05-07,133.71,53.06,0.00,142.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,147.44,129.55
2012-05-08,114.25,110.05,143.21,112.36,143.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.61,83.56
2012-05-09,103.04,75.40,65.41,105.49,65.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,127.54,89.81
2012-05-10,75.05,70.48,0.00,79.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,91.24,52.17
2012-05-11,93.61,102.22,283.79,81.18,159.63,0.00,0.00,53.21,70.95,53.21,53.21,0.00,100.04,93.14
2012-05-12,106.58,94.43,196.61,100.69,196.61,0.00,0.00,0.00,98.31,0.00,0.00,0.00,116.37,74.23
2012-05-13,60.81,50.39,43.72,61.93,0.00,0.00,0.00,0.00,43.72,0.00,0.00,0.00,79.15,46.52
2012-05-14,115.10,16.63,346.27,99.99,259.70,0.00,0.00,0.00,0.00,86.57,0.00,0.00,108.50,124.79
2012-05-15,117.16,83.57,72.50,120.08,72.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,116.11,104.51
2012-05-16,128.46,113.10,130.83,128.30,130.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,132.09,107.77
2012-05-17,93.55,64.28,55.77,96.02,0.00,0.00,0.00,0.00,55.77,0.00,0.00,0.00,120.38,51.68
2012-05-18,135.05,161.23,223.80,129.25,223.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,175.31,67.21
2012-05-19,140.55,171.42,178.46,138.07,89.23,89.23,0.00,0.00,0.00,0.00,0.00,0.00,192.61,76.57
2012-05-20,104.69,70.79,81.88,106.18,81.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,133.99,68.86
2012-05-21,120.42,49.89,173.14,116.97,86.57,0.00,0.00,0.00,0.00,0.00,86.57,0.00,111.52,106.96
2012-05-22,123.33,117.29,76.32,126.40,0.00,0.00,0.00,0.00,76.32,0.00,0.00,0.00,124.88,107.39
2012-05-23,83.52,84.47,62.82,84.88,62.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,102.79,45.28
2012-05-24,93.48,101.29,234.35,84.27,234.35,0.00,0.00,58.59,0.00,0.00,0.00,0.00,114.23,64.35
2012-05-25,93.30,64.91,112.62,92.04,56.31,0.00,0.00,0.00,56.31,0.00,0.00,0.00,111.75,67.65
2012-05-26,99.10,132.95,98.86,99.11,98.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,137.68,44.11
2012-05-27,63.46,43.19,89.92,61.73,89.92,44.96,0.00,0.00,0.00,0.00,0.00,0.00,62.62,52.47
2012-05-28,87.39,120.10,104.19,86.29,104.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.18,96.56
2012-05-29,126.75,65.22,0.00,135.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,162.53,113.62
2012-05-30,133.67,84.63,0.00,142.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,138.03,143.63
2012-05-31,103.19,76.22,75.57,104.99,75.57,75.57,0.00,0.00,0.00,0.00,0.00,0.00,84.85,106.99
2012-06-01,92.36,31.73,110.13,91.20,0.00,0.00,0.00,0.00,55.06,0.00,55.06,0.00,92.02,98.28
2012-06-02,125.86,55.40,96.13,127.80,0.00,0.00,0.00,0.00,0.00,0.00,96.13,0.00,133.88,98.99
2012-06-03,70.84,16.23,42.23,72.71,42.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.88,82.62
2012-06-04,85.20,53.34,277.66,72.61,92.55,0.00,0.00,0.00,185.11,0.00,0.00,0.00,67.67,66.71
2012-06-05,85.43,44.57,77.33,85.95,77.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.39,100.86
2012-06-06,67.86,52.03,0.00,72.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,84.86,53.45
2012-06-07,79.59,62.29,54.04,81.26,54.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,92.19,70.48
2012-06-08,73.64,41.92,54.55,74.89,0.00,0.00,0.00,0.00,54.55,0.00,0.00,0.00,68.37,86.12
2012-06-09,142.02,151.94,351.52,128.32,175.76,0.00,0.00,0.00,87.88,0.00,87.88,0.00,131.56,135.73
2012-06-10,51.76,42.64,0.00,55.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.64,68.56
2012-06-11,96.56,124.46,0.00,102.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83.78,95.30
2012-06-12,106.45,93.72,162.62,102.78,162.62,0.00,0.00,81.31,0.00,0.00,81.31,0.00,110.40,94.88
2012-06-13,95.83,90.00,0.00,102.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.19,103.36
2012-06-14,84.90,122.67,106.42,83.50,106.42,53.21,0.00,0.00,0.00,0.00,0.00,0.00,88.93,96.80
2012-06-15,91.43,71.56,159.63,86.97,53.21,0.00,0.00,0.00,106.42,0.00,0.00,0.00,122.27,58.44
2012-06-16,103.14,37.99,98.86,103.42,98.86,0.00,0.00,0.00,98.86,0.00,0.00,0.00,117.03,81.44
2012-06-17,92.49,70.19,228.35,83.61,228.35,45.67,0.00,0.00,45.67,0.00,0.00,0.00,116.07,83.08
2012-06-18,83.52,149.40,226.82,74.15,97.21,0.00,0.00,0.00,129.61,0.00,0.00,0.00,94.76,46.71
2012-06-19,145.54,89.14,232.00,139.89,154.67,0.00,0.00,0.00,77.33,0.00,0.00,0.00,166.93,106.17
2012-06-20,108.65,112.68,325.85,94.45,325.85,65.17,0.00,0.00,0.00,0.00,0.00,0.00,117.98,95.06
2012-06-21,75.78,86.26,112.26,73.40,112.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.44,78.99
2012-06-22,54.76,75.00,111.54,51.05,55.77,55.77,0.00,0.00,0.00,0.00,0.00,0.00,50.48,49.77
2012-06-23,125.75,20.02,104.19,127.16,0.00,0.00,0.00,0.00,104.19,0.00,0.00,0.00,105.20,135.89
2012-06-24,71.01,66.69,86.78,69.98,86.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,78.56,86.38
2012-06-25,111.11,159.18,184.13,106.34,92.06,0.00,0.00,0.00,92.06,0.00,0.00,0.00,134.62,123.23
2012-06-26,84.10,56.42,0.00,89.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,102.25,93.24
2012-06-27,78.50,38.13,66.16,79.30,66.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80.62,59.04
2012-06-28,74.30,112.55,175.76,67.67,175.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.55,72.39
2012-06-29,68.85,65.76,57.05,69.63,57.05,0.00,0.00,0.00,0.00,0.00,57.05,0.00,59.59,90.07
2012-06-30,115.49,106.68,92.55,116.99,92.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,116.01,111.18
2012-07-01,72.77,16.47,42.86,74.72,42.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.07,54.43
2012-07-02,105.25,35.94,218.28,97.86,124.73,0.00,0.00,0.00,93.55,0.00,0.00,0.00,84.68,112.38
2012-07-03,114.60,81.53,169.76,110.99,169.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109.34,107.79
2012-07-04,109.13,126.14,164.15,105.54,164.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120.02,104.23
2012-07-05,49.40,54.58,142.04,43.34,142.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.56,48.75
2012-07-06,85.48,83.87,0.00,91.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,97.71,68.50
2012-07-07,138.79,147.16,328.30,126.40,109.43,0.00,0.00,0.00,218.87,0.00,0.00,0.00,140.97,127.71
2012-07-08,56.65,26.60,138.46,51.30,46.15,0.00,0.00,0.00,92.31,0.00,0.00,0.00,59.46,64.95
2012-07-09,109.05,154.58,0.00,116.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,122.56,113.92
2012-07-10,113.96,131.95,0.00,121.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,122.22,117.87
2012-07-11,53.39,77.14,133.85,48.13,133.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.89,27.56
2012-07-12,85.12,84.78,126.09,82.44,63.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.58,73.57
2012-07-13,90.51,45.95,179.38,84.70,119.59,0.00,0.00,0.00,59.79,0.00,0.00,0.00,91.60,86.20
2012-07-14,128.14,133.71,99.43,130.02,99.43,0.00,0.00,0.00,99.43,0.00,0.00,0.00,114.24,143.33
2012-07-15,54.48,42.64,44.39,55.14,44.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.64,73.13
2012-07-16,124.89,78.19,203.51,119.75,101.76,0.00,0.00,0.00,0.00,0.00,101.76,0.00,152.34,115.25
2012-07-17,108.48,175.10,248.57,99.32,248.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,103.85,99.54
2012-07-18,80.59,88.30,65.66,81.57,0.00,0.00,0.00,0.00,65.66,0.00,0.00,0.00,68.58,78.88
2012-07-19,95.42,100.68,174.70,90.23,122.29,52.41,0.00,0.00,52.41,0.00,0.00,0.00,72.99,138.51
2012-07-20,90.97,138.84,203.84,83.60,148.24,55.59,0.00,0.00,0.00,0.00,0.00,0.00,73.55,124.02
2012-07-21,139.98,56.34,130.34,140.61,130.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,91.89,164.40
2012-07-22,66.14,65.38,184.35,58.41,141.81,0.00,0.00,0.00,42.54,0.00,0.00,0.00,44.44,83.23
2012-07-23,59.58,29.45,0.00,63.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.70,68.40
2012-07-24,102.51,80.23,69.60,104.66,69.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,111.47,93.17
2012-07-25,116.73,108.27,0.00,124.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,132.44,84.63
2012-07-26,54.60,69.02,0.00,58.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.55,31.71
2012-07-27,72.06,71.78,71.17,72.12,71.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.48,56.79
2012-07-28,110.90,67.19,0.00,118.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,121.77,105.04
2012-07-29,45.17,67.87,88.33,42.35,88.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.13,48.50
2012-07-30,92.28,108.33,161.11,87.78,161.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,106.58,77.42
2012-07-31,82.68,118.44,205.51,74.65,205.51,0.00,0.00,0.00,68.50,0.00,0.00,0.00,69.17,89.35
2012-08-01,88.66,73.47,127.47,86.12,127.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,93.20,61.25
2012-08-02,57.99,18.78,48.88,58.59,48.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.05,52.00
2012-08-03,77.58,53.57,0.00,82.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.96,74.65
2012-08-04,92.54,83.57,261.00,81.53,87.00,0.00,0.00,0.00,0.00,0.00,87.00,0.00,81.78,86.60
2012-08-05,60.66,50.27,174.44,53.22,87.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.25,79.33
2012-08-06,116.33,163.06,84.88,118.39,84.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.92,160.23
2012-08-07,99.84,95.12,0.00,106.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.64,138.38
2012-08-08,99.09,73.47,0.00,105.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.67,131.26
2012-08-09,86.02,111.42,193.33,79.00,193.33,0.00,0.00,0.00,48.33,0.00,0.00,0.00,74.04,91.24
2012-08-10,72.93,102.22,106.42,70.74,0.00,0.00,0.00,0.00,53.21,0.00,0.00,0.00,51.87,85.84
2012-08-11,113.00,106.12,276.19,102.33,276.19,0.00,0.00,0.00,92.06,0.00,0.00,0.00,80.13,145.35
2012-08-12,50.85,63.67,179.53,42.44,96.67,0.00,0.00,0.00,41.43,0.00,138.10,0.00,51.93,48.35
2012-08-13,62.92,101.29,175.76,55.54,175.76,0.00,0.00,0.00,0.00,175.76,0.00,0.00,52.01,69.37
2012-08-14,86.39,113.59,0.00,92.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.28,107.27
2012-08-15,84.10,112.83,146.84,80.00,146.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.35,93.24
2012-08-16,58.24,60.78,52.73,58.61,0.00,0.00,0.00,0.00,0.00,0.00,52.73,0.00,62.42,59.72
2012-08-17,100.00,145.34,252.18,90.05,193.98,0.00,58.19,0.00,58.19,0.00,0.00,0.00,83.07,105.86
2012-08-18,128.48,118.68,102.96,130.14,102.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,93.20,148.42
2012-08-19,60.08,25.65,281.84,45.58,237.34,0.00,0.00,0.00,0.00,0.00,44.50,0.00,71.27,54.99
2012-08-20,120.62,130.00,0.00,128.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.68,149.30
2012-08-21,94.79,72.67,0.00,100.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.02,100.62
2012-08-22,127.66,183.36,146.84,126.40,146.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,155.92,103.32
2012-08-23,70.35,49.30,0.00,74.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,89.35,59.90
2012-08-24,70.96,42.99,0.00,75.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.71,53.77
2012-08-25,114.56,38.42,100.00,115.51,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.97,92.67
2012-08-26,57.24,41.99,43.72,58.12,43.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.75,69.02
2012-08-27,85.50,98.32,170.59,79.93,170.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.24,96.61
2012-08-28,109.99,100.43,224.04,102.53,149.36,0.00,0.00,74.68,0.00,0.00,0.00,0.00,93.60,112.78
2012-08-29,104.92,74.84,64.93,107.54,0.00,0.00,0.00,0.00,0.00,0.00,64.93,0.00,79.12,118.11
2012-08-30,73.46,116.61,50.58,74.96,50.58,0.00,0.00,0.00,0.00,0.00,50.58,0.00,70.44,79.86
2012-08-31,81.79,43.27,244.01,71.18,244.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.87,67.65
2012-09-01,71.19,87.97,0.00,75.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.20,81.72
2012-09-02,41.53,31.84,82.86,38.82,41.43,0.00,0.00,0.00,0.00,0.00,41.43,0.00,31.73,49.77
2012-09-03,80.13,52.50,91.10,79.42,91.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.95,78.17
2012-09-04,103.82,108.33,241.67,94.80,80.56,0.00,0.00,0.00,161.11,0.00,80.56,0.00,89.75,105.07
2012-09-05,93.80,84.47,125.63,91.72,0.00,0.00,0.00,0.00,0.00,0.00,125.63,0.00,96.23,88.40
2012-09-06,60.81,50.39,43.72,61.93,43.72,0.00,0.00,0.00,0.00,0.00,43.72,0.00,57.84,63.02
2012-09-07,88.46,48.87,50.88,90.92,0.00,0.00,0.00,0.00,0.00,0.00,50.88,0.00,97.42,90.80
2012-09-08,82.59,73.87,0.00,87.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.37,59.39
2012-09-09,53.39,62.68,72.50,52.14,0.00,36.25,0.00,0.00,36.25,0.00,36.25,0.00,65.63,52.26
2012-09-10,92.08,83.15,86.57,92.44,86.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.49,89.14
2012-09-11,116.77,79.27,68.78,119.91,0.00,0.00,0.00,0.00,0.00,0.00,68.78,0.00,136.49,106.22
2012-09-12,95.00,56.47,176.35,89.68,58.78,0.00,0.00,0.00,0.00,0.00,117.57,0.00,90.05,70.62
2012-09-13,82.90,59.24,44.05,85.44,0.00,0.00,0.00,0.00,44.05,0.00,0.00,0.00,46.01,111.88
2012-09-14,136.99,52.72,219.56,131.59,109.78,0.00,0.00,0.00,164.67,0.00,54.89,0.00,107.02,173.32
2012-09-15,191.40,94.61,164.15,193.18,164.15,0.00,0.00,0.00,82.08,0.00,82.08,0.00,128.59,270.44
2012-09-16,123.11,70.79,245.65,115.10,245.65,40.94,0.00,0.00,163.77,0.00,81.88,0.00,95.50,163.00
2012-09-17,161.46,120.61,179.38,160.29,179.38,0.00,0.00,0.00,89.69,0.00,0.00,0.00,146.77,197.02
2012-09-18,155.11,76.67,79.82,160.03,79.82,0.00,0.00,0.00,79.82,0.00,0.00,0.00,191.75,178.07
2012-09-19,118.17,66.85,278.40,107.70,139.20,0.00,0.00,0.00,69.60,0.00,0.00,0.00,133.28,129.00
2012-09-20,78.70,67.19,87.44,78.13,87.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.24,78.03
2012-09-21,107.56,62.48,0.00,114.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,111.35,109.77
2012-09-22,127.25,51.96,0.00,135.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,119.28,142.34
2012-09-23,83.29,41.17,57.14,85.00,57.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88.04,91.20
2012-09-24,122.93,34.46,89.69,125.10,89.69,0.00,0.00,0.00,89.69,0.00,0.00,0.00,140.52,129.29
2012-09-25,112.26,90.00,133.85,110.85,133.85,0.00,0.00,0.00,66.92,0.00,0.00,0.00,128.15,119.44
2012-09-26,98.23,95.85,0.00,104.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,84.68,107.03
2012-09-27,80.77,105.84,91.82,80.04,45.91,0.00,0.00,45.91,0.00,0.00,45.91,0.00,86.32,75.64
2012-09-28,98.41,88.48,170.59,93.69,68.24,0.00,68.24,0.00,102.35,0.00,0.00,0.00,103.34,84.31
2012-09-29,142.38,167.14,0.00,151.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,141.35,142.67
2012-09-30,57.72,65.70,42.75,58.70,42.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.58,63.10
2012-10-01,108.86,81.13,168.93,104.93,168.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.40,133.36
2012-10-02,89.32,100.16,0.00,95.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.61,102.89
2012-10-03,94.38,75.97,131.82,91.93,65.91,0.00,0.00,0.00,65.91,0.00,0.00,0.00,82.61,113.11
2012-10-04,66.79,57.78,42.96,68.35,42.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.36,78.15
2012-10-05,74.70,61.90,161.11,69.05,161.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,91.62,64.51
2012-10-06,107.74,126.48,188.11,102.49,188.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,94.96,90.39
2012-10-07,60.31,47.87,41.53,61.54,0.00,0.00,0.00,41.53,0.00,0.00,0.00,0.00,67.95,59.86
