Date,GPR_AI,GPR_AER,GPR_OIL,GPR_NONOIL
1998-10-26,102.94,81.53,0.0,109.67
1998-10-27,103.43,78.76,45.55,107.21
1998-10-28,84.93,35.85,0.0,90.48
1998-10-29,51.56,62.48,0.0,54.93
1998-10-30,62.67,30.18,78.56,61.63
1998-10-31,59.66,28.49,0.0,63.56
1998-11-01,43.5,43.93,22.86,44.85
1998-11-02,106.9,85.44,55.59,110.25
1998-11-03,80.47,96.89,50.44,82.44
1998-11-04,54.58,52.0,0.0,58.15
1998-11-05,80.54,40.52,70.3,81.2
1998-11-06,86.18,80.94,154.48,81.72
1998-11-07,114.12,165.86,0.0,121.58
1998-11-08,39.12,44.81,69.97,37.11
1998-11-09,80.06,57.83,0.0,85.29
1998-11-10,65.8,37.45,48.74,66.92
1998-11-11,91.77,40.27,83.86,92.29
1998-11-12,86.31,53.59,34.87,89.67
1998-11-13,88.6,64.56,74.68,89.51
1998-11-14,119.95,97.96,148.72,118.07
1998-11-15,49.98,57.03,137.01,44.29
1998-11-16,147.7,125.07,414.29,130.27
1998-11-17,119.68,125.96,151.31,117.61
1998-11-18,65.23,40.57,42.23,66.73
1998-11-19,57.74,61.78,0.0,61.51
1998-11-20,77.67,56.66,110.59,75.52
1998-11-21,138.97,79.91,0.0,148.06
1998-11-22,50.38,48.19,68.41,49.2
1998-11-23,96.85,70.87,122.97,95.14
1998-11-24,77.93,39.56,51.48,79.66
1998-11-25,75.67,61.42,0.0,80.62
1998-11-26,54.23,28.69,0.0,57.78
1998-11-27,69.31,70.37,0.0,73.85
1998-11-28,77.12,41.78,0.0,82.16
1998-11-29,47.05,57.63,0.0,50.13
1998-11-30,97.19,47.41,0.0,103.54
1998-12-01,71.19,18.32,47.67,72.73
1998-12-02,59.6,70.95,0.0,63.5
1998-12-03,55.24,26.27,34.18,56.62
1998-12-04,71.36,15.96,41.53,73.31
1998-12-05,103.34,40.44,70.16,105.51
1998-12-06,44.55,44.04,22.93,45.96
1998-12-07,77.82,23.96,62.37,78.83
1998-12-08,69.68,44.22,92.06,68.22
1998-12-09,64.02,40.08,41.73,65.48
1998-12-10,61.2,46.24,68.78,60.7
1998-12-11,63.43,14.02,0.0,67.57
1998-12-12,85.83,35.56,123.41,83.37
1998-12-13,45.88,31.75,0.0,48.88
1998-12-14,87.87,52.23,0.0,93.62
1998-12-15,78.57,80.01,0.0,83.71
1998-12-16,92.74,74.65,115.14,91.27
1998-12-17,154.22,103.45,78.53,159.17
1998-12-18,221.73,172.23,135.83,227.35
1998-12-19,175.37,134.2,635.04,145.32
1998-12-20,75.11,67.39,265.06,62.69
1998-12-21,170.55,162.49,241.67,165.9
1998-12-22,121.77,87.97,203.51,116.42
1998-12-23,116.69,110.5,159.78,113.87
1998-12-24,89.39,53.42,158.91,84.85
1998-12-25,70.99,100.46,47.54,72.53
1998-12-26,128.28,84.84,0.0,136.67
1998-12-27,57.28,76.84,57.14,57.29
1998-12-28,99.49,13.16,228.35,91.07
1998-12-29,98.19,138.32,240.0,88.92
1998-12-30,96.81,65.33,113.36,95.73
1998-12-31,82.32,43.19,89.92,81.82
1999-01-01,79.34,60.41,104.82,77.67
1999-01-02,74.5,62.19,0.0,79.37
1999-01-03,52.33,64.8,140.55,46.56
1999-01-04,97.07,45.02,78.12,98.31
1999-01-05,97.65,59.16,0.0,104.03
1999-01-06,87.29,45.54,47.41,89.89
1999-01-07,53.5,53.59,0.0,57.0
1999-01-08,82.81,59.83,0.0,88.23
1999-01-09,99.09,61.22,0.0,105.57
1999-01-10,52.69,79.37,24.3,54.55
1999-01-11,88.36,58.44,60.84,90.16
1999-01-12,70.6,55.25,95.87,68.95
1999-01-13,84.75,45.48,118.37,82.55
1999-01-14,54.15,61.02,141.18,48.46
1999-01-15,69.28,52.35,207.61,60.23
1999-01-16,91.23,60.34,125.63,88.98
1999-01-17,40.81,46.17,72.1,38.76
1999-01-18,105.75,60.56,0.0,112.66
1999-01-19,91.86,58.82,102.05,91.19
1999-01-20,69.19,39.14,0.0,73.71
1999-01-21,55.83,32.77,34.12,57.25
1999-01-22,93.83,65.54,126.36,91.7
1999-01-23,93.86,57.24,0.0,100.0
1999-01-24,59.65,46.69,24.3,61.97
1999-01-25,84.21,63.27,109.78,82.54
1999-01-26,88.98,62.23,0.0,94.8
1999-01-27,54.46,22.24,77.16,52.97
1999-01-28,70.59,42.31,73.42,70.4
1999-01-29,81.55,93.05,37.26,84.45
1999-01-30,101.06,95.51,0.0,107.67
1999-01-31,54.45,47.35,82.15,52.64
1999-02-01,95.0,67.76,117.57,93.52
1999-02-02,92.72,37.45,48.74,95.6
1999-02-03,78.24,48.45,126.09,75.11
1999-02-04,65.46,25.61,100.0,63.2
1999-02-05,76.44,44.87,38.93,78.9
1999-02-06,73.08,50.84,132.32,69.21
1999-02-07,51.91,55.71,24.17,53.72
1999-02-08,77.32,34.58,60.0,78.46
1999-02-09,73.72,29.67,0.0,78.53
1999-02-10,52.52,39.14,40.75,53.28
1999-02-11,57.34,45.97,0.0,61.09
1999-02-12,83.96,33.7,0.0,89.45
1999-02-13,91.33,32.99,0.0,97.3
1999-02-14,51.43,38.26,49.79,51.54
1999-02-15,94.33,59.06,0.0,100.5
1999-02-16,86.29,70.91,158.18,81.59
1999-02-17,75.67,36.26,75.49,75.68
1999-02-18,86.22,41.52,0.0,91.86
1999-02-19,78.56,22.59,78.38,78.58
1999-02-20,118.18,66.06,137.55,116.91
1999-02-21,58.84,45.67,47.54,59.58
1999-02-22,104.47,91.27,0.0,111.3
1999-02-23,99.47,82.42,47.67,102.85
1999-02-24,85.0,41.58,43.28,87.73
1999-02-25,66.7,25.57,33.27,68.88
1999-02-26,78.82,71.63,0.0,83.97
1999-02-27,97.92,62.13,0.0,104.32
1999-02-28,45.24,37.35,24.3,46.61
1999-03-01,116.54,71.38,185.77,112.01
1999-03-02,119.33,95.78,199.43,114.09
1999-03-03,80.93,77.41,73.26,81.43
1999-03-04,71.45,73.2,95.26,69.89
1999-03-05,83.21,28.94,75.33,83.72
1999-03-06,126.62,66.06,137.55,125.9
1999-03-07,58.62,48.45,76.42,57.46
1999-03-08,85.67,45.33,117.97,83.55
1999-03-09,72.96,64.82,0.0,77.73
1999-03-10,68.81,59.43,0.0,73.31
1999-03-11,67.9,114.11,34.94,70.06
1999-03-12,82.14,52.94,39.37,84.94
1999-03-13,122.6,61.9,0.0,130.62
1999-03-14,59.4,45.73,23.8,61.73
1999-03-15,122.65,124.22,176.35,119.14
1999-03-16,123.67,122.76,98.31,125.33
1999-03-17,94.75,80.16,41.73,98.21
1999-03-18,70.76,79.75,0.0,75.39
1999-03-19,83.48,92.66,37.1,86.52
1999-03-20,135.41,121.11,63.04,140.14
1999-03-21,62.45,60.27,24.13,64.96
1999-03-22,111.72,73.2,127.01,110.72
1999-03-23,145.7,132.57,0.0,155.23
1999-03-24,130.57,109.34,0.0,139.1
1999-03-25,150.86,143.63,67.97,156.28
1999-03-26,162.23,113.7,0.0,172.84
1999-03-27,242.57,222.85,64.44,254.21
1999-03-28,105.87,71.98,0.0,112.79
1999-03-29,183.33,156.52,0.0,195.31
1999-03-30,193.97,81.97,110.63,199.42
1999-03-31,165.45,128.29,74.2,171.41
1999-04-01,156.61,113.65,116.0,159.27
1999-04-02,187.9,85.51,40.47,197.54
1999-04-03,266.95,164.4,213.94,270.42
1999-04-04,139.58,85.71,26.24,146.99
1999-04-05,219.6,147.31,294.92,214.67
1999-04-06,208.96,131.46,162.92,211.97
1999-04-07,164.41,84.92,93.77,169.02
1999-04-08,171.89,107.14,37.18,180.69
1999-04-09,144.79,99.15,36.86,151.85
1999-04-10,243.47,198.82,323.42,238.24
1999-04-11,102.13,86.33,24.96,107.18
1999-04-12,190.9,69.4,200.69,190.26
1999-04-13,219.79,137.0,348.64,211.36
1999-04-14,163.98,116.78,189.96,162.28
1999-04-15,117.35,127.86,0.0,125.02
1999-04-16,158.11,121.83,39.64,165.85
1999-04-17,213.94,94.83,143.97,218.52
1999-04-18,84.79,44.99,31.23,88.3
1999-04-19,185.33,126.79,560.0,160.84
1999-04-20,166.85,132.95,329.55,156.21
1999-04-21,118.38,44.47,90.02,120.24
1999-04-22,112.59,52.54,125.34,111.75
1999-04-23,141.19,87.34,110.21,143.22
1999-04-24,206.57,95.51,704.29,174.03
1999-04-25,94.25,47.08,343.1,77.98
1999-04-26,193.07,160.35,556.46,169.32
1999-04-27,132.29,53.63,248.13,124.71
1999-04-28,112.48,123.0,75.33,114.91
1999-04-29,119.58,118.91,217.79,113.16
1999-04-30,141.9,126.56,232.52,135.98
1999-05-01,182.98,94.16,61.27,190.94
1999-05-02,82.22,65.91,49.01,84.39
1999-05-03,149.03,34.7,0.0,158.77
1999-05-04,170.36,142.85,165.24,170.7
1999-05-05,101.14,88.35,114.98,100.23
1999-05-06,118.65,48.45,72.05,121.69
1999-05-07,132.9,107.6,37.34,139.15
1999-05-08,179.29,123.8,128.89,182.58
1999-05-09,95.26,81.76,58.42,97.67
1999-05-10,150.93,35.44,0.0,160.8
1999-05-11,156.53,84.27,0.0,166.77
1999-05-12,110.17,79.59,0.0,117.37
1999-05-13,115.77,121.55,140.61,114.15
1999-05-14,124.97,96.57,38.67,130.62
1999-05-15,160.04,132.27,83.45,165.05
1999-05-16,79.67,66.41,0.0,84.88
1999-05-17,121.23,72.67,63.04,125.03
1999-05-18,110.94,69.46,0.0,118.2
1999-05-19,84.71,69.79,96.87,83.92
1999-05-20,90.48,63.2,85.29,90.82
1999-05-21,125.34,105.64,78.56,128.4
1999-05-22,111.23,150.89,60.42,114.55
1999-05-23,71.58,41.44,0.0,76.26
1999-05-24,109.92,49.16,0.0,117.11
1999-05-25,132.04,152.76,249.46,124.36
1999-05-26,124.97,155.99,38.67,130.62
1999-05-27,126.82,111.86,91.34,129.14
1999-05-28,132.46,137.37,39.73,138.52
1999-05-29,183.17,158.6,0.0,195.14
1999-05-30,70.14,49.16,0.0,74.73
1999-05-31,152.35,104.05,0.0,162.31
1999-06-01,138.36,104.79,127.27,139.08
1999-06-02,110.9,107.37,37.26,115.71
1999-06-03,98.03,120.4,36.86,102.03
1999-06-04,138.29,92.26,73.89,142.51
1999-06-05,147.79,150.37,0.0,157.46
1999-06-06,81.01,95.1,24.75,84.69
1999-06-07,168.28,56.85,0.0,179.29
1999-06-08,117.27,125.59,234.68,109.6
1999-06-09,111.48,142.08,77.85,113.68
1999-06-10,102.96,89.65,33.33,107.52
1999-06-11,123.15,98.73,0.0,131.2
1999-06-12,159.56,149.85,0.0,169.99
1999-06-13,74.01,68.59,23.8,77.29
1999-06-14,139.52,154.76,0.0,148.64
1999-06-15,129.34,82.2,0.0,137.8
1999-06-16,111.73,67.45,39.01,116.48
1999-06-17,104.25,69.93,72.8,106.31
1999-06-18,106.31,66.56,38.5,110.74
1999-06-19,137.4,61.45,0.0,146.39
1999-06-20,66.36,47.21,0.0,70.7
1999-06-21,104.04,61.71,0.0,110.85
1999-06-22,134.0,58.99,0.0,142.76
1999-06-23,94.17,73.02,56.31,96.64
1999-06-24,83.84,62.16,0.0,89.32
1999-06-25,102.74,45.58,0.0,109.45
1999-06-26,141.06,61.9,0.0,150.28
1999-06-27,56.23,49.82,0.0,59.91
1999-06-28,106.43,88.84,0.0,113.39
1999-06-29,88.74,82.42,47.67,91.43
1999-06-30,78.48,52.11,0.0,83.61
1999-07-01,81.08,43.33,0.0,86.38
1999-07-02,79.66,55.71,41.43,82.16
1999-07-03,147.34,54.8,0.0,156.97
1999-07-04,51.41,26.24,0.0,54.77
1999-07-05,104.04,90.0,0.0,110.85
1999-07-06,97.71,10.92,0.0,104.1
1999-07-07,101.33,48.8,98.78,101.49
1999-07-08,88.61,71.12,0.0,94.4
1999-07-09,103.82,81.93,42.65,107.81
1999-07-10,124.04,63.31,0.0,132.15
1999-07-11,71.19,62.68,0.0,75.84
1999-07-12,90.68,101.68,0.0,96.61
1999-07-13,105.42,68.62,51.03,108.98
1999-07-14,97.0,55.45,82.47,97.95
1999-07-15,73.87,112.13,72.96,73.93
1999-07-16,84.39,62.77,0.0,89.91
1999-07-17,134.8,56.9,0.0,143.62
1999-07-18,55.53,39.74,51.71,55.78
1999-07-19,89.96,12.24,191.21,83.34
1999-07-20,84.64,40.77,0.0,90.18
1999-07-21,75.75,45.9,0.0,80.7
1999-07-22,64.28,52.82,0.0,68.48
1999-07-23,72.95,49.52,0.0,77.71
1999-07-24,140.31,83.22,0.0,149.48
1999-07-25,58.79,19.9,77.68,57.56
1999-07-26,89.98,62.13,86.25,90.22
1999-07-27,102.92,70.48,52.41,106.22
1999-07-28,81.69,23.49,40.75,84.37
1999-07-29,70.3,118.14,0.0,74.9
1999-07-30,74.93,39.98,83.25,74.39
1999-07-31,102.76,27.97,0.0,109.48
1999-08-01,34.41,33.76,25.11,35.02
1999-08-02,116.47,61.45,0.0,124.08
1999-08-03,85.71,66.29,0.0,91.31
1999-08-04,69.86,62.48,0.0,74.42
1999-08-05,54.82,44.77,0.0,58.41
1999-08-06,84.95,55.85,0.0,90.5
1999-08-07,95.34,59.69,0.0,101.57
1999-08-08,59.96,61.43,35.53,61.56
1999-08-09,116.42,62.83,65.41,119.75
1999-08-10,100.76,102.85,0.0,107.35
1999-08-11,71.19,73.47,0.0,75.84
1999-08-12,77.77,39.48,34.25,80.62
1999-08-13,96.13,73.2,42.34,99.65
1999-08-14,117.27,129.56,67.44,120.52
1999-08-15,63.69,24.12,25.11,66.21
1999-08-16,105.01,89.65,66.67,107.52
1999-08-17,100.08,48.45,50.44,103.32
1999-08-18,73.08,56.52,0.0,77.86
1999-08-19,66.84,43.79,0.0,71.21
1999-08-20,58.79,60.5,52.49,59.2
1999-08-21,79.26,108.27,0.0,84.44
1999-08-22,30.32,31.63,27.45,30.5
1999-08-23,83.75,52.44,68.24,84.76
1999-08-24,86.52,51.43,0.0,92.18
1999-08-25,71.54,16.59,0.0,76.22
1999-08-26,70.75,20.55,71.31,70.71
1999-08-27,84.79,63.07,82.08,84.96
1999-08-28,95.53,73.74,0.0,101.77
1999-08-29,35.09,28.65,24.86,35.75
1999-08-30,101.13,49.34,0.0,107.75
1999-08-31,82.88,49.89,0.0,88.29
1999-09-01,71.52,39.51,123.41,68.13
1999-09-02,64.04,69.64,0.0,68.23
1999-09-03,67.41,16.88,0.0,71.82
1999-09-04,92.23,94.73,70.45,93.65
1999-09-05,62.02,50.65,0.0,66.07
1999-09-06,120.56,67.39,93.55,122.33
1999-09-07,133.33,89.44,0.0,142.05
1999-09-08,92.43,91.37,0.0,98.47
1999-09-09,51.3,34.77,0.0,54.66
1999-09-10,104.56,60.53,46.68,108.35
1999-09-11,148.42,111.01,149.82,148.33
1999-09-12,60.22,68.97,71.8,59.46
1999-09-13,115.44,112.93,293.92,103.77
1999-09-14,115.96,47.35,164.31,112.8
1999-09-15,86.34,53.54,39.82,89.38
1999-09-16,61.87,13.06,45.31,62.95
1999-09-17,75.82,74.95,117.04,73.12
1999-09-18,107.9,131.6,0.0,114.96
1999-09-19,59.15,72.46,125.72,54.8
1999-09-20,100.64,80.69,0.0,107.23
1999-09-21,90.31,69.85,51.94,92.82
1999-09-22,70.0,76.92,0.0,74.57
1999-09-23,55.16,49.34,0.0,58.77
1999-09-24,69.42,34.68,228.63,59.01
1999-09-25,101.31,167.14,379.23,83.13
1999-09-26,48.61,76.08,57.75,48.01
1999-09-27,61.16,57.44,79.73,59.94
1999-09-28,90.41,71.5,310.16,76.04
1999-09-29,59.85,59.16,38.5,61.24
1999-09-30,56.72,6.66,69.32,55.9
1999-10-01,63.83,28.21,0.0,68.0
1999-10-02,123.06,161.54,64.68,126.87
1999-10-03,55.05,62.4,23.2,57.13
1999-10-04,85.14,77.74,77.08,85.67
1999-10-05,60.69,42.86,89.23,58.83
1999-10-06,68.99,36.81,0.0,73.5
1999-10-07,64.14,59.57,34.46,66.08
1999-10-08,76.33,85.17,0.0,81.32
1999-10-09,92.91,122.89,63.97,94.8
1999-10-10,50.06,42.31,24.47,51.73
1999-10-11,80.26,98.32,75.82,80.55
1999-10-12,76.69,73.87,0.0,81.71
1999-10-13,87.2,81.89,90.42,86.99
1999-10-14,73.05,87.44,46.68,74.77
1999-10-15,85.43,53.48,0.0,91.01
1999-10-16,89.29,158.64,78.64,89.98
1999-10-17,60.38,59.45,47.61,61.21
1999-10-18,76.35,42.18,128.08,72.97
1999-10-19,76.69,64.64,0.0,81.71
1999-10-20,59.45,34.46,0.0,63.33
1999-10-21,59.89,25.57,33.27,61.63
1999-10-22,76.22,48.65,48.23,78.05
1999-10-23,81.12,45.48,59.18,82.55
1999-10-24,50.99,41.84,72.6,49.58
1999-10-25,62.0,43.13,0.0,66.06
1999-10-26,87.31,117.13,109.43,85.86
1999-10-27,62.95,43.79,37.99,64.58
1999-10-28,64.5,39.26,29.19,66.81
1999-10-29,57.37,34.32,71.46,56.45
1999-10-30,86.25,79.86,59.39,88.01
1999-10-31,54.92,29.76,25.82,56.83
1999-11-01,101.7,113.7,59.18,104.48
1999-11-02,59.16,53.77,0.0,63.03
1999-11-03,58.07,49.57,110.59,54.63
1999-11-04,57.91,46.43,34.52,59.44
1999-11-05,68.77,49.68,36.94,70.85
1999-11-06,85.0,99.78,64.93,86.31
1999-11-07,37.09,25.48,0.0,39.51
1999-11-08,77.68,32.67,113.36,75.35
1999-11-09,60.35,48.03,0.0,64.29
1999-11-10,51.49,35.04,72.96,50.08
1999-11-11,76.52,32.97,0.0,81.53
1999-11-12,67.36,46.86,40.65,69.11
1999-11-13,87.06,72.15,125.18,84.57
1999-11-14,43.51,27.55,31.87,44.28
1999-11-15,72.44,82.1,183.16,65.2
1999-11-16,82.06,67.43,0.0,87.43
1999-11-17,53.32,19.51,33.85,54.59
1999-11-18,49.89,31.65,32.95,50.99
1999-11-19,66.94,59.16,38.5,68.79
1999-11-20,108.33,145.34,63.04,111.29
1999-11-21,31.64,28.89,21.48,32.3
1999-11-22,74.05,44.87,58.39,75.08
1999-11-23,82.45,103.87,147.46,78.2
1999-11-24,65.31,46.0,0.0,69.58
1999-11-25,52.19,47.66,70.88,50.97
1999-11-26,82.56,34.46,44.85,85.03
1999-11-27,111.73,89.94,182.06,107.13
1999-11-28,47.91,34.61,0.0,51.05
1999-11-29,111.98,25.04,65.17,115.04
1999-11-30,110.5,89.8,0.0,117.73
1999-12-01,60.62,14.6,0.0,64.58
1999-12-02,55.68,39.72,0.0,59.32
1999-12-03,80.79,71.58,74.52,81.2
1999-12-04,106.25,62.36,129.85,104.71
1999-12-05,52.96,76.51,0.0,56.42
1999-12-06,89.29,34.46,119.59,87.31
1999-12-07,73.01,85.71,0.0,77.79
1999-12-08,85.87,62.03,71.75,86.79
1999-12-09,81.26,50.46,76.6,81.57
1999-12-10,100.95,63.2,36.55,105.16
1999-12-11,109.52,167.14,133.85,107.93
1999-12-12,63.7,77.63,23.77,66.31
1999-12-13,77.43,43.41,112.99,75.1
1999-12-14,103.44,104.76,0.0,110.2
1999-12-15,78.84,122.21,74.84,79.1
1999-12-16,80.05,74.56,97.03,78.94
1999-12-17,88.98,65.4,88.26,89.03
1999-12-18,107.19,232.31,67.18,109.81
1999-12-19,68.31,65.15,78.26,67.66
1999-12-20,105.85,109.24,75.82,107.81
1999-12-21,109.67,84.27,48.74,113.66
1999-12-22,77.79,76.49,0.0,82.87
1999-12-23,112.12,75.21,101.5,112.82
1999-12-24,67.19,59.69,44.39,68.68
1999-12-25,145.01,165.07,143.21,145.13
1999-12-26,64.61,101.12,29.24,66.92
1999-12-27,127.96,165.76,71.9,131.63
1999-12-28,125.28,175.93,114.47,125.99
1999-12-29,122.54,109.6,95.08,124.33
1999-12-30,88.98,54.35,35.37,92.49
1999-12-31,94.22,62.56,46.52,97.34
2000-01-01,92.19,135.52,39.19,95.66
2000-01-02,42.78,37.5,0.0,45.58
2000-01-03,72.67,57.83,0.0,77.42
2000-01-04,111.3,118.33,51.33,115.22
2000-01-05,67.61,51.09,88.65,66.24
2000-01-06,70.13,49.57,36.86,72.31
2000-01-07,66.84,21.9,0.0,71.21
2000-01-08,106.4,130.85,268.33,95.81
2000-01-09,40.81,48.52,0.0,43.48
2000-01-10,88.07,57.44,0.0,93.83
2000-01-11,72.89,62.23,0.0,77.66
2000-01-12,48.33,21.61,0.0,51.49
2000-01-13,53.39,57.85,0.0,56.88
2000-01-14,48.37,20.34,35.29,49.23
2000-01-15,98.1,106.31,0.0,104.52
2000-01-16,40.12,53.14,83.82,37.26
2000-01-17,130.16,62.36,0.0,138.67
2000-01-18,85.38,83.31,108.41,83.88
2000-01-19,61.87,64.56,37.34,63.47
2000-01-20,49.28,38.57,33.46,50.32
2000-01-21,63.15,47.18,0.0,67.28
2000-01-22,104.84,97.24,63.27,107.56
2000-01-23,52.09,62.35,0.0,55.49
2000-01-24,70.71,78.78,0.0,75.33
2000-01-25,79.42,64.46,47.93,81.48
2000-01-26,73.9,50.87,0.0,78.73
2000-01-27,63.67,59.8,93.38,61.73
2000-01-28,55.22,37.49,0.0,58.83
2000-01-29,78.38,36.2,62.82,79.4
2000-01-30,52.05,64.19,0.0,55.45
2000-01-31,85.47,98.96,0.0,91.06
2000-02-01,89.24,112.99,49.01,91.87
2000-02-02,73.87,35.04,0.0,78.7
2000-02-03,71.33,25.76,33.53,73.8
2000-02-04,79.25,65.29,101.95,77.77
2000-02-05,101.7,93.18,121.26,100.42
2000-02-06,62.81,62.35,33.29,64.74
2000-02-07,115.37,103.74,180.0,111.15
2000-02-08,122.42,86.95,100.58,123.85
2000-02-09,77.84,33.23,219.09,68.6
2000-02-10,72.68,44.65,132.83,68.75
2000-02-11,64.0,61.33,31.93,66.1
2000-02-12,116.44,136.69,64.68,119.83
2000-02-13,47.72,65.36,24.3,49.26
2000-02-14,80.45,68.69,0.0,85.71
2000-02-15,104.45,85.71,49.57,108.04
2000-02-16,59.67,39.1,0.0,63.57
2000-02-17,46.3,73.4,58.78,45.48
2000-02-18,63.85,27.57,0.0,68.02
2000-02-19,96.59,86.99,0.0,102.91
2000-02-20,55.27,49.22,0.0,58.89
2000-02-21,88.98,45.79,119.18,87.01
2000-02-22,117.25,78.65,0.0,124.92
2000-02-23,74.93,58.64,114.47,72.35
2000-02-24,56.65,32.25,55.95,56.7
2000-02-25,75.83,51.33,66.8,76.42
2000-02-26,109.52,102.85,66.92,112.3
2000-02-27,49.59,37.82,24.61,51.22
2000-02-28,59.53,104.82,60.63,59.46
2000-02-29,71.57,44.81,93.3,70.15
2000-03-01,63.48,21.29,36.94,65.21
2000-03-02,53.13,53.66,0.0,56.61
2000-03-03,57.13,37.0,32.1,58.77
2000-03-04,90.29,49.16,63.97,92.01
2000-03-05,39.33,31.92,0.0,41.9
2000-03-06,91.74,57.44,0.0,97.73
2000-03-07,64.72,18.42,0.0,68.95
2000-03-08,57.19,63.6,36.79,58.53
2000-03-09,40.63,35.62,0.0,43.29
2000-03-10,50.04,33.1,68.91,48.81
2000-03-11,123.46,98.68,0.0,131.53
2000-03-12,46.45,37.93,49.36,46.26
2000-03-13,48.74,42.58,55.41,48.31
2000-03-14,78.98,48.17,50.14,80.87
2000-03-15,61.32,49.16,73.11,60.55
2000-03-16,50.22,56.4,26.69,51.76
2000-03-17,58.21,43.98,32.71,59.88
2000-03-18,81.08,90.34,0.0,86.38
2000-03-19,51.59,66.68,23.14,53.45
2000-03-20,86.36,76.72,0.0,92.01
2000-03-21,93.72,69.23,0.0,99.85
2000-03-22,71.48,55.37,0.0,76.16
2000-03-23,56.35,26.2,54.55,56.47
2000-03-24,51.24,38.5,77.93,49.49
2000-03-25,84.62,63.07,0.0,90.15
2000-03-26,51.76,41.67,24.1,53.57
2000-03-27,83.67,49.89,0.0,89.14
2000-03-28,52.73,66.66,0.0,56.18
2000-03-29,55.64,7.16,37.26,56.84
2000-03-30,37.11,27.44,28.57,37.67
2000-03-31,56.34,31.12,0.0,60.02
2000-04-01,55.95,50.65,0.0,59.61
2000-04-02,41.25,43.04,24.89,42.32
2000-04-03,55.29,0.0,0.0,58.91
2000-04-04,76.93,26.12,0.0,81.96
2000-04-05,62.46,8.04,41.83,63.81
2000-04-06,39.85,15.17,0.0,42.45
2000-04-07,43.85,6.86,0.0,46.72
2000-04-08,86.75,35.94,187.1,80.19
2000-04-09,43.11,42.37,24.51,44.33
2000-04-10,91.94,24.67,149.82,88.16
2000-04-11,88.47,58.3,0.0,94.25
2000-04-12,42.81,44.67,38.75,43.07
2000-04-13,53.47,25.36,0.0,56.97
2000-04-14,69.92,59.69,0.0,74.49
2000-04-15,81.95,103.38,59.79,83.4
2000-04-16,38.45,64.82,0.0,40.97
2000-04-17,90.3,69.02,0.0,96.2
2000-04-18,76.63,28.41,0.0,81.64
2000-04-19,68.78,48.45,210.15,59.54
2000-04-20,35.76,10.33,0.0,38.1
2000-04-21,57.04,20.34,0.0,60.77
2000-04-22,90.11,126.94,0.0,96.0
2000-04-23,49.63,60.14,26.09,51.17
2000-04-24,100.19,99.04,0.0,106.74
2000-04-25,79.7,102.54,0.0,84.92
2000-04-26,75.4,32.93,42.86,77.52
2000-04-27,45.4,14.53,0.0,48.36
2000-04-28,50.3,52.13,0.0,53.59
2000-04-29,106.65,62.6,0.0,113.62
2000-04-30,60.68,52.68,49.86,61.39
2000-05-01,98.23,47.92,0.0,104.66
2000-05-02,96.11,49.6,0.0,102.4
2000-05-03,64.24,40.77,0.0,68.44
2000-05-04,43.57,41.38,0.0,46.42
2000-05-05,59.54,66.13,62.59,59.34
2000-05-06,96.96,155.75,0.0,103.3
2000-05-07,42.81,48.73,0.0,45.6
2000-05-08,103.55,109.4,126.55,102.04
2000-05-09,91.67,64.11,47.67,94.54
2000-05-10,68.48,47.64,82.66,67.56
2000-05-11,40.59,58.64,0.0,43.24
2000-05-12,62.42,62.36,32.46,64.38
2000-05-13,82.44,147.47,63.97,83.65
2000-05-14,36.87,28.86,25.04,37.65
2000-05-15,93.48,78.78,0.0,99.59
2000-05-16,93.93,102.14,96.67,93.75
2000-05-17,54.59,6.84,35.58,55.83
2000-05-18,53.09,69.37,45.14,53.61
2000-05-19,76.23,62.25,64.8,76.97
2000-05-20,111.9,100.62,0.0,119.22
2000-05-21,47.37,59.31,51.46,47.1
2000-05-22,104.06,111.05,77.08,105.83
2000-05-23,84.02,50.9,103.05,82.77
2000-05-24,95.66,72.84,0.0,101.92
2000-05-25,55.68,43.98,0.0,59.32
2000-05-26,54.86,79.73,31.93,56.36
2000-05-27,96.03,84.17,0.0,102.31
2000-05-28,52.83,62.62,0.0,56.28
2000-05-29,88.64,117.06,67.7,90.01
2000-05-30,131.96,34.11,59.18,136.72
2000-05-31,85.95,57.07,0.0,91.57
2000-06-01,46.9,53.84,0.0,49.97
2000-06-02,46.67,45.79,34.05,47.49
2000-06-03,96.72,96.89,0.0,103.05
2000-06-04,57.36,48.1,50.07,57.84
2000-06-05,108.55,118.54,0.0,115.65
2000-06-06,63.79,52.09,0.0,67.96
2000-06-07,60.3,41.44,35.95,61.9
2000-06-08,42.42,29.15,0.0,45.2
2000-06-09,78.61,34.18,71.17,79.1
2000-06-10,97.76,105.93,0.0,104.15
2000-06-11,56.3,55.18,0.0,59.99
2000-06-12,120.6,73.47,127.47,120.15
2000-06-13,104.1,93.11,0.0,110.91
2000-06-14,67.05,23.32,0.0,71.43
2000-06-15,53.22,42.99,0.0,56.7
2000-06-16,95.57,70.67,73.57,97.01
2000-06-17,108.03,78.04,0.0,115.09
2000-06-18,50.63,61.81,0.0,53.94
2000-06-19,88.68,69.4,0.0,94.47
2000-06-20,72.94,27.4,0.0,77.71
2000-06-21,59.05,54.67,40.65,60.25
2000-06-22,56.44,41.98,0.0,60.13
2000-06-23,57.53,20.26,0.0,61.29
