Date,GPR_AI,USA|Iraq,USA|Vietnam,Israel|Palestine,USA|Russia,Russia|USA,Russia|Ukraine,USA|Afghanistan,USA|Iran,Serbia|Bosnia,Israel|Lebanon,Palestine|Israel,Vietnam|USA,USA|North Korea,USA|China,Iraq|USA,Iran|USA,USA|Cuba,China|USA,USA|Syria,North Korea|USA,USA|Pakistan,USA|Israel,USA|Nicaragua,USA|Bosnia,India|Pakistan,Egypt|Israel,UK|Ireland,Iraq|Iran,North Korea|South Korea,Israel|Egypt,Iraq|Kuwait,USA|Serbia,Israel|USA,Pakistan|India,USA|Libya,Israel|Syria,Vietnam|Cambodia,Syria|Lebanon,USA|Haiti,Russia|Afghanistan,USA|Somalia,Iran|Iraq,Israel|Iran,Syria|Israel,China|Taiwan,France|Algeria,USA|Cambodia,Cuba|USA,Ireland|UK,UK|Iraq,Serbia|USA,USA|El Salvador,Israel|Jordan,Syria|USA,Serbia|Croatia,USA|Palestine,USA|Laos,USA|Lebanon,Croatia|Bosnia,Croatia|Serbia,Russia|Czechia,Vietnam|Laos,China|India,Lebanon|USA,Russia|Poland,Turkey|Cyprus,Lebanon|Israel,Bosnia|USA,Afghanistan|USA,Russia|Germany,China|Vietnam,USA|Venezuela,USA|Germany,USA|Saudi Arabia,Russia|Georgia,Ukraine|Russia,Libya|USA,USA|Ukraine,Saudi Arabia|USA,USA|Sudan,Palestine|Lebanon,China|Russia,USA|Yemen,Iran|Israel,Russia|UK,Pakistan|USA,Russia|Syria,Palestine|USA,Russia|China,UK|Argentina,Argentina|UK,USA|Panama,Saudi Arabia|Yemen,USA|UK,Russia|Lithuania,Turkey|Greece,USA|Egypt,Iraq|Israel,Bosnia|Serbia,Turkey|Iraq,Algeria|France,South Africa|Angola,Pakistan|Afghanistan,Ethiopia|Somalia,Rwanda|DRC,Jordan|Israel,USA|Turkey,Egypt|USA,UK|USA,UK|Zimbabwe,USA|India,USA|Dominican Republic,Germany|USA,USA|Japan,UK|Russia,Israel|Iraq,Indonesia|Malaysia,Sudan|USA,Russia|Israel,France|USA
1992-07-01,95.97,11.5833,0.0,1.3136,0.5971,0.1194,0.3582,0.1194,0.0,25.8733,1.0747,0.7165,0.0,0.0,0.0,0.9553,0.4777,0.0,0.0,0.2388,0.1194,0.0,0.0,0.2388,1.5524,0.0,0.0,0.0,0.0,0.4777,0.0,0.0,1.0747,0.0,0.0,0.1194,0.1194,0.1194,0.1194,0.3582,0.0,0.2388,0.0,0.0,0.0,0.0,0.0,0.0,0.1194,0.0,0.9951,1.5524,0.0,0.0,0.2388,2.6271,0.0,0.0,0.2388,2.866,0.5971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6369,0.0,0.0,0.2388,0.0,0.0,0.0,0.2388,0.3582,0.0,0.0,0.0,0.0,0.1194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2388,0.0,0.0,0.0,0.0,0.0,0.0,0.1194
1992-08-01,102.93,14.1384,0.0,0.9662,0.0966,0.0,0.0,0.0,0.0,33.5907,0.3865,0.0,0.0,0.0,0.0966,1.9324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9275,0.0,0.0,0.0,0.0,0.0,0.0,1.3526,2.0612,0.0966,0.0,0.0,0.0,0.0,1.1594,0.0966,0.0,2.9951,0.0966,0.0,0.1932,0.0,0.0,0.0966,0.0,0.0,2.8019,2.8019,0.0,0.2899,0.0,2.19,0.0,0.0,0.0,3.6393,1.4493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7085,0.0,0.0,0.0966,0.0,0.0,0.0,0.6763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0966,0.0,0.0,0.0,0.0966,0.9984,0.3865,0.0,0.0,0.4831,0.0,0.0,0.0,0.0,0.0,0.1932,0.0,0.0,0.0,0.1932,0.1932,0.0966,0.2899,0.0,0.0,0.0,0.0
1992-09-01,87.87,2.0706,0.0,0.7765,0.5176,0.9059,0.0,0.0,0.0,23.5096,0.3882,1.1647,0.0,0.0,2.3294,1.4235,0.0,0.0,0.7765,0.1294,0.2588,0.0,0.6471,0.0,1.4235,0.0,0.0,0.0,0.0,0.2588,0.0,0.1294,1.4235,0.0,0.1294,0.0,0.3882,0.0,0.3882,0.7765,0.0,3.6235,0.1294,0.0,0.0,0.0,0.0,0.2588,0.0,0.1294,0.2588,1.6392,0.0,0.0,0.0,0.6471,0.0,0.0,0.0,1.898,0.2588,0.0,0.0,0.0,0.0,0.0,0.0,0.2588,0.1294,0.0,0.0,0.5176,0.0,0.0,0.2588,0.5176,0.0,0.1294,0.0,0.0,0.1294,0.0,0.0,0.0,0.9059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1725,0.5176,0.2588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2588,0.0,0.0,0.0,0.1294,0.0,0.0,0.2588,0.0,0.0
1992-10-01,79.55,1.5518,0.0,1.5518,0.2217,0.702,0.0,0.0,0.3325,16.516,1.7735,1.3301,0.2217,0.1108,0.0,0.9976,0.0,0.1108,0.0,0.0,0.1108,0.0,0.1108,0.0,1.5518,0.0,0.0,0.1108,0.2217,0.1108,0.0,0.0,3.2515,0.0,0.0,0.0,0.5542,0.2217,0.1108,0.0,0.0,0.2217,0.1108,0.1478,0.0,0.0,0.0,0.0,0.0,2.7711,0.1108,1.2562,0.0,0.0,0.0,1.9213,0.0,0.0,0.0,3.0667,0.3325,0.0,0.0,0.0,0.0,0.0,0.0,0.2217,0.4434,0.0,0.0,0.0,0.0,0.0,0.2217,1.6627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4434,0.0,0.0,0.0,0.0,0.5542,0.0,0.0,0.0,0.0,0.0,0.6651,0.0,0.0,0.0,1.5149,1.3301,0.0,0.2217,0.0,0.0,0.0,0.0,0.8868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1108,0.0,0.0
1992-11-01,99.22,1.0007,0.0,0.2224,1.2231,0.7783,0.0,0.0,1.3343,17.1235,2.891,0.4448,0.0,0.0,0.1112,0.2224,0.6671,0.0,0.0,0.0,0.0,0.0,0.1112,0.1112,0.2224,0.0,0.0,0.1112,0.4448,0.0,0.0,0.0,2.4833,0.0,0.0,0.2224,0.4448,0.2224,0.0,0.0,0.0,5.6708,0.3336,0.1112,0.4448,0.0,0.0,0.0,0.0,1.2972,0.1112,0.2594,0.1112,0.0,0.0,1.8903,0.0,0.0,0.1112,3.9658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4448,0.0,0.0,0.0,0.1112,0.0,0.0,0.0,0.0,0.3336,0.0,0.1112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1112,0.1112,0.0,0.0,0.0,0.4448,0.6671,0.0,0.0,0.0,0.1112,0.0,0.0,0.4448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-12-01,131.65,0.8005,0.0,9.2058,1.0006,0.3002,0.2001,0.5337,0.0,18.8119,2.5016,2.3015,0.0,0.1001,0.8005,1.9012,0.2001,0.4003,0.0,0.0,0.0,0.0,0.2001,0.0,2.9685,0.2335,0.0,0.1001,0.0,0.0,0.1001,0.2001,4.7363,0.2001,0.4003,0.3002,0.0,0.0,0.0,0.4003,0.1334,32.6206,0.1001,0.0,0.0,0.1001,0.0,0.0,0.0,2.1013,0.1001,1.3675,0.0,0.0,0.0,1.501,0.1001,0.0,0.0,0.3669,0.567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1001,0.0,0.0,0.1001,0.1001,0.1001,0.0,0.0,0.0,0.1001,0.1001,0.1001,0.5003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6004,0.0,0.0,0.0,0.0,0.1334,0.0,0.0,0.0,0.1001,1.9012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5003,0.0,0.0,0.0,0.2001,0.0,0.1001,0.1001,0.0,0.0,0.0,0.0,0.0,0.2001
1993-01-01,110.43,21.1582,0.0,3.6042,0.7342,0.1001,1.4017,0.0,0.3337,17.287,0.8009,0.7008,0.0,0.0,0.0,3.0035,0.1001,0.0,0.1001,0.0,0.0,0.0,0.4005,0.0,0.8009,0.2002,0.0,0.0,0.0,0.0,0.0,1.4017,1.3015,0.7008,0.1001,0.0,0.0,0.1001,0.0,1.1013,0.0,13.1154,0.0,0.0,0.1001,0.1001,0.0,0.0,0.0,0.1001,3.3039,2.1692,0.0,0.0,0.0,1.8355,0.0,0.0,0.0,1.6353,3.7044,0.0,0.0,0.0,0.0,0.0,0.0,0.1001,2.3361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1001,0.0,0.1001,0.0,0.0,0.1001,0.1001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1001,2.4028,0.1001,0.0,0.0,0.0,0.1001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1001,0.0,0.1001,0.0,0.0,0.0,0.0
1993-02-01,93.84,0.3346,0.0,3.4577,1.0038,0.2231,0.0,0.0,0.0,19.4075,0.5577,0.0,0.0,2.0448,0.0,0.0,0.0,0.0,0.1115,0.0,0.5577,0.1115,0.3346,0.5577,11.1909,0.0,0.0,0.0,0.4461,0.0,0.0,0.0,2.2307,1.2269,0.0,1.4872,0.0,0.0,0.0,0.5577,0.0,8.4768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2603,0.1115,4.9076,0.0,0.0,0.0,0.5577,0.1115,0.0,0.0,2.3423,1.1154,0.0,0.0,0.0,0.0,0.0,0.0,0.3346,4.4615,0.1115,0.0,0.0,0.0,0.0,0.0,0.1115,0.0,0.2231,0.0,0.0,0.4461,0.0,0.0,0.0,0.2231,0.0,0.4461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1115,0.1115,0.6692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1115,0.0,0.0,0.0,0.0,0.0,0.0,0.1115,0.0,0.2231,0.0,0.0
1993-03-01,116.68,0.8401,0.0,6.6585,1.4935,2.3336,0.0933,0.0,0.1867,21.3135,0.1867,1.2135,0.0,2.5825,0.0,0.4045,0.5601,0.0,0.0933,0.0,2.987,0.1867,0.5601,0.0,4.5116,0.28,0.0,0.6223,0.0933,1.6491,0.28,0.0,1.6802,0.8401,1.0579,0.28,0.0,0.0,0.0,0.6534,0.0,3.1737,0.0933,0.0,0.0933,0.0,0.0,0.0,0.0,1.5557,0.0,3.3604,0.0,0.0,0.1245,0.7468,0.7468,0.0,0.0,0.1867,0.3734,0.0,0.0,0.0,0.0,0.0,0.1867,0.0933,3.0804,0.0,0.0,0.0,0.0,0.28,0.0,0.1867,0.4978,0.0933,0.3734,0.0,0.0,0.0,0.0,0.0,0.2178,0.0,0.0,0.0,1.5868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9334,0.0,1.4935,0.0,0.0,0.0933,0.28,0.0,0.0,0.0933,0.0,3.0804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1867,0.0,0.0,0.0,0.0933
1993-04-01,101.58,1.7255,0.0959,4.122,0.4793,0.0959,0.1917,0.0959,0.0959,26.3296,0.5752,0.2876,0.0,0.9906,0.0959,0.4793,0.9586,0.0959,0.0,0.0959,0.9586,0.671,0.4793,0.0,5.9114,0.2237,0.0,0.2876,0.0,0.3834,0.0959,0.5752,5.1765,0.0959,0.7669,0.0,0.0,0.1917,0.0,0.5752,0.0,0.671,0.0,0.0,0.0,0.3834,0.0,0.0,0.0,2.1409,0.0,2.2687,0.0,0.0,0.0,0.0,0.3834,0.0,0.0,1.7255,0.3834,0.0,0.0,0.0,0.0,0.0,0.0,0.5752,1.0545,0.0,0.0,0.0,0.0,0.0959,0.0,0.7349,0.0959,0.0,0.0,0.0,0.3834,0.0959,0.0,0.0,0.1917,0.0,0.0959,0.0,0.1917,0.0,0.0,0.0,0.0,0.0,0.0959,0.0,0.0,0.0,0.0,4.0261,0.0,0.0,0.1917,0.0,0.0,0.0,0.0,0.0,0.5752,0.0,0.0,0.0959,0.0,0.1917,0.0959,0.0,0.0,0.0,0.0959,0.0,0.0
1993-05-01,103.53,0.7541,0.0,3.2676,1.0892,0.3351,0.1117,0.0,1.0333,25.1913,0.0,0.0838,0.0,1.8433,0.0838,3.2676,0.5027,0.7541,0.8378,0.0,0.6982,0.0,0.0838,0.0,17.3714,0.4189,0.0,0.0838,0.0,0.0,0.0,0.4189,1.5081,0.0838,0.3631,0.7541,0.0,0.0838,0.0,1.4243,0.0,0.0,0.3351,0.3351,0.0,0.0,0.0,0.9216,0.0,0.0,0.0,1.5081,0.0838,0.0,0.0,0.2514,0.0838,0.0,0.0,2.346,0.2514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6865,0.0,0.0,0.0,0.0,0.0838,0.0,0.0838,0.1676,0.0,0.3351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1676,0.0,0.3351,0.0,0.0,0.0,0.0,0.0,0.0838,0.0,0.0,0.0,0.0,1.0054,0.1676,0.1676,0.0,0.0,0.0,0.0,0.0,0.0838,0.0838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1117,0.0,0.0838
1993-06-01,99.56,7.0206,0.0867,0.7801,1.0401,0.6067,1.3868,0.0,0.8667,14.3302,0.26,0.0,0.0,2.0802,0.0867,1.0401,0.0,0.0,0.0,0.0,0.7801,0.0,0.0867,0.0,2.5136,0.0,0.0,0.0,0.6067,0.0,0.0,0.0867,2.4269,0.0,0.0,0.1733,0.0,0.0,0.0,1.8202,0.0,5.5183,0.0867,0.0,0.0,0.1733,0.0,0.26,0.0,0.0,0.0,1.4735,0.0,0.0,0.0867,0.6067,0.3467,0.0,0.0,9.2742,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0867,0.0,0.0,0.809,0.0,0.6934,0.0,0.26,0.0,0.0,0.0,0.0867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6356,0.0,0.52,0.1733,0.0,0.0,0.0,0.0,0.0867,0.0,0.0,0.3756,0.0,0.0,0.0,0.0,0.0867,0.0,0.0,0.0,0.0,0.4334,0.0,0.0
1993-07-01,110.0,5.972,0.0905,0.9953,1.1763,0.0905,1.5383,0.2715,0.181,17.3129,7.2388,1.2668,0.0,3.3781,1.1763,0.181,0.3619,0.0,0.0,0.0905,0.181,0.0905,0.2715,0.5429,2.5336,0.0,0.0,0.2715,0.0905,0.5429,0.0,0.0,1.2065,0.0,0.0,0.0905,0.5429,0.0,0.0,0.2715,0.0905,3.2575,0.0,0.0905,0.4826,0.0,0.0,0.0,0.0905,0.4524,0.181,1.6287,0.0,0.0,0.0,0.181,0.0905,0.0,0.0,8.1437,0.2715,0.0,0.0,0.0,0.0,0.0,0.0,0.0905,0.5429,0.0,0.0,0.0,0.0,0.0,0.0,0.2111,0.0905,0.3619,0.181,0.0,0.0,0.0,0.0905,0.0,0.2111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5383,0.0,0.5429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3828,0.0,0.0,0.0905,0.0,0.0,0.0905,0.0,0.0905,0.0,0.6937,0.0,0.0905
1993-08-01,103.52,0.7405,0.0,0.3703,0.2777,0.0926,0.5554,0.0,0.1851,15.3969,4.5357,0.3703,0.0,0.3703,2.3142,0.4628,0.0,0.0926,0.1851,0.0,0.0,0.1234,0.1851,0.1851,6.6956,0.216,0.0926,0.7405,0.0,0.1851,0.0,0.0,2.6844,0.0926,0.0,1.3885,0.0,0.0,0.0,0.3703,0.0,9.4726,0.0,0.0926,0.0,0.0926,0.0,0.0,0.0,0.2777,0.0,1.5736,0.0,0.0,0.0,0.0926,0.0,0.0,0.5554,6.6339,0.5554,0.0,0.0,0.0,0.0,0.0,0.0,0.5863,2.129,0.0,0.2777,0.0,0.0,0.0,0.0,0.3086,0.0,0.0,0.0,0.0,1.3885,0.0,0.0,0.0,0.3703,0.0,0.0926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777,0.0,0.7714,0.0,1.2342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4811,0.1851,0.0,0.0,0.0,0.0,0.0926,0.0,0.0926,0.0,0.0926,0.0,0.0
1993-09-01,101.28,0.5351,0.0,6.2074,0.9632,1.9264,2.2475,0.0,0.107,5.6366,0.0,2.5686,0.0,0.3211,1.0702,0.107,0.0,0.107,1.0702,0.107,0.4281,0.107,1.2843,0.107,1.9264,0.0,0.0,0.3211,0.0,0.2497,0.5351,0.107,1.0702,0.107,0.214,0.214,0.107,0.0,0.0,1.1773,0.0,10.738,0.0,0.0,0.214,0.214,0.0,0.0,0.0,0.107,0.0,1.6054,0.0,0.107,0.0,1.8194,0.8562,0.0,0.0,5.1015,3.4248,0.0,0.0,0.0,0.0,0.107,0.0,0.107,3.3177,0.0,0.0,0.0,0.0,0.0,0.0,0.3567,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107,0.0,0.3211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107,0.5351,0.0,0.0,0.107,3.5318,0.0,0.0,0.214,0.0,0.0,0.0,0.0,0.0,0.5351,0.0,0.0,0.3211,0.0,0.0,0.214,0.0,0.0,0.0,0.107,0.0,0.0
1993-10-01,107.65,0.2472,0.0,1.7305,1.4833,1.5932,0.0,0.0,0.1923,5.6311,0.0,1.9777,0.0,1.1537,0.1648,0.412,0.0,0.0,1.7305,0.0,0.4944,0.0,0.0,0.0824,0.7417,0.0824,0.0,0.6867,0.0,0.4944,0.0,0.0,0.0824,0.0,0.0,0.6592,0.0,0.0,0.0,15.7671,0.0,18.8985,0.0,0.0,0.0,0.3296,0.1099,0.0,0.0,0.7417,0.0,0.4944,0.0,0.0,0.0,0.412,0.0,0.0,0.0,4.2302,1.1537,0.0824,0.0,0.0,0.0,0.0824,0.0,0.0,0.1648,0.0,0.0,0.0,0.0,0.0824,0.0,1.4558,0.3296,0.0,1.1537,0.3296,0.0,0.0,0.0824,0.0,0.0,0.0824,0.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3734,0.0,0.0,0.0,0.0,0.0,0.1648,0.0824,0.0,0.0,0.1648,0.0,0.0824
1993-11-01,86.08,0.1886,0.0,8.1113,0.2201,0.3773,2.9238,0.0,0.1886,8.9601,0.5659,2.2636,0.0,5.5333,0.0,0.786,0.1886,0.0943,0.0,0.0,0.9746,0.283,0.1886,0.0,0.1886,0.0943,0.0,0.3773,0.0943,0.8803,0.0943,1.0375,0.3773,0.1886,0.1886,1.0375,0.283,0.0,0.0,2.4522,0.0,1.8863,0.0,0.0,0.0943,0.0943,0.5659,0.0,0.0943,0.0943,0.0,1.1947,0.283,0.0,0.0,0.1886,0.0943,0.0,0.0,6.445,0.3144,0.0,0.0,0.0,0.0,0.0,0.0943,0.0,1.4776,0.0,0.0,0.0,0.0,0.0,0.0,1.4148,0.0943,0.0,0.8489,0.0,0.0,0.0,0.283,0.0,0.0,0.0,0.1886,0.0,0.0943,0.0943,0.0,0.0,0.0,0.0,0.0943,0.0,0.0,0.0,0.0,0.5659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4716,0.3144,0.0,0.0,0.0,0.0943,0.5659,0.0943,0.0,0.0,0.0,0.0,0.0
1993-12-01,90.48,1.2089,0.0,7.6252,1.5808,0.9299,0.7439,0.0,0.0,11.7168,0.093,1.7668,0.0,8.8031,0.093,0.0,0.0,0.0,0.093,0.093,2.1698,0.0,0.093,0.0,0.8369,0.0,0.0,1.3949,0.0,0.186,0.0,0.0,0.0,0.093,0.0,0.372,0.0,0.0,0.093,1.3019,0.0,3.1617,0.0,0.5579,0.186,0.093,0.0,0.093,0.0,3.9056,0.186,0.279,0.0,0.0,0.0,0.31,0.0,0.0,0.0,2.5417,0.5889,0.093,0.0,0.0,0.0,0.186,0.0,0.0,0.186,0.0,0.6509,0.0,0.372,0.5579,0.0,0.0,0.186,0.279,1.3019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5579,0.093,0.0,0.0,0.0,0.0,0.0,0.0,0.093,0.0,0.093,0.0,0.7749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1159,0.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-01-01,91.45,0.1017,0.6103,2.2379,3.0856,1.119,1.9328,0.0,0.0,15.3603,0.0,0.0,0.0,6.4425,0.4069,0.1017,0.0,0.0,0.0,0.1017,0.9155,0.5086,0.1017,0.0,2.5431,0.5086,0.0,0.9155,0.1017,0.1017,0.2034,0.0,2.2379,0.0,0.0,0.0,0.0,0.0,0.0,1.6276,0.0,1.4241,0.0,0.0,0.1017,0.0,0.0,0.0,0.0,0.2034,0.0,0.4069,0.0,0.0,0.1017,0.1017,0.0,0.0,0.0,3.4586,0.3052,0.0,0.0,0.0,0.0,0.1017,0.0,0.0,1.119,0.0,0.9155,0.0,0.0,0.0,0.1017,0.1017,0.1017,0.0,1.3563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3052,0.0,0.0,0.1017,0.0,0.6103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1017,0.0,0.0,0.0,0.0,0.9155
1994-02-01,107.13,0.4404,0.0,8.8449,1.2111,0.2202,1.101,0.0,0.2202,22.6812,0.7707,0.7707,0.0,6.6429,0.1101,0.6606,0.0,0.0,0.0,0.0,0.3303,0.1101,0.0,0.0,11.9645,0.0,0.0,0.1101,0.1101,0.6606,0.0,0.0,1.4313,0.4404,0.0,0.0,0.0,0.0,0.0,0.3303,0.0,1.7616,0.0,0.0,0.0,0.4404,0.2202,0.1101,0.0,0.1101,0.0,3.4499,0.0,0.0,0.0,0.1101,0.5505,0.0,0.0,3.4132,0.5505,0.5505,0.0,0.0,0.0,0.0,0.0,0.3303,2.6792,0.0,0.1101,0.0,0.0,0.0,0.0,1.101,0.0,0.0,0.5505,0.1101,0.1101,0.0,0.0,0.0,0.1101,0.1101,0.1101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1101,0.0,0.0,0.0,0.0,1.4313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2202,0.5505,0.0,0.1101,0.0,0.0,0.1101,0.0,0.0,0.0,0.0,0.0,0.1101
1994-03-01,106.68,0.0,0.0,18.3739,0.2789,1.6422,1.6732,0.0,0.0,10.9376,0.093,2.1379,0.0,7.3124,0.5577,0.093,0.0,0.0,0.3718,0.093,2.1689,1.1154,0.093,0.0,1.7661,0.3718,0.0,0.6507,0.0,1.4563,0.0,0.0,0.1859,0.8366,0.2789,0.0,0.093,0.0,0.0,1.0225,0.0,1.3014,0.0,0.0,0.0,0.0,0.2479,0.0,0.0,2.5098,0.0,1.6732,0.4648,0.0,0.0,0.8366,0.4648,0.0,0.0,1.4253,1.1154,0.0,0.0,0.0,0.9295,0.093,0.0,0.093,2.045,0.0,0.0,0.0,0.0,0.0,0.0,0.093,0.093,0.0,0.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093,0.0,0.2789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093,0.0,1.6732,0.0,0.3718,0.0,0.0,0.0,0.0,0.0,0.0,0.6507,0.0,0.0,0.4648,0.0,0.0,0.0,0.0,0.0,0.0,0.4648,0.0,0.0
1994-04-01,113.75,2.3643,0.0,6.0421,0.9632,0.8757,0.3503,0.0,0.0,26.0367,0.1751,1.9265,0.0,4.5243,0.0,0.2627,0.0876,0.0,0.8757,0.0,1.2551,0.2627,0.0876,0.0,6.6551,0.0,0.0,0.0,0.0,0.7005,0.0,0.0,3.5903,0.0,0.4378,0.0,0.0,0.0,0.0,2.4519,0.0,0.0,0.0,0.0,0.0,0.4378,0.0,0.0,0.0,0.3503,0.0,1.5762,0.0,0.4378,0.1751,0.0876,0.0,0.0,0.0876,0.0876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0876,0.5838,0.0876,0.0,0.0,0.0,0.0,0.0,0.0876,0.1751,0.0,0.0,0.0,0.0876,0.0,0.0,0.0,0.0876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3503,0.0876,0.0,0.0,0.0,0.0,0.7881,0.0876,0.0,0.0876,0.0,0.0,0.2627,0.0,0.0,0.0,0.0,0.0,0.0,0.0876,0.0876,0.0876
1994-05-01,101.08,0.4371,0.0,4.0211,0.5245,0.6702,0.6993,0.0,0.0874,7.1971,1.3986,2.8847,0.0,3.8462,0.6993,0.1166,0.0,0.0,0.4371,0.3497,1.8357,0.0874,0.1748,0.0,1.3112,0.0874,0.0,0.0874,0.0,0.6119,0.0,0.0,0.1748,0.0,0.2914,0.0,0.6119,0.0,0.0,10.0526,0.0,0.2622,0.0,0.0,0.0874,0.0,0.3497,0.0874,0.0,0.5245,0.0874,1.049,0.0,0.0,0.0,0.1748,0.0874,0.0,0.0,0.5245,0.8741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5735,0.0,0.0,0.0,0.0,0.0,0.0,0.0874,0.5536,0.1166,0.0874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0874,0.0,0.0874,0.0,0.0,0.0,0.0874,0.0,0.0,0.0,0.0,0.0874,0.0,1.8357,0.0874,0.0874,0.0,0.0,0.0,0.0,0.0,0.0,0.1748,0.0,0.0,0.2622,0.0874,0.0,0.0,0.0,0.0,0.0,0.5245,0.0,0.1748
1994-06-01,92.59,0.0851,0.0,2.2126,0.4539,0.2553,0.5106,0.0,0.0,4.0281,1.702,0.0851,0.0,13.5878,0.0851,0.0,0.0,0.0851,0.9361,0.0,4.7373,0.0,0.0,0.0,1.4751,0.0851,0.0,0.7659,0.1702,1.2198,0.0,0.1702,0.1702,0.0851,0.0851,0.0,0.4255,0.0,0.0,9.4462,0.0,0.1702,0.0,0.0851,0.0,0.0,0.0,0.0,0.5957,0.0,0.0,0.1702,0.0,0.0,0.0,0.0851,0.0,0.0,0.0851,0.7659,0.1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7375,0.0,0.0,0.0,0.0,0.4255,0.0851,0.2553,0.0,0.0,0.0851,0.0,0.0851,0.0,0.0,0.0851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2553,0.0,0.0,0.0,0.0,0.0,0.7375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5106,0.0,0.0
