Date,GPR_AI,GPR_AER,GPR_OIL,GPR_NONOIL,GPR_OIL_MiddleEast,GPR_OIL_Russia,GPR_OIL_USA,GPR_OIL_Venezuela,GPR_OIL_Africa,GPR_OIL_Americas,GPR_OIL_Asia,GPR_OIL_NorthSea
2012-06-01,91.42,76.69,119.82,89.57,80.25,7.33,0.0,2.71,34.56,0.0,12.58,0.0
2012-07-01,90.63,86.01,115.93,88.98,88.65,3.48,0.0,0.0,25.58,0.0,3.28,0.0
2012-08-01,87.34,85.97,113.2,85.65,89.15,0.0,1.88,2.41,9.46,5.67,14.12,0.0
2012-09-01,101.94,74.39,97.48,102.23,61.51,2.57,2.27,1.53,38.33,0.0,27.65,0.0
2012-10-01,92.63,88.47,97.06,92.34,82.96,1.59,1.59,1.34,17.22,0.0,0.0,0.0
2012-11-01,79.74,80.35,54.87,81.36,43.26,2.41,1.54,0.0,16.02,0.0,5.32,0.0
2012-12-01,84.33,80.47,117.3,82.17,81.8,0.0,0.0,0.0,36.14,0.0,9.26,0.0
2013-01-01,89.21,88.29,87.55,89.32,36.32,6.7,2.31,2.69,56.33,2.69,4.52,0.0
2013-02-01,86.96,91.98,83.04,87.21,46.97,4.14,5.39,0.0,26.28,2.35,11.11,0.0
2013-03-01,83.03,67.79,83.79,82.98,62.57,6.53,2.94,4.41,8.65,6.38,13.03,0.0
2013-04-01,109.99,92.51,75.69,112.23,54.92,0.0,0.0,7.45,12.76,2.05,2.34,0.0
2013-05-01,93.34,92.31,63.15,95.32,55.83,6.81,8.23,2.03,2.81,0.0,2.84,0.0
2013-06-01,88.76,87.57,71.89,89.87,66.4,4.64,0.0,0.0,8.38,1.46,5.22,0.0
2013-07-01,81.37,73.78,89.49,80.84,38.71,1.26,0.0,4.07,48.85,5.54,4.06,0.0
2013-08-01,106.65,92.57,107.64,106.59,86.63,3.62,0.0,0.0,52.25,0.0,3.23,0.0
2013-09-01,118.48,103.6,112.09,118.89,82.85,21.13,2.03,3.52,13.18,0.0,9.44,3.19
2013-10-01,88.12,84.08,79.19,88.71,48.55,7.17,1.77,3.38,23.29,3.38,5.35,0.0
2013-11-01,89.34,90.0,63.54,91.02,47.74,5.65,3.35,0.0,10.16,3.35,0.0,0.0
2013-12-01,92.9,86.93,160.59,88.47,67.04,13.47,0.0,0.0,17.33,0.0,0.0,0.0
2014-01-01,99.21,86.61,94.73,99.51,54.55,11.57,0.0,0.0,11.32,4.73,0.0,0.0
2014-02-01,98.96,79.35,101.43,98.8,41.25,30.02,0.0,9.24,10.43,0.0,5.75,0.0
2014-03-01,127.36,117.85,179.85,123.93,38.6,108.18,11.69,17.1,32.08,2.61,4.42,0.0
2014-04-01,100.67,97.37,131.21,98.67,11.61,80.89,4.39,3.56,15.99,0.0,5.25,2.41
2014-05-01,105.86,90.29,188.9,100.43,26.52,48.03,1.38,0.0,41.62,2.12,74.14,1.41
2014-06-01,124.05,101.66,162.76,121.52,116.49,17.75,0.0,0.0,8.49,4.01,23.05,0.0
2014-07-01,143.14,124.84,217.67,138.27,103.0,70.27,4.25,1.49,54.56,2.98,18.09,3.51
2014-08-01,131.36,118.29,164.52,129.19,127.76,51.09,3.83,0.0,7.04,3.91,6.8,0.0
2014-09-01,138.7,127.2,216.97,133.58,147.82,73.22,6.22,0.0,22.04,0.0,10.17,0.0
2014-10-01,105.47,85.65,121.78,104.41,76.37,34.83,2.24,2.97,10.37,2.94,8.49,0.0
2014-11-01,94.14,84.13,104.31,93.48,76.35,22.74,3.58,4.38,1.39,5.72,4.36,0.0
2014-12-01,115.05,83.34,159.25,112.16,69.66,66.16,2.14,13.06,23.34,8.97,5.56,0.0
2015-01-01,127.56,115.04,142.01,126.62,85.94,37.77,4.37,3.23,22.07,3.29,3.09,0.0
2015-02-01,117.94,117.55,202.91,112.38,113.33,39.14,3.55,3.77,55.2,2.63,1.9,0.0
2015-03-01,112.11,110.33,147.23,109.81,91.45,18.93,2.96,5.6,22.85,2.38,7.37,3.36
2015-04-01,111.91,115.33,130.2,110.71,92.74,16.95,1.46,0.0,25.49,10.94,5.31,0.0
2015-05-01,103.42,85.84,105.31,103.29,67.07,15.93,0.0,1.47,15.32,0.0,26.93,0.0
2015-06-01,105.4,91.05,94.61,106.11,52.04,21.29,0.0,3.3,14.97,6.4,0.0,0.0
2015-07-01,119.21,114.5,77.91,121.91,67.6,4.96,1.52,0.0,1.89,0.0,1.97,0.0
2015-08-01,104.05,95.03,100.23,104.3,69.45,8.87,9.05,0.0,12.87,3.0,6.8,0.0
2015-09-01,114.93,115.62,81.02,117.15,50.37,32.83,4.9,2.58,8.47,7.15,11.98,0.0
2015-10-01,103.79,105.93,84.83,105.03,64.92,17.49,3.2,0.0,5.96,1.78,9.89,0.0
2015-11-01,154.83,146.88,120.83,157.05,108.35,31.0,0.0,4.36,29.02,1.81,5.8,0.0
2015-12-01,139.17,159.86,130.62,139.72,110.79,16.99,8.49,4.84,8.73,7.02,6.45,0.0
2016-01-01,117.86,116.2,136.52,116.64,91.54,8.13,3.36,2.71,27.56,2.71,15.98,0.0
2016-02-01,96.14,94.25,92.43,96.39,42.03,13.9,0.0,0.0,33.28,6.81,11.94,0.0
2016-03-01,109.98,115.15,71.62,112.49,43.78,7.85,1.7,0.0,23.15,0.0,8.93,0.0
2016-04-01,88.85,100.52,92.46,88.62,63.2,0.0,0.0,0.0,19.5,0.0,8.58,0.0
2016-05-01,82.07,92.86,80.02,82.2,53.06,2.86,0.0,11.96,8.98,7.59,6.01,0.0
2016-06-01,102.62,84.58,38.31,106.82,19.78,3.43,0.0,9.33,2.49,3.12,4.18,0.0
2016-07-01,119.38,108.06,68.78,122.69,33.72,6.69,2.07,0.0,6.62,0.0,19.35,0.0
2016-08-01,94.89,94.69,55.87,97.45,35.27,28.27,2.72,0.0,14.44,0.0,0.0,0.0
2016-09-01,106.37,112.4,88.97,107.51,51.24,8.24,4.42,0.0,21.24,0.0,13.77,0.0
2016-10-01,90.12,92.99,37.66,93.55,35.62,4.65,0.0,0.0,0.0,0.0,2.04,0.0
2016-11-01,91.33,91.22,40.93,94.62,29.67,15.54,9.4,0.0,4.21,4.28,0.0,0.0
2016-12-01,133.27,101.78,93.99,135.84,67.15,43.16,8.42,2.43,5.45,0.0,2.19,0.0
2017-01-01,114.25,107.21,76.26,116.74,52.8,13.48,0.0,3.69,10.55,3.69,6.21,2.89
2017-02-01,126.44,125.88,62.27,130.64,50.08,7.27,5.45,2.68,0.0,2.16,0.0,0.0
2017-03-01,109.7,98.87,43.21,114.05,21.48,6.04,0.0,0.0,12.89,0.0,12.32,0.0
2017-04-01,133.37,116.58,81.54,136.76,45.1,20.62,6.5,18.1,4.52,12.02,11.92,0.0
2017-05-01,121.85,98.39,52.63,126.37,20.31,7.5,2.61,14.45,11.66,4.02,9.26,0.0
2017-06-01,120.42,135.6,65.4,124.01,47.95,9.71,0.0,6.27,8.72,0.0,1.97,0.0
2017-07-01,110.93,107.93,119.19,110.39,54.87,28.78,11.15,31.23,9.3,8.69,14.72,0.0
2017-08-01,127.5,142.45,107.55,128.8,37.1,14.72,18.21,33.9,18.36,13.49,13.14,0.0
2017-09-01,98.62,117.71,153.23,95.05,66.9,26.56,10.76,1.54,20.47,1.54,53.89,0.0
2017-10-01,107.23,95.2,88.26,108.47,71.76,5.8,0.0,3.34,7.25,3.34,1.62,0.0
2017-11-01,98.14,76.01,84.37,99.04,65.95,16.56,6.71,2.69,10.71,0.0,8.4,0.0
2017-12-01,96.78,81.61,80.39,97.85,39.46,12.93,7.78,3.26,21.57,6.47,28.64,0.0
2018-01-01,98.07,87.62,59.24,100.61,37.18,2.18,2.18,8.9,2.26,10.06,9.08,0.0
2018-02-01,91.56,74.97,57.93,93.76,34.21,11.24,0.0,9.16,10.97,9.16,12.2,0.0
2018-03-01,121.87,96.12,103.18,123.09,36.17,64.89,12.37,3.84,7.27,1.62,3.24,0.0
2018-04-01,115.59,94.01,63.46,119.0,42.3,30.7,4.04,7.63,4.57,3.89,1.7,0.0
2018-05-01,117.29,103.17,98.64,118.51,78.81,13.11,2.74,18.89,3.87,6.85,6.79,0.0
2018-06-01,107.09,97.13,43.39,111.25,25.08,6.7,4.61,2.29,2.18,6.19,9.79,0.0
2018-07-01,120.03,87.54,83.91,122.39,45.59,30.47,16.49,13.11,9.23,8.44,6.07,0.0
2018-08-01,97.8,93.64,106.0,97.26,55.04,34.56,9.0,10.61,12.77,14.34,9.3,0.0
2018-09-01,82.77,64.15,67.67,83.75,38.22,15.95,5.15,7.65,19.95,0.0,7.26,0.0
2018-10-01,114.17,74.35,107.11,114.63,93.26,12.87,13.65,2.33,4.71,0.0,2.35,0.0
2018-11-01,94.73,64.78,77.45,95.86,70.45,4.26,6.72,2.74,0.0,0.0,3.98,0.0
2018-12-01,105.94,76.18,78.61,107.73,53.61,10.79,7.15,8.68,12.96,13.02,15.35,0.0
2019-01-01,107.0,83.53,126.68,105.71,20.5,2.3,19.42,85.66,8.87,35.59,6.17,0.0
2019-02-01,98.23,94.83,97.29,98.29,28.0,2.75,10.28,63.81,0.0,41.19,0.0,0.0
2019-03-01,99.74,81.71,97.48,99.89,29.53,21.03,7.84,55.15,5.27,12.5,4.65,0.0
2019-04-01,96.67,73.39,125.08,94.82,43.71,7.8,4.33,38.67,46.93,16.49,17.77,0.0
2019-05-01,108.75,94.34,147.48,106.22,104.3,5.08,7.52,31.77,0.0,7.32,13.57,0.0
2019-06-01,113.23,93.91,218.14,106.37,193.8,5.81,13.61,11.41,3.36,7.97,8.65,0.0
2019-07-01,101.63,87.84,145.86,98.74,133.71,4.07,1.74,0.0,10.73,3.95,12.61,0.0
2019-08-01,139.81,121.52,128.29,140.56,91.57,2.41,8.4,19.65,6.1,1.85,14.41,2.43
2019-09-01,105.07,86.3,248.47,95.69,224.15,8.07,11.6,11.34,1.5,11.36,5.8,0.0
2019-10-01,124.81,90.59,145.62,123.45,137.76,8.38,17.46,0.0,0.0,2.55,2.41,0.0
2019-11-01,98.24,80.63,86.78,98.99,64.2,1.66,0.0,4.3,6.82,8.85,5.74,0.0
2019-12-01,96.49,64.8,88.66,97.0,63.97,15.23,9.05,3.84,15.66,4.6,7.59,0.0
2020-01-01,146.39,127.37,298.92,136.42,264.85,4.93,5.34,11.93,37.77,6.22,2.76,0.0
2020-02-01,87.73,79.9,82.47,88.07,45.78,17.87,9.62,14.95,25.97,6.72,1.88,0.0
2020-03-01,61.93,101.26,44.85,63.05,31.02,13.53,8.49,2.38,5.49,3.51,2.75,0.0
2020-04-01,42.36,83.85,30.06,43.17,20.3,5.17,2.52,2.65,2.09,0.0,7.67,0.0
2020-05-01,63.57,89.14,61.5,63.71,29.03,0.0,7.57,8.24,16.76,3.32,14.82,0.0
2020-06-01,63.83,66.68,43.13,65.18,23.83,14.05,0.0,3.84,20.2,0.0,2.72,0.0
2020-07-01,73.02,66.61,61.61,73.76,32.12,3.67,3.67,8.07,6.91,3.53,23.22,0.0
2020-08-01,79.64,60.37,63.56,80.69,36.38,15.93,1.73,11.79,10.59,0.0,5.56,0.0
2020-09-01,78.64,70.23,43.91,80.91,18.85,10.7,4.36,2.61,11.95,5.08,0.0,0.0
2020-10-01,68.29,68.61,45.45,69.78,16.39,6.24,0.0,2.44,8.98,0.0,20.46,0.0
2020-11-01,65.07,62.54,49.62,66.08,30.65,7.95,2.58,3.49,4.93,3.49,12.44,0.0
2020-12-01,72.59,70.67,30.88,75.31,25.91,0.0,0.0,4.98,0.0,4.98,0.0,0.0
2021-01-01,80.75,78.22,25.76,84.35,12.94,0.0,4.08,4.67,0.0,0.0,8.15,0.0
2021-02-01,74.85,67.36,15.32,78.74,12.54,0.0,0.0,0.0,2.79,0.0,0.0,0.0
2021-03-01,79.37,69.35,63.47,80.41,42.64,4.24,0.0,0.0,10.6,0.0,11.6,0.0
2021-04-01,78.84,78.42,33.27,81.82,13.35,6.59,0.0,0.0,5.04,0.0,5.71,0.0
2021-05-01,91.65,94.32,47.19,94.56,25.85,7.5,0.0,1.76,9.64,1.76,2.44,0.0
2021-06-01,75.52,75.15,33.52,78.27,22.96,10.56,2.74,0.0,0.0,0.0,0.0,0.0
2021-07-01,81.83,60.73,42.8,84.38,12.04,13.95,14.56,2.54,0.0,0.0,14.27,0.0
2021-08-01,131.44,76.01,27.93,138.2,25.53,2.4,0.0,2.4,0.0,0.0,0.0,0.0
2021-09-01,96.74,81.23,20.05,101.76,7.89,5.16,2.58,0.0,7.01,0.0,0.0,0.0
2021-10-01,78.64,66.86,36.86,81.38,16.64,15.12,3.64,9.54,0.0,3.49,2.41,0.0
2021-11-01,80.22,65.86,40.16,82.84,23.67,0.0,5.17,2.61,13.6,2.89,5.12,0.0
2021-12-01,82.46,87.32,51.49,84.49,7.34,33.24,3.36,0.0,13.67,0.0,2.59,0.0
2022-01-01,99.78,113.37,126.94,98.0,23.37,65.35,2.51,0.0,9.08,0.0,49.55,0.0
2022-02-01,187.43,158.66,411.31,172.79,21.14,383.33,48.21,0.0,16.01,5.38,28.53,0.0
2022-03-01,318.93,218.38,736.13,291.65,70.17,720.14,168.19,25.55,12.62,0.0,18.79,0.0
2022-04-01,211.9,164.0,366.61,201.78,30.07,340.43,56.26,7.35,9.21,4.77,13.75,1.88
2022-05-01,153.44,127.43,258.88,146.55,15.71,246.67,29.45,5.08,17.49,6.29,18.24,2.67
2022-06-01,142.16,122.37,243.27,135.55,26.79,225.37,31.12,2.69,21.19,2.54,18.32,0.0
2022-07-01,144.37,122.4,205.54,140.37,65.79,156.14,27.0,6.61,9.19,0.0,15.71,0.0
2022-08-01,162.19,148.07,132.29,164.15,35.65,86.62,24.58,0.0,9.41,0.0,5.52,0.0
2022-09-01,141.02,142.1,195.38,137.47,22.36,175.86,16.99,0.0,7.64,0.0,18.3,7.98
2022-10-01,153.47,154.69,229.81,148.48,74.11,195.3,34.27,9.98,12.22,0.0,21.43,12.41
2022-11-01,137.04,120.0,136.17,137.1,23.25,131.71,9.32,0.0,7.04,1.86,4.49,5.23
2022-12-01,144.59,119.95,129.52,145.57,22.66,114.6,23.07,0.0,0.0,3.64,18.15,5.41
2023-01-01,119.94,102.66,55.0,124.19,18.09,37.41,2.31,0.0,5.91,0.0,5.06,0.0
2023-02-01,157.36,122.7,156.91,157.39,32.75,105.04,2.86,2.69,6.26,2.69,16.23,0.0
2023-03-01,132.63,120.66,93.95,135.16,39.1,58.52,2.52,0.0,0.0,0.0,13.76,0.0
2023-04-01,134.28,112.46,123.22,135.0,30.54,73.96,3.24,0.0,27.19,0.0,20.58,0.0
2023-05-01,119.75,109.13,99.81,121.05,21.96,68.92,0.0,4.04,13.37,4.04,2.82,0.0
2023-06-01,123.59,122.81,92.09,125.65,12.77,82.68,0.0,0.0,3.09,0.0,11.07,0.0
2023-07-01,124.44,119.48,72.53,127.83,5.37,61.17,3.36,3.62,10.62,3.14,0.0,4.48
2023-08-01,112.79,96.07,146.71,110.58,36.96,79.48,1.86,0.0,37.75,15.5,9.47,0.0
2023-09-01,117.35,88.54,87.43,119.3,17.85,51.22,7.39,7.73,12.23,3.19,25.0,0.0
2023-10-01,242.19,184.25,321.19,237.03,277.75,65.75,3.17,0.0,14.68,14.85,17.49,0.0
2023-11-01,193.7,179.63,115.88,198.78,104.47,16.01,3.79,0.0,15.07,0.0,0.0,0.0
2023-12-01,173.86,163.99,184.15,173.18,111.62,43.2,7.82,21.61,34.91,18.89,4.53,0.0
2024-01-01,161.94,169.48,216.14,158.4,136.14,89.07,7.06,0.0,6.4,7.18,3.23,0.0
2024-02-01,174.52,155.1,147.24,176.31,59.01,75.81,12.65,3.64,3.03,3.53,12.8,0.0
2024-03-01,142.41,139.35,101.9,145.06,32.96,68.94,0.0,0.0,1.98,0.0,5.35,0.0
2024-04-01,172.93,158.51,193.15,171.6,142.13,62.53,3.33,0.0,0.0,0.0,16.38,0.0
2024-05-01,174.4,151.02,143.65,176.41,50.68,84.09,3.62,6.41,11.24,0.0,25.39,0.0
2024-06-01,128.28,123.71,76.76,131.65,35.16,37.52,0.0,3.37,14.63,3.37,3.22,0.0
2024-07-01,138.87,99.2,130.28,139.44,41.23,49.81,0.0,27.07,0.0,18.96,15.42,0.0
2024-08-01,163.36,153.68,240.59,158.31,83.46,123.68,11.96,16.49,6.92,5.69,19.87,0.0
2024-09-01,163.06,135.44,170.45,162.58,102.35,85.51,3.69,17.11,3.54,0.0,15.77,0.0
2024-10-01,163.78,128.45,278.7,156.26,233.65,48.91,10.49,3.26,5.69,3.26,11.65,0.0
2024-11-01,141.74,141.1,155.51,140.83,75.87,83.31,22.31,6.64,0.0,0.0,3.92,0.0
2024-12-01,170.84,167.07,187.66,169.74,109.46,80.86,3.14,3.19,4.68,0.0,0.0,0.0
2025-01-01,168.78,133.97,166.6,168.92,64.28,88.32,10.51,0.0,8.02,3.81,11.08,10.03
2025-02-01,181.79,124.49,151.98,183.74,44.37,100.89,39.64,0.0,11.97,9.35,13.15,0.0
2025-03-01,187.92,163.34,177.96,188.57,41.71,103.83,39.86,0.0,19.13,14.19,11.05,0.0
2025-04-01,179.63,158.22,124.06,183.27,48.77,67.43,11.07,0.0,3.37,3.47,10.97,0.0
2025-05-01,172.98,184.58,117.82,176.59,21.64,71.09,13.78,5.01,3.9,6.88,22.92,0.0
2025-06-01,212.69,205.37,444.64,197.52,392.81,62.88,35.11,0.0,9.88,4.83,44.37,0.0
2025-07-01,151.5,139.66,177.73,149.79,55.99,100.04,14.23,0.0,3.82,0.0,66.22,0.0
2025-08-01,154.08,151.32,168.78,153.12,26.9,123.93,42.86,16.71,3.93,21.21,24.59,0.0
2025-09-01,164.41,145.21,163.08,164.5,52.73,94.16,8.14,6.92,4.3,12.21,18.99,0.0
2025-10-01,174.93,173.66,197.29,173.46,10.41,129.87,24.34,42.63,14.35,7.81,13.55,0.0
2025-11-01,132.3,112.8,162.59,130.31,42.68,54.98,14.54,72.46,7.11,13.98,9.56,0.0
2025-12-01,163.92,152.8,202.27,161.41,32.48,47.77,16.65,108.31,19.03,33.07,14.12,0.0
2026-01-01,198.62,181.97,661.98,168.33,157.91,97.02,155.02,471.24,10.84,178.24,54.22,0.0
2026-02-01,145.92,140.81,255.03,138.79,72.18,112.29,80.68,95.96,0.0,68.73,22.15,0.0
2026-03-01,280.9,335.63,1853.73,178.06,1776.3,177.02,333.64,97.21,3.46,50.84,71.9,0.0
2026-04-01,234.75,287.08,1253.5,168.15,1188.96,153.79,239.5,38.18,11.01,17.89,77.39,3.79
