Date,GPR_AI,GPR_AER,GPR_OIL,GPR_NONOIL,THREATS_GPR_AI,ACTS_GPR_AI,GPR_OIL_MiddleEast,GPR_OIL_Russia,GPR_OIL_USA,GPR_OIL_Venezuela,GPR_OIL_Africa,GPR_OIL_Americas,GPR_OIL_Asia,GPR_OIL_NorthSea
1988-03-06,74.39,63.07,0.0,79.25,86.17,60.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-03-07,110.46,80.69,240.0,101.99,85.65,109.15,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-03-08,121.07,170.55,138.1,119.95,107.15,113.76,138.1,59.18,0.0,0.0,0.0,0.0,0.0,0.0
1988-03-09,120.73,126.48,203.79,115.3,112.16,136.39,156.76,47.03,0.0,0.0,47.03,0.0,0.0,0.0
1988-03-10,85.77,114.11,69.88,86.81,86.37,89.94,0.0,0.0,34.94,0.0,0.0,34.94,34.94,0.0
1988-03-11,94.92,71.31,0.0,101.12,84.0,97.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-03-12,126.81,189.47,140.89,125.89,147.16,111.22,70.45,0.0,0.0,0.0,0.0,0.0,70.45,0.0
1988-03-13,68.67,59.04,47.28,70.07,66.67,55.18,47.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-03-14,90.19,101.64,78.38,90.96,110.52,106.93,78.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-03-15,126.02,93.43,108.08,127.19,107.24,126.12,0.0,0.0,0.0,0.0,54.04,0.0,54.04,0.0
1988-03-16,121.85,130.5,156.76,119.57,123.71,118.37,104.51,52.25,0.0,0.0,0.0,0.0,52.25,0.0
1988-03-17,96.82,93.6,46.4,100.11,72.7,119.44,46.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-03-18,153.68,167.6,113.09,156.33,192.37,178.0,113.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-03-19,146.9,145.91,92.06,150.48,170.68,189.59,92.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-03-20,81.44,61.38,114.69,79.27,77.01,92.79,114.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-03-21,165.44,164.78,204.23,162.9,168.52,189.26,142.96,0.0,0.0,0.0,0.0,0.0,61.27,0.0
1988-03-22,168.26,141.81,140.61,170.07,148.7,188.21,140.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-03-23,161.51,115.93,134.11,163.3,178.59,139.81,134.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-03-24,90.75,102.76,31.46,94.63,77.78,88.56,0.0,0.0,0.0,0.0,0.0,31.46,0.0,0.0
1988-03-25,120.67,123.8,0.0,128.56,125.99,119.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-03-26,134.5,153.1,132.83,134.61,154.92,159.56,132.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-03-27,83.81,109.6,103.73,82.51,74.03,88.11,103.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-03-28,107.58,75.24,55.95,110.96,89.6,109.46,55.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-03-29,148.89,131.09,132.68,149.95,136.6,163.94,132.68,75.82,0.0,0.0,0.0,0.0,0.0,0.0
1988-03-30,109.37,102.71,48.6,113.34,109.99,103.43,48.6,48.6,0.0,0.0,0.0,0.0,0.0,0.0
1988-03-31,70.07,111.86,171.26,63.45,62.01,82.29,137.01,0.0,0.0,0.0,0.0,34.25,0.0,0.0
1988-04-01,122.63,56.18,0.0,130.65,145.94,92.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-04-02,139.35,85.35,172.77,137.16,123.74,149.94,172.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-04-03,78.24,98.32,0.0,83.36,94.72,73.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-04-04,147.52,88.97,66.16,152.84,175.06,170.31,66.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-04-05,114.1,116.47,0.0,121.56,143.54,106.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-04-06,155.79,162.56,105.78,159.06,165.72,154.3,52.89,52.89,0.0,0.0,0.0,0.0,52.89,0.0
1988-04-07,73.2,113.53,43.77,75.13,72.01,75.5,43.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-04-08,125.93,58.64,220.47,119.75,120.45,132.71,220.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-04-09,157.71,108.71,70.73,163.4,83.73,194.22,70.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-04-10,76.31,60.1,0.0,81.3,81.28,84.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-04-11,113.96,132.12,0.0,121.41,107.75,108.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-04-12,131.52,124.64,0.0,140.12,106.79,157.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-04-13,84.48,105.78,128.48,81.6,69.02,96.39,73.42,0.0,55.06,0.0,0.0,55.06,0.0,0.0
1988-04-14,87.12,124.67,175.76,81.32,64.96,103.02,94.64,0.0,0.0,0.0,40.56,40.56,40.56,0.0
1988-04-15,129.18,122.19,136.29,128.71,112.3,143.46,136.29,0.0,0.0,0.0,0.0,0.0,45.43,0.0
1988-04-16,160.04,156.31,187.77,158.23,167.79,156.82,187.77,0.0,0.0,0.0,62.59,0.0,0.0,0.0
1988-04-17,74.17,54.28,70.64,74.41,77.06,86.47,47.09,0.0,0.0,0.0,23.55,0.0,0.0,0.0
1988-04-18,124.02,163.06,424.39,104.38,101.32,145.66,363.77,0.0,0.0,0.0,60.63,60.63,0.0,0.0
1988-04-19,171.17,266.14,1089.82,111.11,109.97,258.67,1089.82,0.0,0.0,0.0,55.41,0.0,0.0,0.0
1988-04-20,146.15,168.07,599.45,116.52,133.68,176.83,599.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-04-21,87.51,126.44,370.22,69.03,78.77,108.71,370.22,0.0,41.14,0.0,41.14,0.0,0.0,0.0
1988-04-22,102.36,77.94,315.55,88.42,117.71,109.85,315.55,0.0,45.08,0.0,0.0,45.08,0.0,0.0
1988-04-23,171.27,195.81,461.09,152.32,174.9,162.42,388.29,0.0,0.0,0.0,72.8,72.8,0.0,0.0
1988-04-24,71.5,63.25,101.31,69.55,82.01,58.24,50.66,25.33,0.0,0.0,0.0,0.0,25.33,0.0
1988-04-25,87.77,114.48,59.59,89.61,95.44,92.04,59.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-04-26,120.6,153.94,114.47,121.0,137.5,110.01,114.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-04-27,103.55,162.07,105.46,103.42,111.98,110.39,105.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-04-28,88.98,82.82,39.19,92.24,95.51,68.6,39.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-04-29,116.07,172.59,110.33,116.44,153.1,89.26,110.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-04-30,127.02,144.2,227.45,120.46,144.92,117.1,227.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-05-01,56.89,108.75,123.06,52.56,69.41,53.22,98.44,24.61,0.0,0.0,0.0,0.0,24.61,0.0
1988-05-02,103.87,65.03,67.7,106.24,77.79,134.78,67.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-05-03,88.42,138.39,55.41,90.58,84.89,97.0,55.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-05-04,118.65,92.0,159.63,115.97,135.24,98.62,159.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-05-05,83.22,147.02,80.56,83.39,85.54,76.03,80.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-05-06,112.56,76.19,49.57,116.68,127.72,95.28,49.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-05-07,113.31,100.16,0.0,120.72,81.68,125.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-05-08,61.26,56.82,73.94,60.43,51.91,72.33,49.29,0.0,0.0,0.0,0.0,0.0,24.65,0.0
1988-05-09,50.3,48.45,0.0,53.58,35.12,62.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-05-10,119.61,162.4,70.45,122.82,85.84,120.89,70.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-05-11,117.96,154.13,50.14,122.4,108.24,115.31,50.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-05-12,107.61,116.61,0.0,114.65,80.3,118.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-05-13,96.63,92.6,0.0,102.94,109.08,84.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-05-14,122.65,150.24,0.0,130.66,106.64,116.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-05-15,64.04,93.24,129.43,59.76,59.99,73.3,129.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-05-16,159.97,212.83,173.78,159.07,102.1,185.65,173.78,0.0,86.89,0.0,0.0,0.0,0.0,0.0
1988-05-17,123.04,175.39,0.0,131.09,140.23,110.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-05-18,109.13,114.94,99.71,109.74,97.21,111.23,99.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-05-19,89.57,132.82,0.0,95.43,70.88,105.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-05-20,98.97,119.38,44.39,102.54,95.82,83.79,44.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-05-21,100.59,109.0,63.04,103.05,81.21,95.21,63.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-05-22,59.68,40.03,26.05,61.88,56.23,51.85,0.0,26.05,0.0,0.0,0.0,0.0,26.05,0.0
1988-05-23,98.81,78.26,0.0,105.27,76.99,109.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-05-24,119.65,112.93,58.78,123.63,134.05,96.85,58.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-05-25,104.08,166.16,101.76,104.23,129.31,55.88,50.88,0.0,0.0,0.0,0.0,50.88,0.0,0.0
1988-05-26,88.03,122.21,37.42,91.34,92.5,68.07,37.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-05-27,93.87,137.75,0.0,100.01,113.17,63.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-05-28,121.11,124.83,0.0,129.03,125.69,113.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-05-29,66.2,56.05,0.0,70.52,84.96,56.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-05-30,91.3,111.84,64.68,93.04,99.09,79.92,0.0,0.0,0.0,0.0,0.0,64.68,0.0,0.0
1988-05-31,108.28,93.5,0.0,115.35,91.08,108.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-06-01,81.18,29.32,0.0,86.49,83.25,83.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-06-02,57.38,65.54,0.0,61.14,73.91,32.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-06-03,95.72,87.28,106.01,95.05,96.49,85.76,106.01,0.0,45.43,0.0,0.0,60.57,0.0,0.0
1988-06-04,87.59,78.35,67.97,88.88,92.29,72.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-06-05,46.31,68.42,25.44,47.68,62.88,32.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-06-06,77.06,68.92,0.0,82.1,83.27,73.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-06-07,104.75,90.34,0.0,111.6,121.89,77.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-06-08,108.66,96.76,0.0,115.76,110.0,100.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-06-09,64.5,59.83,38.93,66.17,66.41,69.47,38.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-06-10,85.46,105.84,0.0,91.05,92.71,61.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-06-11,124.04,139.28,0.0,132.15,130.8,104.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-06-12,58.98,71.63,24.86,61.22,66.64,46.92,24.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-06-13,63.89,97.96,0.0,68.06,53.26,56.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-06-14,107.0,92.28,160.12,103.53,115.21,108.08,160.12,53.37,0.0,0.0,0.0,0.0,0.0,0.0
1988-06-15,84.89,90.59,47.15,87.35,113.28,56.65,47.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-06-16,80.45,99.78,0.0,85.71,78.79,80.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-06-17,77.58,68.57,89.23,76.81,82.33,75.03,89.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-06-18,100.06,80.55,69.88,102.04,99.75,110.33,0.0,0.0,0.0,0.0,0.0,0.0,69.88,0.0
1988-06-19,45.54,54.07,25.59,46.84,49.0,41.28,25.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-06-20,89.27,118.23,55.95,91.45,93.5,84.49,0.0,0.0,0.0,0.0,0.0,55.95,0.0,0.0
1988-06-21,104.82,97.36,0.0,111.68,88.22,104.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-06-22,78.0,84.2,0.0,83.1,42.73,100.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-06-23,77.16,46.75,0.0,82.21,63.55,84.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-06-24,72.68,35.0,91.1,71.47,82.47,57.85,91.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-06-25,96.31,117.98,136.47,93.69,111.66,74.94,136.47,0.0,0.0,0.0,136.47,0.0,0.0,0.0
1988-06-26,57.25,86.23,114.42,53.52,56.08,49.84,114.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-06-27,72.22,72.67,0.0,76.94,81.21,73.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-06-28,91.08,39.33,51.18,93.69,92.65,82.56,0.0,0.0,0.0,0.0,51.18,0.0,0.0,0.0
1988-06-29,72.83,86.7,0.0,77.59,50.63,75.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-06-30,50.63,87.77,0.0,53.94,60.98,36.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-07-01,76.0,36.14,94.05,74.82,91.69,61.34,47.03,0.0,0.0,0.0,0.0,47.03,0.0,0.0
1988-07-02,94.5,103.54,0.0,100.68,99.18,87.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-07-03,52.84,45.63,59.39,52.42,50.66,40.77,59.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-07-04,166.31,131.37,227.95,162.28,82.01,232.11,227.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-07-05,164.28,140.25,182.52,163.09,88.96,240.14,182.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-07-06,148.21,175.36,114.1,150.44,119.17,207.56,114.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-07-07,91.98,82.63,78.2,92.89,69.43,116.76,39.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-07-08,82.37,64.46,95.87,81.48,68.42,97.07,95.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-07-09,100.24,109.15,142.04,97.51,111.27,85.32,142.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-07-10,51.93,68.54,54.89,51.74,66.41,48.04,27.45,0.0,0.0,0.0,27.45,0.0,0.0,0.0
1988-07-11,136.9,90.0,0.0,145.85,156.11,128.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-07-12,100.89,85.17,55.41,103.86,88.75,106.51,0.0,0.0,0.0,0.0,55.41,0.0,0.0,0.0
1988-07-13,107.28,65.91,196.06,101.48,95.56,119.44,98.03,0.0,0.0,0.0,49.01,0.0,49.01,0.0
1988-07-14,90.91,65.12,37.66,94.39,86.54,99.54,0.0,0.0,0.0,0.0,0.0,0.0,37.66,0.0
1988-07-15,81.28,52.64,45.67,83.61,71.55,89.35,0.0,0.0,0.0,0.0,45.67,0.0,0.0,0.0
1988-07-16,120.11,96.29,143.21,118.6,114.68,135.17,143.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-07-17,47.17,92.71,26.81,48.5,66.27,36.81,26.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-07-18,95.32,56.66,176.95,89.98,80.09,119.44,176.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-07-19,124.69,138.39,277.07,114.73,106.11,150.25,221.66,0.0,0.0,0.0,0.0,0.0,55.41,0.0
1988-07-20,101.7,93.63,146.22,98.79,108.6,113.76,146.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-07-21,87.1,102.25,0.0,92.8,74.12,94.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-07-22,94.55,121.87,105.73,93.82,99.39,87.09,105.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-07-23,139.83,145.91,0.0,148.98,149.05,135.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-07-24,45.04,61.9,26.85,46.23,43.0,45.16,26.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-07-25,84.58,55.16,114.85,82.6,87.97,70.96,114.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-07-26,107.83,87.11,56.68,111.17,92.75,128.39,56.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-07-27,88.24,111.73,0.0,94.01,97.87,83.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-07-28,87.31,110.37,0.0,93.01,104.3,76.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-07-29,77.83,124.8,46.4,79.89,80.77,79.63,46.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-07-30,71.19,27.29,71.02,71.2,98.91,63.38,71.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-07-31,63.79,75.51,26.21,66.25,69.34,56.66,26.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-08-01,107.82,48.8,63.5,110.72,123.81,82.83,63.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-08-02,119.01,93.14,53.87,123.27,142.54,66.56,53.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-08-03,96.11,119.03,0.0,102.4,109.66,85.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-08-04,91.39,112.93,39.19,94.8,92.78,92.81,39.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-08-05,106.41,68.92,0.0,113.37,113.98,98.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-08-06,97.85,119.86,0.0,104.25,115.85,78.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-08-07,53.84,65.54,0.0,57.36,68.73,45.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-08-08,81.54,48.62,0.0,86.87,105.74,52.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-08-09,107.45,73.58,0.0,114.48,76.2,148.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-08-10,95.06,62.29,72.05,96.57,90.31,103.86,72.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-08-11,66.38,54.54,0.0,70.72,80.49,62.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-08-12,116.09,117.13,0.0,123.68,107.77,104.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-08-13,120.54,186.45,0.0,128.42,118.26,130.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-08-14,48.61,55.8,0.0,51.79,45.04,54.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-08-15,99.15,83.57,0.0,105.64,108.18,108.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-08-16,105.29,96.74,0.0,112.18,89.6,109.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-08-17,81.91,91.58,95.34,81.04,76.35,71.99,95.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-08-18,77.48,93.65,50.0,79.27,63.98,84.95,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-08-19,101.43,121.24,0.0,108.07,103.58,95.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-08-20,128.08,83.92,0.0,136.45,70.97,172.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-08-21,64.72,45.58,79.09,63.78,53.24,85.96,79.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-08-22,111.31,145.86,63.27,114.45,79.31,125.96,63.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-08-23,144.6,127.67,0.0,154.05,94.66,167.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-08-24,100.39,64.28,55.77,103.31,85.43,114.85,55.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-08-25,83.95,70.95,82.08,84.07,71.44,101.41,82.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-08-26,89.97,65.0,96.67,89.54,79.09,99.54,48.33,0.0,48.33,0.0,0.0,0.0,0.0,0.0
1988-08-27,116.28,39.95,138.65,114.82,132.75,116.59,138.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-08-28,56.97,76.43,0.0,60.7,58.18,57.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-08-29,109.81,35.56,61.7,112.96,103.12,116.48,61.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-08-30,87.86,137.52,0.0,93.6,99.69,77.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-08-31,101.14,127.86,95.08,101.54,82.76,128.91,47.54,47.54,0.0,0.0,0.0,0.0,47.54,0.0
1988-09-01,82.32,110.44,38.33,85.2,76.06,86.82,38.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-09-02,65.95,59.39,0.0,70.26,56.89,65.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-09-03,94.62,42.31,0.0,100.8,84.35,115.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-09-04,51.56,57.27,0.0,54.93,50.01,53.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-09-05,102.51,53.48,69.6,104.66,99.35,109.89,69.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-09-06,103.21,49.71,64.68,105.73,101.34,77.7,0.0,0.0,64.68,0.0,0.0,0.0,0.0,0.0
1988-09-07,83.87,91.58,0.0,89.35,74.69,78.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-09-08,70.42,71.89,0.0,75.03,56.02,68.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-09-09,86.86,119.95,124.88,84.37,68.12,90.01,83.25,0.0,0.0,0.0,41.63,0.0,0.0,0.0
1988-09-10,100.23,84.47,62.82,102.67,76.55,114.27,62.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-09-11,49.62,44.81,0.0,52.87,56.03,42.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-09-12,95.41,137.84,0.0,101.64,83.27,96.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-09-13,110.94,119.38,0.0,118.2,116.05,112.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-09-14,84.96,83.99,0.0,90.52,77.63,73.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-09-15,71.04,116.93,179.01,63.98,66.07,58.98,179.01,0.0,0.0,0.0,35.8,0.0,0.0,0.0
1988-09-16,80.9,111.96,0.0,86.18,85.51,75.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-09-17,99.71,65.33,0.0,106.23,122.34,58.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-09-18,52.52,50.23,0.0,55.95,55.45,47.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-09-19,124.87,65.76,0.0,133.03,101.3,140.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-09-20,97.75,89.8,0.0,104.14,86.8,112.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-09-21,88.5,81.31,0.0,94.29,78.59,109.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-09-22,77.86,97.5,0.0,82.95,58.06,88.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-09-23,111.34,63.37,123.7,110.53,101.92,111.8,123.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-09-24,103.46,57.83,60.21,106.28,102.71,111.59,0.0,0.0,0.0,0.0,0.0,0.0,60.21,0.0
1988-09-25,50.55,53.84,0.0,53.86,51.44,61.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-09-26,83.01,74.76,0.0,88.44,87.1,66.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-09-27,83.69,117.45,47.03,86.09,76.95,87.16,47.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-09-28,77.38,128.24,44.5,79.53,85.22,62.62,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-09-29,61.52,55.02,0.0,65.54,59.83,58.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-09-30,81.18,92.16,43.61,83.64,92.62,70.35,0.0,0.0,0.0,0.0,0.0,43.61,0.0,0.0
1988-10-01,88.35,23.71,0.0,94.13,66.6,101.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-10-02,46.94,45.92,0.0,50.01,53.26,36.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-10-03,86.67,119.38,0.0,92.34,80.64,87.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-10-04,84.89,86.45,0.0,90.44,100.97,63.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-10-05,93.97,98.05,0.0,100.11,109.85,84.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-10-06,54.71,60.05,0.0,58.28,70.13,44.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-10-07,55.41,102.49,41.04,56.35,48.58,60.57,41.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-10-08,77.38,12.11,63.04,78.32,79.02,64.91,0.0,0.0,0.0,0.0,63.04,0.0,0.0,0.0
1988-10-09,61.99,50.03,47.35,62.94,57.7,60.13,0.0,0.0,0.0,0.0,47.35,0.0,0.0,0.0
1988-10-10,88.39,100.96,58.39,90.35,83.35,80.16,0.0,0.0,0.0,0.0,58.39,0.0,0.0,0.0
